,Gene,Chr,Pos,Strand,DistanceTSS,Strength,Condition
88,PRY1,chr10,274488,-,282,3.302663438256659,Eth
89,PRY1,chr10,274488,-,282,5.297016861219196,Glu
90,NET1,chr10,278245,+,203,2.191958495460441,Glu
91,PRY3,chr10,278245,-,923,2.191958495460441,Glu
92,ARG2,chr10,289288,+,67,12.864321608040202,Ana
93,ARG2,chr10,289288,+,67,11.716707021791768,Eth
94,ARG2,chr10,289288,+,67,20.399481193255514,Glu
95,PSF2,chr10,289288,-,121,12.864321608040202,Ana
96,PSF2,chr10,289288,-,121,11.716707021791768,Eth
97,PSF2,chr10,289288,-,121,20.399481193255514,Glu
98,BNA3,chr10,306561,+,100,2.4383916990920884,Glu
99,UBX6,chr10,332140,-,223,3.5862516212710767,Glu
100,YJL047C-A,chr10,332140,-,508,3.5862516212710767,Glu
101,UBX6,chr10,332404,-,487,2.6134889753566797,Glu
102,YJL047C-A,chr10,332404,-,244,2.6134889753566797,Glu
103,MPS3,chr10,386740,+,706,2.25181598062954,Eth
104,RPC17,chr10,398233,-,186,2.261306532663317,Ana
105,RPC17,chr10,398233,-,186,2.639225181598063,Eth
106,RPC17,chr10,398233,-,186,4.876783398184177,Glu
107,SUI2,chr10,441946,+,994,2.108958837772397,Eth
108,SUI2,chr10,441946,+,994,4.19325551232166,Glu
109,MHO1,chr10,441946,+,508,2.108958837772397,Eth
110,MHO1,chr10,441946,+,508,4.19325551232166,Glu
111,MET3,chr10,445837,+,387,4.705577172503243,Glu
112,ILV3,chr10,456352,-,116,15.175879396984925,Ana
113,ILV3,chr10,456352,-,116,13.075060532687653,Eth
114,ILV3,chr10,456352,-,116,28.482490272373543,Glu
115,ESS1,chr10,456352,-,716,15.175879396984925,Ana
116,ESS1,chr10,456352,-,716,13.075060532687653,Eth
117,ESS1,chr10,456352,-,716,28.482490272373543,Glu
118,MDE1,chr10,461793,-,814,42.1105527638191,Ana
119,MDE1,chr10,461793,-,814,18.934624697336563,Eth
120,MDE1,chr10,461793,-,814,32.853437094682235,Glu
121,MDE1,chr10,461793,-,814,2.276995305164319,Nit
122,BNA1,chr10,461793,-,88,42.1105527638191,Ana
123,BNA1,chr10,461793,-,88,18.934624697336563,Eth
124,BNA1,chr10,461793,-,88,32.853437094682235,Glu
125,BNA1,chr10,461793,-,88,2.276995305164319,Nit
126,PET191,chr10,487398,+,759,2.140077821011673,Glu
127,RAD26,chr10,487398,+,57,2.140077821011673,Glu
128,RAV1,chr10,487398,-,901,2.140077821011673,Glu
129,CYC1,chr10,516026,+,129,3.268482490272374,Glu
130,ANB1,chr10,516026,-,718,3.268482490272374,Glu
131,BUD4,chr10,593448,+,245,3.6705577172503245,Glu
132,JSN1,chr10,593448,-,76,3.6705577172503245,Glu
133,RPL43B,chr10,604206,+,932,3.9206008583690983,Eth
134,RPL43B,chr10,604206,+,932,5.62905317769131,Glu
135,SFC1,chr10,604206,+,408,3.9206008583690983,Eth
136,SFC1,chr10,604206,+,408,5.62905317769131,Glu
137,SFC1,chr10,604339,+,275,3.2342519685039375,Eth
138,SFC1,chr10,604339,+,275,4.202334630350195,Glu
139,ADO1,chr10,618287,+,247,2.4874371859296485,Ana
140,ADO1,chr10,618287,+,247,2.0920096852300243,Eth
141,ADO1,chr10,618287,+,247,7.430609597924773,Glu
142,SOD1,chr10,618287,-,245,2.4874371859296485,Ana
143,SOD1,chr10,618287,-,245,2.0920096852300243,Eth
144,SOD1,chr10,618287,-,245,7.430609597924773,Glu
145,YMR1,chr10,628215,+,244,11.179331306990882,Ana
146,YMR1,chr10,628215,+,244,15.754125412541255,Eth
147,YMR1,chr10,628215,+,244,45.60477178423236,Glu
148,CPA2,chr10,628215,-,226,11.179331306990882,Ana
149,CPA2,chr10,628215,-,226,15.754125412541255,Eth
150,CPA2,chr10,628215,-,226,45.60477178423236,Glu
151,YMR1,chr10,628268,+,191,72.68307692307691,Ana
152,YMR1,chr10,628268,+,191,47.35157545605308,Eth
153,YMR1,chr10,628268,+,191,69.78985507246377,Glu
154,YMR1,chr10,628268,+,191,6.871609403254973,Nit
155,CPA2,chr10,628268,-,279,72.68307692307691,Ana
156,CPA2,chr10,628268,-,279,47.35157545605308,Eth
157,CPA2,chr10,628268,-,279,69.78985507246377,Glu
158,CPA2,chr10,628268,-,279,6.871609403254973,Nit
159,NNF1,chr10,631845,+,151,4.053941908713693,Ana
160,NNF1,chr10,631845,+,151,3.2531645569620253,Eth
161,NNF1,chr10,631845,+,151,9.486381322957198,Glu
162,YJR112W-A,chr10,631845,+,897,4.053941908713693,Ana
163,YJR112W-A,chr10,631845,+,897,3.2531645569620253,Eth
164,YJR112W-A,chr10,631845,+,897,9.486381322957198,Glu
165,PXP2,chr10,631845,-,30,4.053941908713693,Ana
166,PXP2,chr10,631845,-,30,3.2531645569620253,Eth
167,PXP2,chr10,631845,-,30,9.486381322957198,Glu
168,IBA57,chr10,644592,+,83,2.0484261501210654,Eth
169,IBA57,chr10,644592,+,83,3.527885862516213,Glu
170,MNS1,chr10,662222,+,339,2.763819095477387,Ana
171,MNS1,chr10,662222,+,339,2.857142857142857,Eth
172,MNS1,chr10,662222,+,339,6.783398184176395,Glu
173,STR2,chr10,662222,-,91,2.763819095477387,Ana
174,STR2,chr10,662222,-,91,2.857142857142857,Eth
175,STR2,chr10,662222,-,91,6.783398184176395,Glu
176,MET5,chr10,678461,-,143,3.6180904522613067,Ana
177,MET5,chr10,678461,-,143,3.2445520581113803,Eth
178,MET5,chr10,678461,-,143,8.5473411154345,Glu
179,HMS2,chr10,698648,+,478,4.2713567839195985,Ana
180,HMS2,chr10,698648,+,478,2.6150121065375305,Eth
181,HMS2,chr10,698648,+,478,4.293125810635539,Glu
182,RPS4A,chr10,698648,-,581,4.2713567839195985,Ana
183,RPS4A,chr10,698648,-,581,2.6150121065375305,Eth
184,RPS4A,chr10,698648,-,581,4.293125810635539,Glu
185,YJR154W,chr10,720487,+,83,2.1859296482412063,Ana
186,YJR154W,chr10,720487,+,83,2.1162227602905572,Eth
187,YJR154W,chr10,720487,+,83,6.0168612191958495,Glu
188,JEN1,chr11,28243,+,460,6.666666666666667,Glu
189,UBA1,chr11,44789,+,842,5.250000000000001,Ana
190,UBA1,chr11,44789,+,842,6.6923076923076925,Eth
191,UBA1,chr11,44789,+,842,19.53516819571865,Glu
192,TRP3,chr11,44789,-,74,5.250000000000001,Ana
193,TRP3,chr11,44789,-,74,6.6923076923076925,Eth
194,TRP3,chr11,44789,-,74,19.53516819571865,Glu
195,LOS1,chr11,56418,+,110,5.769230769230769,Ana
196,LOS1,chr11,56418,+,110,4.162303664921466,Eth
197,LOS1,chr11,56418,+,110,7.080645161290323,Glu
198,ADD66,chr11,56418,-,57,5.769230769230769,Ana
199,ADD66,chr11,56418,-,57,4.162303664921466,Eth
200,ADD66,chr11,56418,-,57,7.080645161290323,Glu
201,DPH2,chr11,87142,+,387,2.5,Glu
202,SDS22,chr11,87142,-,694,2.5,Glu
203,ACP1,chr11,87142,-,38,2.5,Glu
204,FAT3,chr11,98318,-,292,2.3872679045092835,Eth
205,FAT3,chr11,98318,-,292,3.9193548387096775,Glu
206,FAT3,chr11,98898,-,872,2.078740157480315,Eth
207,FAT3,chr11,98898,-,872,2.4322580645161294,Glu
208,MTR2,chr11,98898,-,897,2.078740157480315,Eth
209,MTR2,chr11,98898,-,897,2.4322580645161294,Glu
210,FAT3,chr11,99022,-,996,2.358064516129032,Glu
211,MTR2,chr11,99022,-,773,2.358064516129032,Glu
212,MTR2,chr11,99972,-,177,2.306451612903226,Glu
213,MCD4,chr11,147403,-,237,2.07741935483871,Glu
214,PIR1,chr11,149717,-,387,4.371794871794872,Ana
215,PIR1,chr11,149717,-,387,2.8594164456233417,Eth
216,PIR1,chr11,149717,-,387,9.729032258064517,Glu
217,PIR3,chr11,149771,+,987,3.7854838709677416,Glu
218,PIR1,chr11,149771,-,441,3.7854838709677416,Glu
219,ELF1,chr11,159543,+,144,2.3,Glu
220,MCR1,chr11,172572,+,336,2.096774193548387,Glu
221,NNR2,chr11,172572,-,178,2.096774193548387,Glu
222,AVT3,chr11,177857,+,293,2.388709677419355,Glu
223,SDH1,chr11,177857,-,190,2.388709677419355,Glu
224,PMU1,chr11,208239,-,113,2.6774193548387095,Glu
225,PGM1,chr11,209353,+,487,2.698717948717949,Ana
226,PGM1,chr11,209353,+,487,2.480106100795756,Eth
227,PGM1,chr11,209353,+,487,5.351612903225806,Glu
228,SSH4,chr11,216736,+,73,2.140322580645161,Glu
229,OAC1,chr11,223487,+,104,4.2215189873417724,Ana
230,OAC1,chr11,223487,+,104,2.2281167108753315,Eth
231,OAC1,chr11,223487,+,104,5.743548387096775,Glu
232,APN1,chr11,230470,-,315,2.1432360742705567,Eth
233,APN1,chr11,230470,-,315,3.175806451612903,Glu
234,ABF1,chr11,232588,+,220,2.4674556213017755,Ana
235,ABF1,chr11,232588,+,220,5.415748031496062,Glu
236,RAD27,chr11,232588,-,363,2.4674556213017755,Ana
237,RAD27,chr11,232588,-,363,5.415748031496062,Glu
238,KTI12,chr11,236338,-,75,2.6285714285714286,Ana
239,KTI12,chr11,236338,-,75,2.405286343612335,Eth
240,KTI12,chr11,236338,-,75,3.312267657992565,Glu
241,KTI12,chr11,236524,-,261,3.338888888888889,Glu
242,AAT1,chr11,243469,+,291,3.935483870967742,Glu
243,HSL1,chr11,254385,+,590,4.051282051282052,Ana
244,HSL1,chr11,254385,+,590,2.2254641909814326,Eth
245,HSL1,chr11,254385,+,590,8.224193548387097,Glu
246,APE1,chr11,254385,-,325,4.051282051282052,Ana
247,APE1,chr11,254385,-,325,2.2254641909814326,Eth
248,APE1,chr11,254385,-,325,8.224193548387097,Glu
249,CWP2,chr11,266056,+,527,2.563329312424608,Glu
250,CAB3,chr11,281471,+,115,2.0870967741935487,Glu
251,VMA5,chr11,290813,+,128,6.396341463414635,Ana
252,VMA5,chr11,290813,+,128,5.992042440318302,Eth
253,VMA5,chr11,290813,+,128,13.417741935483871,Glu
254,STB6,chr11,305268,+,125,3.6538461538461537,Ana
255,STB6,chr11,305268,+,125,2.8912466843501323,Eth
256,STB6,chr11,305268,+,125,5.806451612903226,Glu
257,MSN4,chr11,328817,+,330,2.2754491017964074,Ana
258,MSN4,chr11,328817,+,330,3.274193548387097,Glu
259,FBA1,chr11,333766,-,233,2.745403111739745,Glu
260,FBA1,chr11,333902,-,369,3.5894736842105264,Ana
261,FBA1,chr11,333902,-,369,3.355437665782493,Eth
262,FBA1,chr11,333902,-,369,10.154390934844193,Glu
263,TMA19,chr11,341944,-,966,2.621794871794872,Ana
264,TMA19,chr11,341944,-,966,5.809677419354839,Glu
265,OAR1,chr11,341944,-,271,2.621794871794872,Ana
266,OAR1,chr11,341944,-,271,5.809677419354839,Glu
267,SFK1,chr11,346835,+,332,6.532258064516129,Glu
268,ASK1,chr11,346835,-,250,6.532258064516129,Glu
269,SFK1,chr11,347094,+,73,2.225806451612903,Glu
270,ASK1,chr11,347094,-,509,2.225806451612903,Glu
271,MMO1,chr11,361736,+,759,2.674193548387097,Glu
272,MMO1,chr11,362026,+,469,2.333870967741935,Glu
273,PHD1,chr11,362026,+,764,2.333870967741935,Glu
274,YKL033W-A,chr11,380342,+,105,3.108974358974359,Ana
275,YKL033W-A,chr11,380342,+,105,3.0477453580901854,Eth
276,YKL033W-A,chr11,380342,+,105,9.65967741935484,Glu
277,YKL033W-A,chr11,380526,+,79,2.070967741935484,Glu
278,IXR1,chr11,388027,-,57,4.15483870967742,Glu
279,TFA1,chr11,391019,+,695,7.628205128205129,Ana
280,TFA1,chr11,391019,+,695,5.862068965517241,Eth
281,TFA1,chr11,391019,+,695,14.080645161290322,Glu
282,MAE1,chr11,391019,-,245,7.628205128205129,Ana
283,MAE1,chr11,391019,-,245,5.862068965517241,Eth
284,MAE1,chr11,391019,-,245,14.080645161290322,Glu
285,YKL023W,chr11,399620,+,60,3.423076923076923,Ana
286,YKL023W,chr11,399620,+,60,3.289672544080604,Eth
287,YKL023W,chr11,399620,+,60,9.133870967741935,Glu
288,MIN9,chr11,399620,-,422,3.423076923076923,Ana
289,MIN9,chr11,399620,-,422,3.289672544080604,Eth
290,MIN9,chr11,399620,-,422,9.133870967741935,Glu
291,URA6,chr11,399620,-,269,3.423076923076923,Ana
292,URA6,chr11,399620,-,269,3.289672544080604,Eth
293,URA6,chr11,399620,-,269,9.133870967741935,Glu
294,PUT3,chr11,414302,+,130,23.29479768786127,Ana
295,PUT3,chr11,414302,+,130,16.4,Eth
296,PUT3,chr11,414302,+,130,36.516129032258064,Glu
297,ATP7,chr11,414302,-,256,23.29479768786127,Ana
298,ATP7,chr11,414302,-,256,16.4,Eth
299,ATP7,chr11,414302,-,256,36.516129032258064,Glu
300,URB1,chr11,422338,-,578,2.5548387096774197,Glu
301,YPT52,chr11,472010,-,176,3.4294871794871797,Ana
302,YPT52,chr11,472010,-,176,2.679045092838196,Eth
303,YPT52,chr11,472010,-,176,6.093548387096774,Glu
304,MIC60,chr11,475374,+,230,2.693548387096774,Glu
305,GAP1,chr11,520024,+,901,2.2112903225806453,Glu
306,KAE1,chr11,520024,-,922,2.2112903225806453,Glu
307,YKR041W,chr11,523289,+,831,3.129032258064516,Glu
308,UIP5,chr11,527784,+,78,2.435897435897436,Ana
309,UIP5,chr11,527784,+,78,2.220159151193634,Eth
310,UIP5,chr11,527784,+,78,3.9661290322580647,Glu
311,SHB17,chr11,527784,-,124,2.435897435897436,Ana
312,SHB17,chr11,527784,-,124,2.220159151193634,Eth
313,SHB17,chr11,527784,-,124,3.9661290322580647,Glu
314,MRS4,chr11,539773,-,327,2.153225806451613,Glu
315,RPS21A,chr11,558348,+,833,2.0742705570291777,Eth
316,RPS21A,chr11,558348,+,833,5.995161290322581,Glu
317,GLG1,chr11,558348,+,267,2.0742705570291777,Eth
318,GLG1,chr11,558348,+,267,5.995161290322581,Glu
319,GPT2,chr11,573268,+,471,2.5641025641025643,Ana
320,GPT2,chr11,573268,+,471,2.9840848806366047,Eth
321,GPT2,chr11,573268,+,471,6.1,Glu
322,CCP1,chr11,573268,-,141,2.5641025641025643,Ana
323,CCP1,chr11,573268,-,141,2.9840848806366047,Eth
324,CCP1,chr11,573268,-,141,6.1,Glu
325,MET1,chr11,577332,+,151,4.243589743589744,Ana
326,MET1,chr11,577332,+,151,2.838196286472148,Eth
327,MET1,chr11,577332,+,151,9.953225806451613,Glu
328,BET3,chr11,577332,-,471,4.243589743589744,Ana
329,BET3,chr11,577332,-,471,2.838196286472148,Eth
330,BET3,chr11,577332,-,471,9.953225806451613,Glu
331,AIM29,chr11,584394,+,720,3.326923076923077,Ana
332,AIM29,chr11,584394,+,720,4.406451612903226,Glu
333,SIS2,chr11,584394,-,184,3.326923076923077,Ana
334,SIS2,chr11,584394,-,184,4.406451612903226,Glu
335,ECM4,chr11,587806,+,410,4.032051282051282,Ana
336,ECM4,chr11,587806,+,410,2.9734748010610077,Eth
337,ECM4,chr11,587806,+,410,5.446774193548387,Glu
338,MTD1,chr11,596173,+,102,2.0806451612903225,Glu
339,TRZ1,chr11,596173,-,673,2.0806451612903225,Glu
340,PTR2,chr11,620792,+,611,2.858064516129032,Glu
341,PCK1,chr11,636401,+,360,9.068322981366459,Ana
342,PCK1,chr11,636401,+,360,10.13262599469496,Eth
343,PCK1,chr11,636401,+,360,13.935483870967742,Glu
344,BAS1,chr11,641283,+,56,2.1282051282051286,Ana
345,BAS1,chr11,641283,+,56,6.67741935483871,Glu
346,UBP11,chr11,641283,-,208,2.1282051282051286,Ana
347,UBP11,chr11,641283,-,208,6.67741935483871,Glu
348,YLL058W,chr12,7820,+,581,7.116564417177914,Ana
349,YLL058W,chr12,7820,+,581,8.63517060367454,Eth
350,YLL058W,chr12,7820,+,581,29.66101694915254,Glu
351,YCT1,chr12,14549,+,461,2.1779141104294477,Ana
352,YCT1,chr12,14549,+,461,10.887519260400616,Glu
353,YCT1,chr12,14606,+,404,11.338983050847457,Glu
354,YCT1,chr12,14734,+,276,5.821263482280431,Glu
355,AQY2,chr12,21629,-,309,2.0734908136482937,Eth
356,AQY2,chr12,21629,-,309,4.514637904468413,Glu
357,FRE6,chr12,23836,-,648,2.661016949152542,Glu
358,LDB18,chr12,25468,+,134,2.280431432973806,Glu
359,FRE6,chr12,25468,-,984,2.280431432973806,Glu
360,COF1,chr12,25468,-,106,2.280431432973806,Glu
361,YBT1,chr12,31475,-,82,5.52760736196319,Ana
362,YBT1,chr12,31475,-,82,3.1233595800524934,Eth
363,YBT1,chr12,31475,-,82,6.471494607087827,Glu
364,YBT1,chr12,31552,-,159,2.1259842519685037,Eth
365,YBT1,chr12,31552,-,159,10.338983050847457,Glu
366,RPL8B,chr12,33484,-,103,2.147239263803681,Ana
367,RPL8B,chr12,33484,-,103,2.5577812018489983,Glu
368,UBI4,chr12,50335,-,115,4.747303543913714,Glu
369,FRA1,chr12,65369,+,905,2.9429892141756544,Glu
370,GPI13,chr12,65369,-,184,2.9429892141756544,Glu
371,FRA1,chr12,66226,+,48,3.439137134052388,Glu
372,TPO1,chr12,68944,+,642,4.846625766871165,Ana
373,TPO1,chr12,68944,+,642,2.888888888888889,Eth
374,TPO1,chr12,68944,+,642,13.035439137134052,Glu
375,ISA1,chr12,71948,+,157,15.331288343558281,Ana
376,ISA1,chr12,71948,+,157,14.155172413793103,Eth
377,ISA1,chr12,71948,+,157,22.365177195685668,Glu
378,DPS1,chr12,96630,-,108,2.147239263803681,Ana
379,DPS1,chr12,96630,-,108,2.3622047244094486,Eth
380,DPS1,chr12,96630,-,108,6.101694915254237,Glu
381,IZH3,chr12,172419,-,45,4.932515337423313,Ana
382,IZH3,chr12,172419,-,45,3.816793893129771,Eth
383,IZH3,chr12,172419,-,45,9.388289676425268,Glu
384,IZH3,chr12,172700,-,326,2.707241910631741,Glu
385,IZH3,chr12,172932,-,558,2.526964560862866,Glu
386,AAT2,chr12,183276,-,114,23.867052023121385,Ana
387,AAT2,chr12,183276,-,114,14.750656167979002,Eth
388,AAT2,chr12,183276,-,114,25.878274268104775,Glu
389,AAT2,chr12,183276,-,114,2.438967136150235,Nit
390,YLR030W,chr12,187917,+,390,2.3005780346820806,Ana
391,YLR030W,chr12,187917,+,390,5.653312788906009,Glu
392,RPL15A,chr12,187917,-,255,2.3005780346820806,Ana
393,RPL15A,chr12,187917,-,255,5.653312788906009,Glu
394,RAD5,chr12,190037,+,24,3.6055469953775034,Glu
395,YLR042C,chr12,209772,-,144,2.1417565485362093,Glu
396,MNL2,chr12,233886,+,428,6.662576687116564,Ana
397,MNL2,chr12,233886,+,428,2.543307086614173,Eth
398,MNL2,chr12,233886,+,428,8.838212634822805,Glu
399,SHM2,chr12,238747,-,229,2.2392638036809815,Ana
400,SHM2,chr12,238747,-,229,5.546995377503851,Glu
401,REX2,chr12,238747,-,876,2.2392638036809815,Ana
402,REX2,chr12,238747,-,876,5.546995377503851,Glu
403,SHM2,chr12,238861,-,343,2.2392638036809815,Ana
404,SHM2,chr12,238861,-,343,2.604006163328197,Glu
405,REX2,chr12,238861,-,762,2.2392638036809815,Ana
406,REX2,chr12,238861,-,762,2.604006163328197,Glu
407,RPL10,chr12,261794,+,147,2.0245398773006134,Ana
408,RPL10,chr12,261794,+,147,2.2309711286089238,Eth
409,RPL10,chr12,261794,+,147,3.2203389830508473,Glu
410,RFU1,chr12,261794,-,1000,2.0245398773006134,Ana
411,RFU1,chr12,261794,-,1000,2.2309711286089238,Eth
412,RFU1,chr12,261794,-,1000,3.2203389830508473,Glu
413,BUD20,chr12,261794,-,276,2.0245398773006134,Ana
414,BUD20,chr12,261794,-,276,2.2309711286089238,Eth
415,BUD20,chr12,261794,-,276,3.2203389830508473,Glu
416,XDJ1,chr12,299642,+,29,2.280431432973806,Glu
417,ALT1,chr12,299642,-,301,2.280431432973806,Glu
418,SUL2,chr12,302368,+,180,3.711864406779661,Glu
419,AHP1,chr12,347395,+,363,6.580893682588598,Glu
420,YLR108C,chr12,347395,-,197,6.580893682588598,Glu
421,YLR112W,chr12,349789,+,27,2.234206471494607,Glu
422,HOG1,chr12,349789,+,707,2.234206471494607,Glu
423,CCW12,chr12,349789,-,634,2.234206471494607,Glu
424,YPS1,chr12,367783,-,444,2.411402157164869,Glu
425,ZRT2,chr12,383253,-,93,2.5577812018489983,Glu
426,ZRT2,chr12,383407,-,247,5.226993865030675,Ana
427,ZRT2,chr12,383407,-,247,4.191063174114022,Glu
428,YLR152C,chr12,423859,-,3,6.809815950920245,Ana
429,YLR152C,chr12,423859,-,3,17.36180904522613,Eth
430,YLR152C,chr12,423859,-,3,19.815100154083204,Glu
431,ACS2,chr12,426821,-,201,6.319018404907975,Ana
432,ACS2,chr12,426821,-,201,3.1130063965884864,Eth
433,ACS2,chr12,426821,-,201,6.7981438515081205,Glu
434,RNH203,chr12,426821,-,562,6.319018404907975,Ana
435,RNH203,chr12,426821,-,562,3.1130063965884864,Eth
436,RNH203,chr12,426821,-,562,6.7981438515081205,Glu
437,SHH4,chr12,453266,+,480,2.6194144838212634,Glu
438,MAS1,chr12,453266,-,78,2.6194144838212634,Glu
439,UPS2,chr12,459949,-,252,3.2515337423312882,Ana
440,UPS2,chr12,459949,-,252,2.3696682464454977,Eth
441,UPS2,chr12,459949,-,252,4.7919876733436055,Glu
442,IDP2,chr12,464080,+,357,2.8936825885978426,Glu
443,SAM1,chr12,474320,+,726,3.1901840490797544,Ana
444,SAM1,chr12,474320,+,726,3.1233595800524934,Eth
445,SAM1,chr12,474320,+,726,5.36979969183359,Glu
446,TFS1,chr12,474320,-,633,3.1901840490797544,Ana
447,TFS1,chr12,474320,-,633,3.1233595800524934,Eth
448,TFS1,chr12,474320,-,633,5.36979969183359,Glu
449,YLR179C,chr12,474320,-,299,3.1901840490797544,Ana
450,YLR179C,chr12,474320,-,299,3.1233595800524934,Eth
451,YLR179C,chr12,474320,-,299,5.36979969183359,Glu
452,MMR1,chr12,494394,+,282,2.0245398773006134,Ana
453,MMR1,chr12,494394,+,282,3.4822804314329736,Glu
454,ATG26,chr12,494394,-,86,2.0245398773006134,Ana
455,ATG26,chr12,494394,-,86,3.4822804314329736,Glu
456,HCR1,chr12,500440,-,962,2.331288343558282,Ana
457,HCR1,chr12,500440,-,962,2.335958005249344,Eth
458,HCR1,chr12,500440,-,962,5.3004622496147915,Glu
459,UPS1,chr12,500440,-,43,2.331288343558282,Ana
