,Gene,Chr,Pos,Strand,DistanceTSS,Strength,Condition
147,TES1,chr10,458041,-,267,2.6666666666666665,Eth
148,TES1,chr10,458041,-,267,3.3333333333333335,Glu
149,TES1,chr10,458541,-,-233,2.1333333333333333,Eth
150,TES1,chr10,458733,-,-425,3.1133333333333337,Eth
151,REC107,chr10,458733,-,885,3.1133333333333337,Eth
152,CYC1,chr10,516083,+,-72,3.1,Ana
153,CYC1,chr10,516083,+,-72,15.733333333333333,Eth
154,CYC1,chr10,516083,+,-72,8.608695652173912,Glu
155,ANB1,chr10,516083,-,-775,3.1,Ana
156,ANB1,chr10,516083,-,-775,15.733333333333333,Eth
157,ANB1,chr10,516083,-,-775,8.608695652173912,Glu
158,PTK2,chr10,540555,+,-166,3.3666666666666667,Eth
159,PTK2,chr10,540555,+,-166,2.382608695652174,Glu
160,APS2,chr10,540555,-,-336,3.3666666666666667,Eth
161,APS2,chr10,540555,-,-336,2.382608695652174,Glu
162,MOG1,chr10,568090,+,-94,10.108910891089108,Ana
163,MOG1,chr10,568090,+,-94,26.32075471698113,Eth
164,MOG1,chr10,568090,+,-94,14.992700729927009,Glu
165,MOG1,chr10,568090,+,-94,6.295,Nit
166,HOC1,chr10,568090,+,-838,10.108910891089108,Ana
167,HOC1,chr10,568090,+,-838,26.32075471698113,Eth
168,HOC1,chr10,568090,+,-838,14.992700729927009,Glu
169,HOC1,chr10,568090,+,-838,6.295,Nit
170,NPA3,chr10,568090,-,-918,10.108910891089108,Ana
171,NPA3,chr10,568090,-,-918,26.32075471698113,Eth
172,NPA3,chr10,568090,-,-918,14.992700729927009,Glu
173,NPA3,chr10,568090,-,-918,6.295,Nit
174,OPI3,chr10,568090,-,-118,10.108910891089108,Ana
175,OPI3,chr10,568090,-,-118,26.32075471698113,Eth
176,OPI3,chr10,568090,-,-118,14.992700729927009,Glu
177,OPI3,chr10,568090,-,-118,6.295,Nit
178,MOG1,chr10,568147,+,-37,3.09,Ana
179,MOG1,chr10,568147,+,-37,16.635220125786162,Eth
180,MOG1,chr10,568147,+,-37,10.262773722627736,Glu
181,MOG1,chr10,568147,+,-37,4.305,Nit
182,HOC1,chr10,568147,+,-781,3.09,Ana
183,HOC1,chr10,568147,+,-781,16.635220125786162,Eth
184,HOC1,chr10,568147,+,-781,10.262773722627736,Glu
185,HOC1,chr10,568147,+,-781,4.305,Nit
186,NPA3,chr10,568147,-,-975,3.09,Ana
187,NPA3,chr10,568147,-,-975,16.635220125786162,Eth
188,NPA3,chr10,568147,-,-975,10.262773722627736,Glu
189,NPA3,chr10,568147,-,-975,4.305,Nit
190,OPI3,chr10,568147,-,-175,3.09,Ana
191,OPI3,chr10,568147,-,-175,16.635220125786162,Eth
192,OPI3,chr10,568147,-,-175,10.262773722627736,Glu
193,OPI3,chr10,568147,-,-175,4.305,Nit
194,BNA2,chr10,573415,+,-495,2.1551724137931036,Ana
195,BNA2,chr10,573415,+,-495,6.181818181818182,Eth
196,BNA2,chr10,573415,+,-495,3.277310924369748,Glu
197,MIR1,chr10,573415,-,-154,2.1551724137931036,Ana
198,MIR1,chr10,573415,-,-154,6.181818181818182,Eth
199,MIR1,chr10,573415,-,-154,3.277310924369748,Glu
200,RPL43B,chr10,604232,+,958,5.266666666666667,Eth
201,RPL43B,chr10,604232,+,958,2.782608695652174,Glu
202,SFC1,chr10,604232,+,-382,5.266666666666667,Eth
203,SFC1,chr10,604232,+,-382,2.782608695652174,Glu
204,URA8,chr10,615419,+,-257,3.48,Eth
205,URA8,chr10,615419,+,-257,3.9478260869565216,Glu
206,VPS25,chr10,615419,-,-559,3.48,Eth
207,VPS25,chr10,615419,-,-559,3.9478260869565216,Glu
208,ADO1,chr10,618393,+,-141,6.39344262295082,Ana
209,ADO1,chr10,618393,+,-141,39.0,Eth
210,ADO1,chr10,618393,+,-141,24.360902255639097,Glu
211,ADO1,chr10,618393,+,-141,5.980861244019139,Nit
212,SOD1,chr10,618393,-,-351,6.39344262295082,Ana
213,SOD1,chr10,618393,-,-351,39.0,Eth
214,SOD1,chr10,618393,-,-351,24.360902255639097,Glu
215,SOD1,chr10,618393,-,-351,5.980861244019139,Nit
216,YJR115W,chr10,634286,+,-809,2.387596899224806,Glu
217,RSM7,chr10,634286,-,-274,2.387596899224806,Glu
218,YJR115W,chr10,634522,+,-573,2.0100000000000002,Ana
219,YJR115W,chr10,634522,+,-573,4.571428571428571,Eth
220,YJR115W,chr10,634522,+,-573,2.458015267175573,Glu
221,RSM7,chr10,634522,-,-510,2.0100000000000002,Ana
222,RSM7,chr10,634522,-,-510,4.571428571428571,Eth
223,RSM7,chr10,634522,-,-510,2.458015267175573,Glu
224,YJR115W,chr10,634911,+,-184,3.4031007751937983,Glu
225,TDA4,chr10,634911,+,-771,3.4031007751937983,Glu
226,RSM7,chr10,634911,-,-899,3.4031007751937983,Glu
227,ATP2,chr10,642137,+,-243,6.4,Eth
228,ATP2,chr10,642137,+,-243,5.478260869565218,Glu
229,IBA57,chr10,644536,+,-139,2.8666666666666667,Eth
230,IBA57,chr10,644536,+,-139,2.260869565217391,Glu
231,RSF2,chr10,658466,-,-687,4.134615384615384,Ana
232,RSF2,chr10,658466,-,-687,9.815950920245399,Eth
233,RSF2,chr10,658466,-,-687,7.272727272727273,Glu
234,RSF2,chr10,658466,-,-687,2.96875,Nit
235,XPT1,chr10,667805,+,-62,4.14,Eth
236,XPT1,chr10,667805,+,-62,4.434782608695652,Glu
237,IML1,chr10,678548,+,-958,2.7666666666666666,Eth
238,IML1,chr10,678548,+,-958,2.8347826086956522,Glu
239,MET5,chr10,678548,-,-230,2.7666666666666666,Eth
240,MET5,chr10,678548,-,-230,2.8347826086956522,Glu
241,HOM6,chr10,685701,-,-147,2.6666666666666665,Eth
242,HMS2,chr10,698764,+,-362,2.5772357723577235,Ana
243,HMS2,chr10,698764,+,-362,4.446666666666667,Eth
244,HMS2,chr10,698764,+,-362,2.608695652173913,Glu
245,HMS2,chr10,698764,+,-362,2.2325581395348837,Nit
246,RPS4A,chr10,698764,-,-697,2.5772357723577235,Ana
247,RPS4A,chr10,698764,-,-697,4.446666666666667,Eth
248,RPS4A,chr10,698764,-,-697,2.608695652173913,Glu
249,RPS4A,chr10,698764,-,-697,2.2325581395348837,Nit
250,BAT2,chr10,700237,+,-416,4.42,Eth
251,DAN1,chr10,705092,-,-378,2.2115384615384617,Ana
252,JEN1,chr11,28245,+,-458,3.4343434343434343,Eth
253,JEN1,chr11,28245,+,-458,4.593023255813954,Glu
254,UBA1,chr11,45466,+,-165,2.0923076923076924,Glu
255,TRP3,chr11,45466,-,-751,2.0923076923076924,Glu
256,MNN4,chr11,74737,-,-707,4.159151193633952,Eth
257,MNN4,chr11,74737,-,-707,4.559471365638767,Glu
258,MNN4,chr11,74968,-,-938,4.49746192893401,Eth
259,MNN4,chr11,74968,-,-938,4.035433070866142,Glu
260,PTK1,chr11,76239,-,666,2.171837708830549,Eth
261,FAT3,chr11,98541,-,-515,2.5842105263157897,Eth
262,FAT3,chr11,98924,-,-898,3.8421052631578947,Eth
263,MTR2,chr11,98924,-,871,3.8421052631578947,Eth
264,FAS1,chr11,106273,+,-526,19.937172774869108,Ana
265,FAS1,chr11,106273,+,-526,34.9360341151386,Eth
266,FAS1,chr11,106273,+,-526,28.67987804878049,Glu
267,FAS1,chr11,106273,+,-526,13.5,Nit
268,FAS1,chr11,106302,+,-497,18.89528795811518,Ana
269,FAS1,chr11,106302,+,-497,24.47446808510638,Eth
270,FAS1,chr11,106302,+,-497,18.86060606060606,Glu
271,FAS1,chr11,106302,+,-497,18.350597609561753,Nit
272,FAS1,chr11,106417,+,-382,19.703125,Ana
273,FAS1,chr11,106417,+,-382,15.642553191489363,Eth
274,FAS1,chr11,106417,+,-382,26.582317073170735,Glu
275,FAS1,chr11,106417,+,-382,15.622950819672132,Nit
276,FAS1,chr11,106629,+,-170,2.8350515463917527,Ana
277,PIR3,chr11,149758,+,-1000,2.4,Eth
278,PIR3,chr11,149758,+,-1000,2.4461538461538463,Glu
279,PIR1,chr11,149758,-,-428,2.4,Eth
280,PIR1,chr11,149758,-,-428,2.4461538461538463,Glu
281,LTV1,chr11,182967,+,-146,2.0277777777777777,Ana
282,LTV1,chr11,182967,+,-146,4.217142857142857,Eth
283,LTV1,chr11,182967,+,-146,3.9923076923076923,Glu
284,RPC25,chr11,182967,-,-36,2.0277777777777777,Ana
285,RPC25,chr11,182967,-,-36,4.217142857142857,Eth
286,RPC25,chr11,182967,-,-36,3.9923076923076923,Glu
287,PMU1,chr11,208242,-,-116,2.6,Eth
288,PMU1,chr11,208242,-,-116,3.5846153846153848,Glu
289,YPK1,chr11,211404,+,-419,2.1942857142857144,Eth
290,YPK1,chr11,211404,+,-419,2.069230769230769,Glu
291,OAC1,chr11,223319,+,-272,2.0925925925925926,Ana
292,OAC1,chr11,223319,+,-272,3.48,Eth
293,OAC1,chr11,223319,+,-272,4.230769230769231,Glu
294,CWP2,chr11,264857,+,-672,2.407079646017699,Ana
295,CWP2,chr11,264857,+,-672,6.70204081632653,Eth
296,CWP2,chr11,264857,+,-672,5.2771739130434785,Glu
297,CWP2,chr11,265093,+,-436,4.055555555555555,Ana
298,CWP2,chr11,265093,+,-436,12.971428571428572,Eth
299,CWP2,chr11,265093,+,-436,7.219895287958115,Glu
300,CWP2,chr11,265093,+,-436,2.277486910994764,Nit
301,CWP1,chr11,266632,+,-777,5.632183908045977,Eth
302,CWP1,chr11,266632,+,-777,4.705882352941177,Glu
303,SRX1,chr11,284652,+,435,5.485714285714286,Eth
304,SRX1,chr11,284652,+,435,3.8461538461538463,Glu
305,MDH1,chr11,284652,+,-396,5.485714285714286,Eth
306,MDH1,chr11,284652,+,-396,3.8461538461538463,Glu
307,TEF4,chr11,288725,+,-157,2.8703703703703702,Ana
308,TEF4,chr11,288725,+,-157,4.914285714285715,Eth
309,TEF4,chr11,288725,+,-157,3.6923076923076925,Glu
310,RRP14,chr11,288725,-,-315,2.8703703703703702,Ana
311,RRP14,chr11,288725,-,-315,4.914285714285715,Eth
312,RRP14,chr11,288725,-,-315,3.6923076923076925,Glu
313,YKL068W-A,chr11,314538,+,-657,2.1327433628318584,Ana
314,YKL068W-A,chr11,314538,+,-657,5.365714285714286,Eth
315,YKL068W-A,chr11,314538,+,-657,3.553846153846154,Glu
316,YKL068W-A,chr11,314538,+,-657,2.1787709497206706,Nit
317,YKL068W-A,chr11,314857,+,-338,7.777142857142857,Eth
318,YKL068W-A,chr11,314857,+,-338,5.369230769230769,Glu
319,MSN4,chr11,328387,+,-760,2.085714285714286,Eth
320,MSN4,chr11,328387,+,-760,2.1575342465753424,Glu
321,YKL063C,chr11,328387,-,-688,2.085714285714286,Eth
322,YKL063C,chr11,328387,-,-688,2.1575342465753424,Glu
323,MSN4,chr11,328700,+,-447,2.3712121212121215,Ana
324,MSN4,chr11,328700,+,-447,9.285714285714286,Eth
325,MSN4,chr11,328700,+,-447,5.376712328767123,Glu
326,FBA1,chr11,333831,-,-298,4.96,Eth
327,FBA1,chr11,333831,-,-298,3.146153846153846,Glu
328,MMO1,chr11,361610,+,-885,3.790322580645161,Ana
329,MMO1,chr11,361610,+,-885,10.054945054945055,Eth
330,MMO1,chr11,361610,+,-885,6.846153846153846,Glu
331,MMO1,chr11,361610,+,-885,2.4454148471615724,Nit
332,MMO1,chr11,362307,+,-188,2.6153846153846154,Glu
333,PHD1,chr11,362307,+,-483,2.6153846153846154,Glu
334,RGT1,chr11,371099,+,-289,3.888888888888889,Ana
335,RGT1,chr11,371099,+,-289,4.171428571428572,Eth
336,RGT1,chr11,371099,+,-289,6.769230769230769,Glu
337,UGP1,chr11,375378,+,-458,3.0457142857142854,Eth
338,UGP1,chr11,375378,+,-458,3.276923076923077,Glu
339,IXR1,chr11,388174,-,-204,2.75,Ana
340,IXR1,chr11,388174,-,-204,2.1527777777777777,Eth
341,IXR1,chr11,388174,-,-204,5.375,Glu
342,URB1,chr11,423052,-,-136,2.8703703703703702,Ana
343,URB1,chr11,423052,-,-136,2.5142857142857142,Eth
344,URB1,chr11,423052,-,-136,3.3846153846153846,Glu
345,CAP1,chr11,434905,+,-354,2.123076923076923,Glu
346,LAC1,chr11,434905,-,-327,2.123076923076923,Glu
347,PRY2,chr11,469412,+,-475,4.085714285714285,Eth
348,PRY2,chr11,469412,+,-475,2.9000000000000004,Glu
349,YKR011C,chr11,469412,-,-628,4.085714285714285,Eth
350,YKR011C,chr11,469412,-,-628,2.9000000000000004,Glu
351,GAP1,chr11,520322,+,-603,2.9714285714285715,Eth
352,GAP1,chr11,520585,+,-340,3.3714285714285714,Eth
353,GAP1,chr11,520585,+,-340,2.3076923076923075,Glu
354,YKR041W,chr11,524838,+,718,2.3423423423423424,Ana
355,YKR041W,chr11,524838,+,718,6.457142857142857,Eth
356,YKR041W,chr11,524838,+,718,5.3076923076923075,Glu
357,UTH1,chr11,524838,+,-398,2.3423423423423424,Ana
358,UTH1,chr11,524838,+,-398,6.457142857142857,Eth
359,UTH1,chr11,524838,+,-398,5.3076923076923075,Glu
360,PTR2,chr11,620944,+,-459,2.5925925925925926,Ana
361,PTR2,chr11,620944,+,-459,5.6,Eth
362,PTR2,chr11,620944,+,-459,4.076923076923077,Glu
363,PCC1,chr11,632142,+,545,2.3485714285714288,Eth
364,PCC1,chr11,632142,+,545,2.0615384615384618,Glu
365,ESL2,chr11,632142,+,-165,2.3485714285714288,Eth
366,ESL2,chr11,632142,+,-165,2.0615384615384618,Glu
367,SIR1,chr11,646175,+,-93,2.1538461538461537,Glu
368,SKG1,chr11,646175,-,-101,2.1538461538461537,Glu
369,YLL058W,chr12,7657,+,-744,2.6,Glu
370,GTT2,chr12,7657,-,-917,2.6,Glu
371,YLL058W,chr12,8293,+,-108,5.205882352941177,Eth
372,YLL058W,chr12,8293,+,-108,4.517543859649122,Glu
373,YCT1,chr12,14530,+,-480,5.845588235294118,Eth
374,YCT1,chr12,14530,+,-480,3.936363636363636,Glu
375,AQY2,chr12,21767,-,-447,7.426470588235294,Eth
376,AQY2,chr12,21767,-,-447,5.454545454545454,Glu
377,UBI4,chr12,50429,-,-209,2.0792079207920793,Ana
378,UBI4,chr12,50429,-,-209,5.109489051094891,Eth
379,UBI4,chr12,50429,-,-209,2.8275862068965516,Glu
380,TPO1,chr12,69096,+,-490,2.889830508474576,Ana
381,TPO1,chr12,69096,+,-490,11.058823529411766,Eth
382,TPO1,chr12,69096,+,-490,8.657657657657657,Glu
383,PAU17,chr12,78974,+,-649,3.014705882352941,Eth
384,PAU17,chr12,78974,+,-649,2.0727272727272728,Glu
385,KNS1,chr12,93451,-,-359,4.338235294117647,Eth
386,KNS1,chr12,93451,-,-359,3.361344537815126,Glu
387,COX19,chr12,93451,-,489,4.338235294117647,Eth
388,COX19,chr12,93451,-,489,3.361344537815126,Glu
389,DPS1,chr12,96835,-,-313,2.4558823529411766,Eth
390,DPS1,chr12,96835,-,-313,2.1454545454545455,Glu
391,LOT6,chr12,153673,+,-433,2.510416666666667,Ana
392,LOT6,chr12,153673,+,-433,2.639705882352941,Eth
393,LOT6,chr12,153673,+,-433,2.6,Glu
394,TEN1,chr12,153673,-,-789,2.510416666666667,Ana
395,TEN1,chr12,153673,-,-789,2.639705882352941,Eth
396,TEN1,chr12,153673,-,-789,2.6,Glu
397,PSR2,chr12,165080,+,10,3.6029411764705883,Eth
398,PSR2,chr12,165080,+,10,3.0,Glu
399,POM34,chr12,165080,-,-355,3.6029411764705883,Eth
400,POM34,chr12,165080,-,-355,3.0,Glu
401,IZH3,chr12,172627,-,-253,5.63235294117647,Eth
402,IZH3,chr12,172627,-,-253,3.8818181818181823,Glu
403,IZH3,chr12,172779,-,-405,4.661764705882353,Eth
404,IZH3,chr12,172779,-,-405,2.118181818181818,Glu
405,SMF3,chr12,197477,-,-335,6.99,Ana
406,SMF3,chr12,197477,-,-335,6.147058823529411,Eth
407,SMF3,chr12,197477,-,-335,6.254545454545454,Glu
408,SMF3,chr12,197477,-,-335,2.136904761904762,Nit
409,PDC1,chr12,214073,-,-860,7.205882352941177,Eth
410,PDC1,chr12,214073,-,-860,5.135135135135135,Glu
411,RPS0B,chr12,221198,+,-104,3.0514705882352944,Eth
412,MEF1,chr12,253072,-,-77,2.3161764705882355,Eth
413,MEF1,chr12,253072,-,-77,2.709090909090909,Glu
414,RFU1,chr12,260122,-,672,3.0661764705882355,Eth
415,GEP5,chr12,302120,+,834,2.0353982300884956,Ana
416,GEP5,chr12,302120,+,834,8.897058823529411,Eth
417,GEP5,chr12,302120,+,834,3.706896551724138,Glu
418,SUL2,chr12,302120,+,-428,2.0353982300884956,Ana
419,SUL2,chr12,302120,+,-428,8.897058823529411,Eth
420,SUL2,chr12,302120,+,-428,3.706896551724138,Glu
421,NYV1,chr12,306944,-,-453,2.0720720720720722,Ana
422,GIS3,chr12,308617,-,-339,2.99264705882353,Eth
423,GIS3,chr12,308617,-,-339,2.723214285714286,Glu
424,MIM2,chr12,320312,+,0,2.019230769230769,Ana
425,MIM2,chr12,320312,+,0,2.2794117647058822,Eth
426,MIM2,chr12,320312,+,0,3.3628318584070795,Glu
427,ERG27,chr12,320312,+,-492,2.019230769230769,Ana
428,ERG27,chr12,320312,+,-492,2.2794117647058822,Eth
429,ERG27,chr12,320312,+,-492,3.3628318584070795,Glu
430,ICT1,chr12,320312,-,-341,2.019230769230769,Ana
431,ICT1,chr12,320312,-,-341,2.2794117647058822,Eth
432,ICT1,chr12,320312,-,-341,3.3628318584070795,Glu
433,AHP1,chr12,347388,+,-370,3.7142857142857144,Ana
434,AHP1,chr12,347388,+,-370,18.759124087591243,Eth
435,AHP1,chr12,347388,+,-370,20.454545454545453,Glu
436,AHP1,chr12,347388,+,-370,3.537117903930131,Nit
437,YLR108C,chr12,347388,-,-190,3.7142857142857144,Ana
438,YLR108C,chr12,347388,-,-190,18.759124087591243,Eth
439,YLR108C,chr12,347388,-,-190,20.454545454545453,Glu
440,YLR108C,chr12,347388,-,-190,3.537117903930131,Nit
441,YLR112W,chr12,349670,+,-92,2.9226190476190474,Ana
442,YLR112W,chr12,349670,+,-92,11.44390243902439,Eth
443,YLR112W,chr12,349670,+,-92,8.012987012987013,Glu
444,YLR112W,chr12,349670,+,-92,2.3108974358974357,Nit
445,HOG1,chr12,349670,+,-826,2.9226190476190474,Ana
446,HOG1,chr12,349670,+,-826,11.44390243902439,Eth
447,HOG1,chr12,349670,+,-826,8.012987012987013,Glu
448,HOG1,chr12,349670,+,-826,2.3108974358974357,Nit
449,CCW12,chr12,349670,-,-515,2.9226190476190474,Ana
450,CCW12,chr12,349670,-,-515,11.44390243902439,Eth
451,CCW12,chr12,349670,-,-515,8.012987012987013,Glu
