,Gene,Chr,Pos,Strand,DistanceTSS,Strength,Condition
122,MDE1,chr10,461793,-,-814,18.934624697336563,Eth
123,MDE1,chr10,461793,-,-814,32.853437094682235,Glu
124,MDE1,chr10,461793,-,-814,2.276995305164319,Nit
125,BNA1,chr10,461793,-,-88,42.1105527638191,Ana
126,BNA1,chr10,461793,-,-88,18.934624697336563,Eth
127,BNA1,chr10,461793,-,-88,32.853437094682235,Glu
128,BNA1,chr10,461793,-,-88,2.276995305164319,Nit
129,CYC1,chr10,516027,+,-128,3.268482490272374,Glu
130,ANB1,chr10,516027,-,-719,3.268482490272374,Glu
131,BUD4,chr10,593448,+,-245,3.1686121919584957,Glu
132,JSN1,chr10,593448,-,-76,3.1686121919584957,Glu
133,RPL43B,chr10,604136,+,862,2.602905569007264,Eth
134,RPL43B,chr10,604136,+,862,3.3488975356679638,Glu
135,SFC1,chr10,604136,+,-478,2.602905569007264,Eth
136,SFC1,chr10,604136,+,-478,3.3488975356679638,Glu
137,SFC1,chr10,604339,+,-275,4.435336976320583,Eth
138,SFC1,chr10,604339,+,-275,6.625162127107653,Glu
139,ADO1,chr10,618287,+,-247,2.5527638190954773,Ana
140,ADO1,chr10,618287,+,-247,2.3777239709443103,Eth
141,ADO1,chr10,618287,+,-247,6.470817120622568,Glu
142,SOD1,chr10,618287,-,-245,2.5527638190954773,Ana
143,SOD1,chr10,618287,-,-245,2.3777239709443103,Eth
144,SOD1,chr10,618287,-,-245,6.470817120622568,Glu
145,YMR1,chr10,628215,+,-244,17.15948275862069,Ana
146,YMR1,chr10,628215,+,-244,21.20614035087719,Eth
147,YMR1,chr10,628215,+,-244,56.11543450064851,Glu
148,CPA2,chr10,628215,-,-226,17.15948275862069,Ana
149,CPA2,chr10,628215,-,-226,21.20614035087719,Eth
150,CPA2,chr10,628215,-,-226,56.11543450064851,Glu
151,YMR1,chr10,628268,+,-191,102.72687224669605,Ana
152,YMR1,chr10,628268,+,-191,62.75938189845475,Eth
153,YMR1,chr10,628268,+,-191,88.34630350194553,Glu
154,YMR1,chr10,628268,+,-191,7.293666026871401,Nit
155,CPA2,chr10,628268,-,-279,102.72687224669605,Ana
156,CPA2,chr10,628268,-,-279,62.75938189845475,Eth
157,CPA2,chr10,628268,-,-279,88.34630350194553,Glu
158,CPA2,chr10,628268,-,-279,7.293666026871401,Nit
159,NNF1,chr10,631845,+,-151,4.914572864321609,Ana
160,NNF1,chr10,631845,+,-151,3.7360774818401943,Eth
161,NNF1,chr10,631845,+,-151,9.488975356679639,Glu
162,YJR112W-A,chr10,631845,+,-897,4.914572864321609,Ana
163,YJR112W-A,chr10,631845,+,-897,3.7360774818401943,Eth
164,YJR112W-A,chr10,631845,+,-897,9.488975356679639,Glu
165,PXP2,chr10,631845,-,-30,4.914572864321609,Ana
166,PXP2,chr10,631845,-,-30,3.7360774818401943,Eth
167,PXP2,chr10,631845,-,-30,9.488975356679639,Glu
168,IBA57,chr10,644592,+,-83,3.3787289234760056,Glu
169,MNS1,chr10,662222,+,-339,2.763819095477387,Ana
170,MNS1,chr10,662222,+,-339,2.857142857142857,Eth
171,MNS1,chr10,662222,+,-339,6.783398184176395,Glu
172,STR2,chr10,662222,-,-91,2.763819095477387,Ana
173,STR2,chr10,662222,-,-91,2.857142857142857,Eth
174,STR2,chr10,662222,-,-91,6.783398184176395,Glu
175,MET5,chr10,678461,-,-143,3.6180904522613067,Ana
176,MET5,chr10,678461,-,-143,3.2445520581113803,Eth
177,MET5,chr10,678461,-,-143,8.5473411154345,Glu
178,HMS2,chr10,698648,+,-478,4.2713567839195985,Ana
179,HMS2,chr10,698648,+,-478,2.6150121065375305,Eth
180,HMS2,chr10,698648,+,-478,4.293125810635539,Glu
181,RPS4A,chr10,698648,-,-581,4.2713567839195985,Ana
182,RPS4A,chr10,698648,-,-581,2.6150121065375305,Eth
183,RPS4A,chr10,698648,-,-581,4.293125810635539,Glu
184,YJR154W,chr10,720487,+,-83,2.412060301507538,Ana
185,YJR154W,chr10,720487,+,-83,2.469733656174334,Eth
186,YJR154W,chr10,720487,+,-83,6.964980544747082,Glu
187,JEN1,chr11,28047,+,-656,2.0129032258064514,Glu
188,JEN1,chr11,28243,+,-460,6.6394230769230775,Glu
189,UBA1,chr11,44789,+,-842,5.250000000000001,Ana
190,UBA1,chr11,44789,+,-842,6.6923076923076925,Eth
191,UBA1,chr11,44789,+,-842,19.53516819571865,Glu
192,TRP3,chr11,44789,-,-74,5.250000000000001,Ana
193,TRP3,chr11,44789,-,-74,6.6923076923076925,Eth
194,TRP3,chr11,44789,-,-74,19.53516819571865,Glu
195,LOS1,chr11,56418,+,-110,5.769230769230769,Ana
196,LOS1,chr11,56418,+,-110,4.162303664921466,Eth
197,LOS1,chr11,56418,+,-110,7.080645161290323,Glu
198,ADD66,chr11,56418,-,-57,5.769230769230769,Ana
199,ADD66,chr11,56418,-,-57,4.162303664921466,Eth
200,ADD66,chr11,56418,-,-57,7.080645161290323,Glu
201,DPH2,chr11,87142,+,-387,2.4629032258064516,Glu
202,SDS22,chr11,87142,-,-694,2.4629032258064516,Glu
203,ACP1,chr11,87142,-,-38,2.4629032258064516,Glu
204,FAT3,chr11,98318,-,-292,2.56059009483667,Glu
205,MCD4,chr11,147403,-,-237,2.07741935483871,Glu
206,PIR1,chr11,149717,-,-387,5.1923076923076925,Ana
207,PIR1,chr11,149717,-,-387,4.244031830238726,Eth
208,PIR1,chr11,149717,-,-387,13.838709677419354,Glu
209,MCR1,chr11,172680,+,-228,2.3435483870967744,Glu
210,NNR2,chr11,172680,-,-286,2.3435483870967744,Glu
211,AVT3,chr11,177857,+,-293,2.388709677419355,Glu
212,SDH1,chr11,177857,-,-190,2.388709677419355,Glu
213,PMU1,chr11,208257,-,-131,2.6129032258064515,Glu
214,PGM1,chr11,209353,+,-487,2.730769230769231,Ana
215,PGM1,chr11,209353,+,-487,2.4880636604774535,Eth
216,PGM1,chr11,209353,+,-487,5.362903225806452,Glu
217,SSH4,chr11,216736,+,-73,2.140322580645161,Glu
218,OAC1,chr11,223487,+,-104,4.13125,Ana
219,OAC1,chr11,223487,+,-104,2.183023872679045,Eth
220,OAC1,chr11,223487,+,-104,5.662903225806452,Glu
221,APN1,chr11,230470,-,315,2.1750663129973473,Eth
222,APN1,chr11,230470,-,315,3.193548387096774,Glu
223,ABF1,chr11,232567,+,-241,2.371794871794872,Ana
224,ABF1,chr11,232567,+,-241,4.883870967741935,Glu
225,RAD27,chr11,232567,-,-342,2.371794871794872,Ana
226,RAD27,chr11,232567,-,-342,4.883870967741935,Glu
227,KTI12,chr11,236340,-,-77,2.9999999999999996,Ana
228,KTI12,chr11,236340,-,-77,3.4232804232804237,Eth
229,KTI12,chr11,236340,-,-77,8.029032258064516,Glu
230,KTI12,chr11,236583,-,-320,4.212903225806452,Glu
231,HAP4,chr11,237402,+,-878,4.416796267496112,Glu
232,HAP4,chr11,238043,+,-237,2.693548387096774,Glu
233,AAT1,chr11,243469,+,-291,2.512903225806452,Glu
234,HSL1,chr11,254385,+,-590,4.044871794871795,Ana
235,HSL1,chr11,254385,+,-590,2.220159151193634,Eth
236,HSL1,chr11,254385,+,-590,8.2,Glu
237,APE1,chr11,254385,-,-325,4.044871794871795,Ana
238,APE1,chr11,254385,-,-325,2.220159151193634,Eth
239,APE1,chr11,254385,-,-325,8.2,Glu
240,CWP2,chr11,266056,+,527,2.75974025974026,Glu
241,SRX1,chr11,284148,+,-69,2.0161290322580645,Glu
242,MDH1,chr11,284148,+,-900,2.0161290322580645,Glu
243,VMA5,chr11,290813,+,-128,6.402439024390245,Ana
244,VMA5,chr11,290813,+,-128,5.994694960212201,Eth
245,VMA5,chr11,290813,+,-128,13.419354838709678,Glu
246,STB6,chr11,305268,+,-125,3.6153846153846154,Ana
247,STB6,chr11,305268,+,-125,2.83289124668435,Eth
248,STB6,chr11,305268,+,-125,5.740322580645161,Glu
249,FBA1,chr11,333766,-,-233,2.7185289957567185,Glu
250,FBA1,chr11,333902,-,-369,3.594736842105263,Ana
251,FBA1,chr11,333902,-,-369,3.3633952254641906,Eth
252,FBA1,chr11,333902,-,-369,10.181303116147308,Glu
253,TMA19,chr11,341944,-,-966,2.628205128205128,Ana
254,TMA19,chr11,341944,-,-966,5.929032258064517,Glu
255,OAR1,chr11,341944,-,271,2.628205128205128,Ana
256,OAR1,chr11,341944,-,271,5.929032258064517,Glu
257,SFK1,chr11,346835,+,-332,6.480645161290322,Glu
258,ASK1,chr11,346835,-,-250,6.480645161290322,Glu
259,SFK1,chr11,347093,+,-74,2.2774193548387096,Glu
260,ASK1,chr11,347093,-,-508,2.2774193548387096,Glu
261,YKL033W-A,chr11,380342,+,-105,3.108974358974359,Ana
262,YKL033W-A,chr11,380342,+,-105,3.0477453580901854,Eth
263,YKL033W-A,chr11,380342,+,-105,9.65967741935484,Glu
264,YKL033W-A,chr11,380526,+,79,2.0725806451612905,Glu
265,TFA1,chr11,391003,+,-711,5.482003129890455,Glu
266,MAE1,chr11,391003,-,-229,5.482003129890455,Glu
267,TFA1,chr11,391023,+,-691,6.17948717948718,Ana
268,TFA1,chr11,391023,+,-691,5.114058355437666,Eth
269,TFA1,chr11,391023,+,-691,8.305164319248828,Glu
270,MAE1,chr11,391023,-,-249,6.17948717948718,Ana
271,MAE1,chr11,391023,-,-249,5.114058355437666,Eth
272,MAE1,chr11,391023,-,-249,8.305164319248828,Glu
273,YKL023W,chr11,399620,+,-60,3.4487179487179485,Ana
274,YKL023W,chr11,399620,+,-60,3.6339522546419096,Eth
275,YKL023W,chr11,399620,+,-60,9.135483870967741,Glu
276,MIN9,chr11,399620,-,-422,3.4487179487179485,Ana
277,MIN9,chr11,399620,-,-422,3.6339522546419096,Eth
278,MIN9,chr11,399620,-,-422,9.135483870967741,Glu
279,URA6,chr11,399620,-,-269,3.4487179487179485,Ana
280,URA6,chr11,399620,-,-269,3.6339522546419096,Eth
281,URA6,chr11,399620,-,-269,9.135483870967741,Glu
282,PUT3,chr11,414302,+,-130,23.29479768786127,Ana
283,PUT3,chr11,414302,+,-130,16.4,Eth
284,PUT3,chr11,414302,+,-130,36.516129032258064,Glu
285,ATP7,chr11,414302,-,-256,23.29479768786127,Ana
286,ATP7,chr11,414302,-,-256,16.4,Eth
287,ATP7,chr11,414302,-,-256,36.516129032258064,Glu
288,URB1,chr11,422338,-,578,2.514516129032258,Glu
289,YPT52,chr11,472010,-,176,3.1217948717948723,Ana
290,YPT52,chr11,472010,-,176,2.3872679045092835,Eth
291,YPT52,chr11,472010,-,176,5.712903225806452,Glu
292,MIC60,chr11,475470,+,-134,2.45,Glu
293,GAP1,chr11,520024,+,-901,2.2887096774193547,Glu
294,KAE1,chr11,520024,-,-922,2.2887096774193547,Glu
295,YKR041W,chr11,523289,+,-831,3.129032258064516,Glu
296,UIP5,chr11,527780,+,-82,2.435897435897436,Ana
297,UIP5,chr11,527780,+,-82,2.2466843501326257,Eth
298,UIP5,chr11,527780,+,-82,3.982258064516129,Glu
299,SHB17,chr11,527780,-,-120,2.435897435897436,Ana
300,SHB17,chr11,527780,-,-120,2.2466843501326257,Eth
301,SHB17,chr11,527780,-,-120,3.982258064516129,Glu
302,RPS21A,chr11,558348,+,833,2.1618037135278514,Eth
303,RPS21A,chr11,558348,+,833,6.112903225806452,Glu
304,GLG1,chr11,558348,+,-267,2.1618037135278514,Eth
305,GLG1,chr11,558348,+,-267,6.112903225806452,Glu
306,GPT2,chr11,573268,+,-471,2.5641025641025643,Ana
307,GPT2,chr11,573268,+,-471,2.9840848806366047,Eth
308,GPT2,chr11,573268,+,-471,6.101612903225806,Glu
309,CCP1,chr11,573268,-,-141,2.5641025641025643,Ana
310,CCP1,chr11,573268,-,-141,2.9840848806366047,Eth
311,CCP1,chr11,573268,-,-141,6.101612903225806,Glu
312,MET1,chr11,577332,+,-151,4.205128205128205,Ana
313,MET1,chr11,577332,+,-151,2.8249336870026522,Eth
314,MET1,chr11,577332,+,-151,9.883870967741935,Glu
315,BET3,chr11,577332,-,-471,4.205128205128205,Ana
316,BET3,chr11,577332,-,-471,2.8249336870026522,Eth
317,BET3,chr11,577332,-,-471,9.883870967741935,Glu
318,AIM29,chr11,584394,+,-720,3.326923076923077,Ana
319,AIM29,chr11,584394,+,-720,4.406451612903226,Glu
320,SIS2,chr11,584394,-,-184,3.326923076923077,Ana
321,SIS2,chr11,584394,-,-184,4.406451612903226,Glu
322,ECM4,chr11,587793,+,-423,3.192307692307692,Ana
323,ECM4,chr11,587793,+,-423,2.0344827586206895,Eth
324,ECM4,chr11,587793,+,-423,3.820967741935484,Glu
325,MTD1,chr11,596066,+,-209,2.2580645161290325,Glu
326,TRZ1,chr11,596066,-,-566,2.2580645161290325,Glu
327,PTR2,chr11,620793,+,-610,2.8483870967741933,Glu
328,PCK1,chr11,636401,+,-360,9.062111801242235,Ana
329,PCK1,chr11,636401,+,-360,10.12997347480106,Eth
330,PCK1,chr11,636401,+,-360,13.935483870967742,Glu
331,BAS1,chr11,641284,+,-55,6.180645161290323,Glu
332,UBP11,chr11,641284,-,-209,6.180645161290323,Glu
333,YLL058W,chr12,7820,+,-581,7.116564417177914,Ana
334,YLL058W,chr12,7820,+,-581,8.63517060367454,Eth
335,YLL058W,chr12,7820,+,-581,29.66101694915254,Glu
336,YCT1,chr12,14606,+,-404,3.1717791411042944,Ana
337,YCT1,chr12,14606,+,-404,3.94750656167979,Eth
338,YCT1,chr12,14606,+,-404,27.03235747303544,Glu
339,AQY2,chr12,21629,-,-309,2.0734908136482937,Eth
340,AQY2,chr12,21629,-,-309,4.514637904468413,Glu
341,FRE6,chr12,23836,-,648,2.7473035439137132,Glu
342,LDB18,chr12,25449,+,-153,2.2650231124807396,Glu
343,FRE6,chr12,25449,-,-965,2.2650231124807396,Glu
344,COF1,chr12,25449,-,-87,2.2650231124807396,Glu
345,YBT1,chr12,31475,-,-82,5.251533742331287,Ana
346,YBT1,chr12,31475,-,-82,2.7007874015748032,Eth
347,YBT1,chr12,31475,-,-82,5.261941448382126,Glu
348,YBT1,chr12,31552,-,-159,2.548556430446194,Eth
349,YBT1,chr12,31552,-,-159,11.548536209553157,Glu
350,RPL8B,chr12,33484,-,103,2.147239263803681,Ana
351,RPL8B,chr12,33484,-,103,2.5577812018489983,Glu
352,UBI4,chr12,50335,-,-115,4.776579352850539,Glu
353,FRA1,chr12,65299,+,-975,2.8351309707241907,Glu
354,GPI13,chr12,65299,-,-114,2.8351309707241907,Glu
355,FRA1,chr12,66226,+,-48,3.439137134052388,Glu
356,TPO1,chr12,68944,+,-642,4.846625766871165,Ana
357,TPO1,chr12,68944,+,-642,2.925,Eth
358,TPO1,chr12,68944,+,-642,13.035439137134052,Glu
359,ISA1,chr12,71948,+,-157,15.331288343558281,Ana
360,ISA1,chr12,71948,+,-157,14.623409669211199,Eth
361,ISA1,chr12,71948,+,-157,22.363636363636363,Glu
362,DPS1,chr12,96630,-,-108,2.147239263803681,Ana
363,DPS1,chr12,96630,-,-108,2.3622047244094486,Eth
364,DPS1,chr12,96630,-,-108,6.101694915254237,Glu
365,IZH3,chr12,172431,-,-57,4.895705521472392,Ana
366,IZH3,chr12,172431,-,-57,3.766917293233083,Eth
367,IZH3,chr12,172431,-,-57,9.511556240369798,Glu
368,IZH3,chr12,172700,-,-326,2.5685670261941445,Glu
369,IZH3,chr12,172932,-,-558,2.526964560862866,Glu
370,AAT2,chr12,183276,-,-114,24.03488372093023,Ana
371,AAT2,chr12,183276,-,-114,14.800524934383201,Eth
372,AAT2,chr12,183276,-,-114,25.932203389830505,Glu
373,AAT2,chr12,183276,-,-114,2.4741784037558685,Nit
374,YLR030W,chr12,187922,+,-385,2.3005780346820806,Ana
375,YLR030W,chr12,187922,+,-385,5.60708782742681,Glu
376,RPL15A,chr12,187922,-,-260,2.3005780346820806,Ana
377,RPL15A,chr12,187922,-,-260,5.60708782742681,Glu
378,RAD5,chr12,190037,+,24,2.011173184357542,Ana
379,RAD5,chr12,190037,+,24,4.314329738058551,Glu
380,YLR042C,chr12,209772,-,-144,2.1417565485362093,Glu
381,MNL2,chr12,233886,+,-428,7.423312883435583,Ana
382,MNL2,chr12,233886,+,-428,3.0183727034120733,Eth
383,MNL2,chr12,233886,+,-428,9.537750385208012,Glu
384,SHM2,chr12,238747,-,-229,2.2392638036809815,Ana
385,SHM2,chr12,238747,-,-229,5.546995377503851,Glu
386,REX2,chr12,238747,-,876,2.2392638036809815,Ana
387,REX2,chr12,238747,-,876,5.546995377503851,Glu
388,SHM2,chr12,238861,-,-343,2.2392638036809815,Ana
389,SHM2,chr12,238861,-,-343,2.604006163328197,Glu
390,REX2,chr12,238861,-,762,2.2392638036809815,Ana
391,REX2,chr12,238861,-,762,2.604006163328197,Glu
392,RPL10,chr12,261794,+,-147,2.0245398773006134,Ana
393,RPL10,chr12,261794,+,-147,2.2309711286089238,Eth
394,RPL10,chr12,261794,+,-147,3.2203389830508473,Glu
395,RFU1,chr12,261794,-,-1000,2.0245398773006134,Ana
396,RFU1,chr12,261794,-,-1000,2.2309711286089238,Eth
397,RFU1,chr12,261794,-,-1000,3.2203389830508473,Glu
398,BUD20,chr12,261794,-,-276,2.0245398773006134,Ana
399,BUD20,chr12,261794,-,-276,2.2309711286089238,Eth
400,BUD20,chr12,261794,-,-276,3.2203389830508473,Glu
401,RAX2,chr12,279842,-,-415,2.0306748466257667,Ana
402,XDJ1,chr12,299642,+,-29,2.280431432973806,Glu
403,ALT1,chr12,299642,-,-301,2.280431432973806,Glu
404,SUL2,chr12,302368,+,-180,3.7241910631741133,Glu
405,AHP1,chr12,347395,+,-363,2.073170731707317,Ana
406,AHP1,chr12,347395,+,-363,7.303543913713405,Glu
407,YLR108C,chr12,347395,-,-197,2.073170731707317,Ana
408,YLR108C,chr12,347395,-,-197,7.303543913713405,Glu
409,YLR112W,chr12,349789,+,27,2.234206471494607,Glu
410,HOG1,chr12,349789,+,-707,2.234206471494607,Glu
411,CCW12,chr12,349789,-,-634,2.234206471494607,Glu
412,YPS1,chr12,367783,-,-444,2.402157164869029,Glu
413,ZRT2,chr12,383253,-,-93,2.5577812018489983,Glu
414,ZRT2,chr12,383407,-,-247,5.233128834355828,Ana
415,ZRT2,chr12,383407,-,-247,4.191063174114022,Glu
416,YLR152C,chr12,423859,-,3,6.809815950920245,Ana
417,YLR152C,chr12,423859,-,3,18.136482939632547,Eth
418,YLR152C,chr12,423859,-,3,19.815100154083204,Glu
419,ACS2,chr12,426833,-,-213,6.257668711656441,Ana
420,ACS2,chr12,426833,-,-213,3.4881889763779528,Eth
421,ACS2,chr12,426833,-,-213,8.719568567026194,Glu
422,RNH203,chr12,426833,-,550,6.257668711656441,Ana
423,RNH203,chr12,426833,-,550,3.4881889763779528,Eth
424,RNH203,chr12,426833,-,550,8.719568567026194,Glu
425,ACS2,chr12,427434,-,-814,2.1171032357473036,Glu
426,RNH203,chr12,427434,-,-51,2.1171032357473036,Glu
427,SHH4,chr12,453266,+,-480,2.6194144838212634,Glu
428,MAS1,chr12,453266,-,-78,2.6194144838212634,Glu
429,UPS2,chr12,459949,-,252,3.0994152046783623,Ana
430,UPS2,chr12,459949,-,252,2.375296912114014,Eth
431,UPS2,chr12,459949,-,252,4.7919876733436055,Glu
432,IDP2,chr12,464080,+,-357,3.003081664098613,Glu
433,SAM1,chr12,474320,+,-726,3.1901840490797544,Ana
434,SAM1,chr12,474320,+,-726,3.1233595800524934,Eth
435,SAM1,chr12,474320,+,-726,5.36979969183359,Glu
436,TFS1,chr12,474320,-,-633,3.1901840490797544,Ana
437,TFS1,chr12,474320,-,-633,3.1233595800524934,Eth
438,TFS1,chr12,474320,-,-633,5.36979969183359,Glu
439,YLR179C,chr12,474320,-,299,3.1901840490797544,Ana
440,YLR179C,chr12,474320,-,299,3.1233595800524934,Eth
441,YLR179C,chr12,474320,-,299,5.36979969183359,Glu
442,MMR1,chr12,494420,+,-256,2.0245398773006134,Ana
443,MMR1,chr12,494420,+,-256,3.4360554699537746,Glu
444,ATG26,chr12,494420,-,-112,2.0245398773006134,Ana
445,ATG26,chr12,494420,-,-112,3.4360554699537746,Glu
