,Gene,Chr,Pos,Strand,DistanceTSS,Strength,Condition
65,PHD1,chr11,361864,+,-926,2.2235294117647055,Glu
66,MMO1,chr11,362301,+,-194,3.0864197530864197,Ana
67,PHD1,chr11,362301,+,-489,3.0864197530864197,Ana
68,FOX2,chr11,463263,-,-152,3.6986301369863015,Ana
69,YKR041W,chr11,523227,+,-893,2.815533980582524,Ana
70,YKR041W,chr11,524156,+,36,4.13265306122449,Ana
71,YKR041W,chr11,525098,+,978,5.0843373493975905,Ana
72,YKR041W,chr11,525098,+,978,3.0253164556962022,Eth
73,YKR041W,chr11,525098,+,978,2.831683168316832,Glu
74,UTH1,chr11,525098,+,-138,5.0843373493975905,Ana
75,UTH1,chr11,525098,+,-138,3.0253164556962022,Eth
76,UTH1,chr11,525098,+,-138,2.831683168316832,Glu
77,AIM29,chr11,584943,+,-171,4.295774647887324,Ana
78,AIM29,chr11,584943,+,-171,2.3968253968253967,Eth
79,AIM29,chr11,584943,+,-171,2.602409638554217,Glu
80,SIS2,chr11,584943,-,-733,4.295774647887324,Ana
81,SIS2,chr11,584943,-,-733,2.3968253968253967,Eth
82,SIS2,chr11,584943,-,-733,2.602409638554217,Glu
83,AIM29,chr11,585030,+,-84,2.2535211267605635,Ana
84,SIS2,chr11,585030,-,-820,2.2535211267605635,Ana
85,YKR075C,chr11,587170,-,-428,4.591549295774648,Ana
86,YKR075C,chr11,587170,-,-428,2.3703703703703702,Glu
87,PTR2,chr11,620724,+,-679,15.492957746478874,Ana
88,PTR2,chr11,620724,+,-679,6.603174603174604,Eth
89,PTR2,chr11,620724,+,-679,8.246913580246913,Glu
90,PTR2,chr11,620724,+,-679,3.2214285714285715,Nit
91,PCK1,chr11,636437,+,-324,8.309859154929578,Ana
92,PCK1,chr11,636437,+,-324,3.015873015873016,Eth
93,PCK1,chr11,636437,+,-324,3.3333333333333335,Glu
94,AQY2,chr12,22039,-,-719,5.046153846153846,Ana
95,AQY2,chr12,22039,-,-719,2.4098360655737707,Eth
96,AQY2,chr12,22039,-,-719,2.025641025641026,Glu
97,TPO1,chr12,68926,+,-660,7.461538461538462,Ana
98,TPO1,chr12,68926,+,-660,3.58252427184466,Glu
99,TPO1,chr12,69225,+,-361,3.923076923076923,Ana
100,TPO1,chr12,69225,+,-361,4.835820895522388,Eth
101,TPO1,chr12,69225,+,-361,2.8383838383838382,Glu
102,ISA1,chr12,71904,+,-201,5.138888888888888,Ana
103,ISA1,chr12,71904,+,-201,2.058823529411765,Eth
104,IZH3,chr12,172669,-,-295,2.525252525252525,Ana
105,IZH3,chr12,172951,-,-577,2.8125,Ana
106,ERG3,chr12,232574,+,-293,3.7173913043478266,Ana
107,ERG3,chr12,232574,+,-293,2.1794871794871797,Glu
108,SPT8,chr12,232574,-,-363,3.7173913043478266,Ana
109,SPT8,chr12,232574,-,-363,2.1794871794871797,Glu
110,AHP1,chr12,347332,+,-426,3.4444444444444446,Ana
111,AHP1,chr12,347332,+,-426,2.610526315789474,Glu
112,YLR108C,chr12,347332,-,-134,3.4444444444444446,Ana
113,YLR108C,chr12,347332,-,-134,2.610526315789474,Glu
114,AHP1,chr12,347388,+,-370,2.484848484848485,Ana
115,YLR108C,chr12,347388,-,-190,2.484848484848485,Ana
116,YLR112W,chr12,349864,+,102,7.632075471698114,Ana
117,YLR112W,chr12,349864,+,102,2.323232323232323,Glu
118,HOG1,chr12,349864,+,-632,7.632075471698114,Ana
119,HOG1,chr12,349864,+,-632,2.323232323232323,Glu
120,CCW12,chr12,349864,-,-709,7.632075471698114,Ana
121,CCW12,chr12,349864,-,-709,2.323232323232323,Glu
122,YLR112W,chr12,350266,+,504,2.1,Ana
123,HOG1,chr12,350266,+,-230,2.1,Ana
124,RRN5,chr12,403390,+,726,3.0,Ana
125,RRN5,chr12,403390,+,726,2.203125,Eth
126,PUT1,chr12,403390,+,-780,3.0,Ana
127,PUT1,chr12,403390,+,-780,2.203125,Eth
128,SLS1,chr12,403390,-,-523,3.0,Ana
129,SLS1,chr12,403390,-,-523,2.203125,Eth
130,ACS2,chr12,426910,-,-290,2.8703703703703702,Ana
131,RNH203,chr12,426910,-,473,2.8703703703703702,Ana
132,THI7,chr12,571706,+,-408,4.461538461538462,Ana
133,HAP1,chr12,605721,+,-215,2.8987341772151898,Ana
134,NDL1,chr12,605721,-,-842,2.8987341772151898,Ana
135,EXG1,chr12,687823,+,-588,3.3037974683544302,Ana
136,ACO1,chr12,697416,-,-275,5.461538461538462,Ana
137,ACO1,chr12,697416,-,-275,2.1515151515151514,Eth
138,ACO1,chr12,697416,-,-275,3.1979166666666665,Glu
139,MRPL15,chr12,718767,+,-255,6.153846153846154,Ana
140,MRPL15,chr12,718767,+,-255,2.2222222222222223,Glu
141,ATG39,chr12,718767,-,-280,6.153846153846154,Ana
142,ATG39,chr12,718767,-,-280,2.2222222222222223,Glu
143,NMA1,chr12,744047,+,-195,2.7142857142857144,Ana
144,MID2,chr12,749448,+,-397,3.8615384615384616,Ana
145,FKS1,chr12,768929,+,-351,7.356164383561644,Ana
146,FKS1,chr12,768929,+,-351,3.628205128205128,Glu
147,RPL26A,chr12,778349,+,-458,2.4050632911392404,Ana
148,FBP1,chr12,834895,-,-573,8.076923076923077,Ana
149,FBP1,chr12,834895,-,-573,2.829268292682927,Glu
150,SFP1,chr12,884082,+,-304,2.7384615384615385,Ana
151,DUS3,chr12,884082,-,-134,2.7384615384615385,Ana
152,INA1,chr12,904221,+,-383,3.5294117647058822,Ana
153,UFO1,chr13,85821,+,-918,2.8846153846153846,Ana
154,UFO1,chr13,85821,+,-918,2.083333333333333,Glu
155,RPM2,chr13,85821,-,290,2.8846153846153846,Ana
156,RPM2,chr13,85821,-,290,2.083333333333333,Glu
157,UFO1,chr13,86221,+,-518,2.986111111111111,Ana
158,RPM2,chr13,86221,-,-110,2.986111111111111,Ana
159,YML082W,chr13,95925,+,-394,6.805555555555555,Ana
160,YML083C,chr13,95925,-,-319,6.805555555555555,Ana
161,CAT2,chr13,181039,+,-207,2.157142857142857,Ana
162,RRN11,chr13,181039,-,-555,2.157142857142857,Ana
163,MRPL39,chr13,234639,-,-320,2.5714285714285716,Ana
164,YAP1,chr13,235578,+,-869,2.4285714285714284,Ana
165,ERG6,chr13,235578,-,207,2.4285714285714284,Ana
166,YAP1,chr13,236201,+,-246,3.8857142857142857,Ana
167,ERG6,chr13,236201,-,-416,3.8857142857142857,Ana
168,HXT2,chr13,270411,+,-391,4.912621359223301,Ana
169,HXT2,chr13,270411,+,-391,3.223684210526316,Eth
170,ERG5,chr13,285543,-,-242,2.986842105263158,Ana
171,SOK2,chr13,289016,-,-437,6.085714285714286,Ana
172,SOK2,chr13,289016,-,-437,2.142857142857143,Eth
173,SOK2,chr13,289016,-,-437,3.1728395061728394,Glu
174,SOK2,chr13,289404,-,-825,4.914285714285714,Ana
175,PEX9,chr13,292697,+,-244,3.070588235294118,Ana
176,MSN2,chr13,329982,-,-270,11.23076923076923,Ana
177,MSN2,chr13,329982,-,-270,3.253968253968254,Eth
178,MSN2,chr13,329982,-,-270,4.439024390243903,Glu
179,MSN2,chr13,330114,-,-402,2.358974358974359,Ana
180,CCS1,chr13,330114,-,938,2.358974358974359,Ana
181,FET3,chr13,359719,+,-259,3.3857142857142857,Ana
182,FET3,chr13,359719,+,-259,2.432098765432099,Glu
183,AAC1,chr13,359719,-,-292,3.3857142857142857,Ana
184,AAC1,chr13,359719,-,-292,2.432098765432099,Glu
185,NAT4,chr13,379897,+,908,12.902439024390244,Ana
186,NAT4,chr13,379897,+,908,3.7075471698113205,Glu
187,MOT3,chr13,379897,+,-253,12.902439024390244,Ana
188,MOT3,chr13,379897,+,-253,3.7075471698113205,Glu
189,ISF1,chr13,402789,-,-351,2.4352941176470586,Ana
190,SPG4,chr13,454150,+,-373,3.142857142857143,Ana
191,SPG4,chr13,455144,+,621,2.6436781609195403,Glu
192,ILV2,chr13,455144,+,-291,2.6436781609195403,Glu
193,PKR1,chr13,490920,+,-107,2.8552631578947367,Ana
194,PKR1,chr13,490920,+,-107,2.023529411764706,Glu
195,GAT2,chr13,517997,+,-535,7.430107526881719,Ana
196,GAT2,chr13,517997,+,-535,3.4270833333333335,Glu
197,GID8,chr13,517997,-,-457,7.430107526881719,Ana
198,GID8,chr13,517997,-,-457,3.4270833333333335,Glu
199,GAT2,chr13,518225,+,-307,6.763440860215053,Ana
200,GAT2,chr13,518225,+,-307,2.287671232876712,Eth
201,GAT2,chr13,518225,+,-307,3.9897959183673466,Glu
202,GID8,chr13,518225,-,-685,6.763440860215053,Ana
203,GID8,chr13,518225,-,-685,2.287671232876712,Eth
204,GID8,chr13,518225,-,-685,3.9897959183673466,Glu
205,NDE1,chr13,534330,-,-195,2.1714285714285713,Ana
206,NDE1,chr13,534605,-,-470,4.685714285714285,Ana
207,NDE1,chr13,534605,-,-470,2.4719101123595504,Glu
208,DDR48,chr13,585954,+,-97,3.314285714285714,Ana
209,RGM1,chr13,602964,-,-268,2.5,Ana
210,ERG2,chr13,645756,+,842,3.7142857142857144,Ana
211,ERG2,chr13,645756,+,842,2.380952380952381,Eth
212,ERG2,chr13,645756,+,842,2.7160493827160495,Glu
213,TOM40,chr13,645756,+,-118,3.7142857142857144,Ana
214,TOM40,chr13,645756,+,-118,2.380952380952381,Eth
215,TOM40,chr13,645756,+,-118,2.7160493827160495,Glu
216,YMR244W,chr13,733923,+,-617,4.3999999999999995,Ana
217,ZRC1,chr13,733923,-,-269,4.3999999999999995,Ana
218,HOR7,chr13,751456,+,-195,6.816091954022989,Ana
219,HOR7,chr13,751456,+,-195,2.788888888888889,Glu
220,GPI12,chr13,809502,+,350,2.64,Ana
221,GPI12,chr13,809502,+,350,2.0549450549450547,Glu
222,TDA1,chr13,828983,+,-438,4.128571428571428,Ana
223,HAS1,chr13,828983,-,-498,4.128571428571428,Ana
224,BSC4,chr14,127923,+,899,2.857142857142857,Ana
225,LYP1,chr14,127923,+,-552,2.857142857142857,Ana
226,ALP1,chr14,127923,-,-250,2.857142857142857,Ana
227,YNL234W,chr14,200012,+,-188,2.532258064516129,Ana
228,PDR16,chr14,207369,-,-269,4.571428571428571,Ana
229,PDR16,chr14,207369,-,-269,2.125,Glu
230,RHO5,chr14,291068,-,-337,4.352941176470588,Ana
231,RHO5,chr14,291068,-,-337,2.025,Eth
232,RHO5,chr14,291068,-,-337,2.765765765765766,Glu
233,RHO5,chr14,291364,-,-633,3.375,Ana
234,RPS3,chr14,291947,+,-608,4.215189873417721,Ana
235,YGP1,chr14,325857,+,-517,3.1176470588235294,Ana
236,YNL144C,chr14,345438,-,-397,3.611111111111111,Ana
237,YNL144C,chr14,345438,-,-397,2.261904761904762,Glu
238,MLS1,chr14,395744,+,-385,2.378787878787879,Ana
239,MLS1,chr14,395744,+,-385,3.0508474576271185,Eth
240,MLS1,chr14,395744,+,-385,2.707317073170732,Glu
241,DCP2,chr14,395744,-,-283,2.378787878787879,Ana
242,DCP2,chr14,395744,-,-283,3.0508474576271185,Eth
243,DCP2,chr14,395744,-,-283,2.707317073170732,Glu
244,CYB5,chr14,406273,-,840,2.5,Ana
245,MSK1,chr14,478014,+,-95,2.7903225806451615,Ana
246,MLF3,chr14,478014,-,-117,2.7903225806451615,Ana
247,RPL9B,chr14,490008,+,653,2.2758620689655173,Ana
248,SUN4,chr14,490008,+,-642,2.2758620689655173,Ana
249,AQR1,chr14,493023,+,-326,3.563218390804598,Ana
250,AQR1,chr14,493023,+,-326,2.2033898305084745,Eth
251,AQR1,chr14,493023,+,-326,2.8915662650602405,Glu
252,ATO2,chr14,623859,-,-264,2.307692307692308,Ana
253,YNR014W,chr14,641790,+,-316,2.6,Ana
254,PHO91,chr14,641790,-,-348,2.6,Ana
255,YNR014W,chr14,641877,+,-229,2.9,Ana
256,YNR014W,chr14,641877,+,-229,3.1855670103092786,Glu
257,PHO91,chr14,641877,-,-435,2.9,Ana
258,PHO91,chr14,641877,-,-435,3.1855670103092786,Glu
259,TRM13,chr15,83225,+,-395,3.098591549295775,Ana
260,TRM13,chr15,83225,+,-395,2.106382978723404,Glu
261,MDH2,chr15,83225,-,-293,3.098591549295775,Ana
262,MDH2,chr15,83225,-,-293,2.106382978723404,Glu
263,HRP1,chr15,87285,+,-124,4.225352112676057,Ana
264,HRP1,chr15,87285,+,-124,2.6315789473684212,Eth
265,HRP1,chr15,87285,+,-124,2.2093023255813953,Glu
266,TRM11,chr15,87285,-,-569,4.225352112676057,Ana
267,TRM11,chr15,87285,-,-569,2.6315789473684212,Eth
268,TRM11,chr15,87285,-,-569,2.2093023255813953,Glu
269,RPS19A,chr15,92812,-,-1,2.505747126436782,Ana
270,ZEO1,chr15,110830,+,662,2.794117647058824,Eth
271,INO4,chr15,110830,-,981,2.794117647058824,Eth
272,PHM7,chr15,155692,+,-552,3.6710526315789473,Ana
273,PHM7,chr15,155692,+,-552,2.4725274725274726,Glu
274,PHM7,chr15,155852,+,-392,11.324324324324323,Ana
275,PHM7,chr15,155852,+,-392,2.677777777777778,Glu
276,PHM7,chr15,155923,+,-321,3.5806451612903225,Eth
277,DDR2,chr15,226242,-,-498,2.2093023255813953,Ana
278,YOL019W,chr15,282460,+,-247,3.1549295774647885,Ana
279,TIR2,chr15,347633,-,-858,2.1071428571428568,Ana
280,CIN5,chr15,384605,-,-366,14.44776119402985,Ana
281,CIN5,chr15,384605,-,-366,5.967741935483871,Eth
282,CIN5,chr15,384605,-,-366,7.604938271604939,Glu
283,HMS1,chr15,391715,-,-781,9.604395604395606,Ana
284,HMS1,chr15,391715,-,-781,4.47887323943662,Eth
285,HMS1,chr15,391715,-,-781,5.740740740740741,Glu
286,RPL3,chr15,443808,+,-743,4.247058823529412,Ana
287,YOR062C,chr15,443808,-,-339,4.247058823529412,Ana
288,NRT1,chr15,462343,-,-726,2.2535211267605635,Ana
289,TMA46,chr15,494172,+,902,2.411111111111111,Ana
290,ECM3,chr15,494172,+,-657,2.411111111111111,Ana
291,RGS2,chr15,520670,+,-304,24.450704225352112,Ana
292,RGS2,chr15,520670,+,-304,4.2898550724637685,Eth
293,RGS2,chr15,520670,+,-304,3.6082474226804124,Glu
294,RGS2,chr15,520807,+,-167,7.943661971830986,Ana
295,RGS2,chr15,520807,+,-167,3.9361702127659575,Glu
296,IDH2,chr15,579709,+,-313,2.9577464788732395,Ana
297,IDH2,chr15,579709,+,-313,2.469135802469136,Glu
298,PDR5,chr15,613623,+,-407,5.0,Ana
299,PDR5,chr15,613623,+,-407,2.0294117647058827,Eth
300,PDR5,chr15,613623,+,-407,2.602272727272727,Glu
301,ATG40,chr15,613623,-,-813,5.0,Ana
302,ATG40,chr15,613623,-,-813,2.0294117647058827,Eth
303,ATG40,chr15,613623,-,-813,2.602272727272727,Glu
304,PNS1,chr15,633397,-,-356,5.211267605633803,Ana
305,GAC1,chr15,665512,-,-560,10.012987012987011,Ana
306,GAC1,chr15,665512,-,-560,2.2916666666666665,Eth
307,GAC1,chr15,665512,-,-560,4.035714285714286,Glu
308,GAC1,chr15,665866,-,-914,2.2658227848101262,Ana
309,SYC1,chr15,665866,-,925,2.2658227848101262,Ana
310,STE4,chr15,736684,+,-454,2.5774647887323945,Ana
311,MGM1,chr15,736684,-,-572,2.5774647887323945,Ana
312,WTM1,chr15,764669,+,-411,2.814814814814815,Glu
313,CPA1,chr15,876713,+,-275,2.533333333333333,Ana
314,SFG1,chr15,898585,+,-433,4.530864197530865,Ana
315,SFG1,chr15,898585,+,-433,2.217391304347826,Glu
316,SPS4,chr15,898585,-,-917,4.530864197530865,Ana
317,SPS4,chr15,898585,-,-917,2.217391304347826,Glu
318,FAA1,chr15,903032,+,-580,3.8705882352941177,Ana
319,HSH49,chr15,906885,+,-231,3.322222222222222,Ana
320,HSH49,chr15,906885,+,-231,3.818181818181818,Glu
321,PUT4,chr15,982957,-,107,2.4867256637168142,Ana
322,PUT4,chr15,983627,-,-563,3.1037735849056602,Ana
323,PUT4,chr15,983627,-,-563,3.164705882352941,Glu
324,GDH1,chr15,1037690,-,-335,5.0,Ana
325,GDH1,chr15,1037690,-,-335,3.8271604938271606,Glu
326,USV1,chr16,123332,+,-557,6.542857142857143,Ana
327,USV1,chr16,123332,+,-557,4.3125,Glu
328,CBP3,chr16,156008,+,-103,2.579710144927536,Ana
329,CUP9,chr16,223215,-,-602,7.857142857142857,Ana
330,CUP9,chr16,223215,-,-602,3.3802816901408455,Eth
331,CUP9,chr16,223215,-,-602,3.548387096774193,Glu
332,PRM4,chr16,265647,-,-311,2.753623188405797,Ana
333,ISU1,chr16,305556,+,-251,2.802469135802469,Ana
334,GIP3,chr16,305556,-,-529,2.802469135802469,Ana
335,CAR1,chr16,348110,+,-106,2.27,Ana
336,YPL088W,chr16,389870,+,-399,2.753623188405797,Ana
337,RLM1,chr16,389870,-,-134,2.753623188405797,Ana
338,ALD6,chr16,440222,+,-467,5.188888888888889,Ana
339,ALD6,chr16,440222,+,-467,2.2884615384615383,Glu
340,PDR12,chr16,458944,-,-245,3.043478260869565,Ana
341,PDR12,chr16,458944,-,-245,2.6136363636363633,Glu
342,PDR12,chr16,459340,-,-641,2.4347826086956523,Ana
343,PDR12,chr16,459340,-,-641,2.173913043478261,Glu
344,RMI1,chr16,510726,+,-906,3.2027027027027026,Ana
345,SKS1,chr16,510726,-,-286,3.2027027027027026,Ana
346,RMI1,chr16,511066,+,-566,3.689189189189189,Ana
347,RMI1,chr16,511066,+,-566,2.032258064516129,Eth
348,SKS1,chr16,511066,-,-626,3.689189189189189,Ana
349,SKS1,chr16,511066,-,-626,2.032258064516129,Eth
350,IRC15,chr16,528464,-,-85,2.898550724637681,Ana
351,SUT2,chr16,584247,+,-411,2.4266666666666667,Ana
352,SUT2,chr16,584364,+,-294,2.831168831168831,Ana
353,CMR3,chr16,594380,-,-488,3.2349397590361444,Ana
354,SPO24,chr16,653737,+,-295,2.4,Ana
355,ROX1,chr16,687044,+,-738,2.4492753623188404,Ana
356,ROX1,chr16,687044,+,-738,2.150537634408602,Glu
357,YPR063C,chr16,687044,-,-552,2.4492753623188404,Ana
358,YPR063C,chr16,687044,-,-552,2.150537634408602,Glu
359,ROX1,chr16,687158,+,-624,10.130434782608695,Ana
360,YPR063C,chr16,687158,-,-666,10.130434782608695,Ana
361,ROX1,chr16,687289,+,-493,3.347826086956522,Ana
362,ROX1,chr16,687289,+,-493,2.5161290322580645,Eth
363,ROX1,chr16,687289,+,-493,2.5520833333333335,Glu
364,YPR063C,chr16,687289,-,-797,3.347826086956522,Ana
365,YPR063C,chr16,687289,-,-797,2.5161290322580645,Eth
366,YPR063C,chr16,687289,-,-797,2.5520833333333335,Glu
367,ROX1,chr16,687481,+,-301,2.4782608695652173,Ana
368,YPR063C,chr16,687481,-,-989,2.4782608695652173,Ana
369,NCE102,chr16,837026,+,-845,6.946808510638298,Ana
370,NCE102,chr16,837026,+,-845,2.242857142857143,Eth
371,NCE102,chr16,837026,+,-845,2.056603773584906,Glu
372,YPR148C,chr16,837026,-,-710,6.946808510638298,Ana
373,YPR148C,chr16,837026,-,-710,2.242857142857143,Eth
374,YPR148C,chr16,837026,-,-710,2.056603773584906,Glu
375,TPO3,chr16,848778,-,-590,3.4782608695652173,Ana
376,TPO3,chr16,848778,-,-590,2.2195121951219514,Glu
377,AQY1,chr16,922989,+,-844,5.987179487179488,Ana
378,AQY1,chr16,923248,+,-585,22.232876712328768,Ana
379,AQY1,chr16,923248,+,-585,6.080645161290323,Eth
380,AQY1,chr16,923248,+,-585,10.1125,Glu
381,ATP1,chr2,36849,+,-221,2.5588235294117645,Ana
382,KIP1,chr2,101638,+,-512,4.53125,Ana
383,PRX1,chr2,101638,-,-171,4.53125,Ana
384,TOD6,chr2,117249,+,-494,3.8906249999999996,Ana
385,YBL055C,chr2,117249,-,-151,3.8906249999999996,Ana
386,ECM13,chr2,136442,+,-393,8.012820512820513,Ana
387,ECM13,chr2,136442,+,-393,2.5064935064935066,Eth
388,ECM13,chr2,136442,+,-393,3.6987951807228914,Glu
389,ECM13,chr2,136442,+,-393,2.4155844155844157,Nit
390,COR1,chr2,136442,-,-456,8.012820512820513,Ana
391,COR1,chr2,136442,-,-456,2.5064935064935066,Eth
392,COR1,chr2,136442,-,-456,3.6987951807228914,Glu
393,COR1,chr2,136442,-,-456,2.4155844155844157,Nit
394,ECM13,chr2,136719,+,-116,2.4025974025974026,Ana
395,COR1,chr2,136719,-,-733,2.4025974025974026,Ana
396,PRE7,chr2,140891,+,-581,3.4687499999999996,Ana
397,PRE7,chr2,140891,+,-581,2.1142857142857143,Eth
398,PRE7,chr2,140891,+,-581,2.3855421686746987,Glu
399,FUI1,chr2,140891,-,-315,3.4687499999999996,Ana
400,FUI1,chr2,140891,-,-315,2.1142857142857143,Eth
401,FUI1,chr2,140891,-,-315,2.3855421686746987,Glu
402,YBL029W,chr2,165397,+,-932,4.287356321839081,Ana
403,YBL029W,chr2,165397,+,-932,2.0821917808219177,Eth
404,YBL029W,chr2,165397,+,-932,2.1034482758620694,Glu
405,YBL029C-A,chr2,165397,-,-288,4.287356321839081,Ana
406,YBL029C-A,chr2,165397,-,-288,2.0821917808219177,Eth
407,YBL029C-A,chr2,165397,-,-288,2.1034482758620694,Glu
408,YBL029W,chr2,165524,+,-805,11.314606741573034,Ana
409,YBL029W,chr2,165524,+,-805,2.3333333333333335,Eth
410,YBL029W,chr2,165524,+,-805,4.732558139534884,Glu
411,YBL029C-A,chr2,165524,-,-415,11.314606741573034,Ana
412,YBL029C-A,chr2,165524,-,-415,2.3333333333333335,Eth
413,YBL029C-A,chr2,165524,-,-415,4.732558139534884,Glu
414,TIP1,chr2,362958,-,-538,2.5656565656565653,Ana
415,BAP2,chr2,365861,-,-475,3.1772151898734178,Ana
416,TAT1,chr2,368500,-,-328,2.3088235294117645,Ana
417,TAT1,chr2,368500,-,-328,2.4347826086956523,Eth
418,UBC4,chr2,397053,-,-185,2.263157894736842,Ana
419,TEC1,chr2,398273,+,-471,4.0506329113924044,Ana
420,PBY1,chr2,419371,+,-381,3.4375,Ana
421,RAD16,chr2,454022,+,-904,3.7857142857142856,Ana
422,CYC8,chr2,454022,-,-284,3.7857142857142856,Ana
423,YPC1,chr2,582927,+,-863,2.954545454545454,Ana
424,YPC1,chr2,583573,+,-217,2.9655172413793105,Ana
425,MCM7,chr2,612689,+,-783,2.535211267605634,Ana
426,MIN7,chr2,612689,-,-199,2.535211267605634,Ana
427,COS111,chr2,616239,+,-464,2.7187499999999996,Ana
428,THI2,chr2,695828,-,-88,3.4218749999999996,Ana
429,KCC4,chr3,78159,+,-517,6.056338028169014,Ana
430,KCC4,chr3,78159,+,-517,2.295081967213115,Eth
431,KCC4,chr3,78159,+,-517,3.4939759036144573,Glu
432,AGP1,chr3,78159,-,-633,6.056338028169014,Ana
433,AGP1,chr3,78159,-,-633,2.295081967213115,Eth
434,AGP1,chr3,78159,-,-633,3.4939759036144573,Glu
435,SAT4,chr3,133007,+,-130,4.193548387096774,Ana
436,ADY2,chr3,138756,-,-371,3.2666666666666666,Ana
437,ADY2,chr3,138756,-,-371,2.3333333333333335,Glu
438,PMP1,chr3,171729,-,-503,2.7160493827160495,Ana
439,SNT1,chr3,199399,+,-119,3.096774193548387,Ana
440,TAH1,chr3,238489,+,950,5.54054054054054,Ana
441,YCR061W,chr3,238489,+,-223,5.54054054054054,Ana
442,FMP45,chr4,62297,-,-517,2.2028985507246372,Ana
443,PRR2,chr4,76752,-,-203,3.9113924050632907,Ana
444,PRR2,chr4,76752,-,-203,2.515151515151515,Glu
445,PRR2,chr4,77019,-,-470,2.3815789473684212,Ana
446,NOP6,chr4,77019,-,843,2.3815789473684212,Ana
447,PAR32,chr4,147756,+,-231,4.0,Ana
