,Gene,Chr,Pos,Strand,DistanceTSS,Strength,Condition
38,YKL063C,chr11,328444,-,-745,4.84984984984985,Glu
39,MSN4,chr11,328850,+,-297,2.1120331950207465,Ana
40,MSN4,chr11,328850,+,-297,2.027027027027027,Glu
41,YKR041W,chr11,523228,+,-892,2.0064724919093853,Eth
42,YKR075C,chr11,587135,-,-393,55.19505494505494,Ana
43,YKR075C,chr11,587135,-,-393,117.20454545454545,Eth
44,YKR075C,chr11,587135,-,-393,74.09074733096084,Glu
45,YKR075C,chr11,587135,-,-393,3.666666666666666,Nit
46,ECM4,chr11,587363,+,-853,2.434173669467787,Ana
47,ECM4,chr11,587363,+,-853,3.2587646076794656,Eth
48,ECM4,chr11,587363,+,-853,2.7425925925925925,Glu
49,YKR075C,chr11,587363,-,-621,2.434173669467787,Ana
50,YKR075C,chr11,587363,-,-621,3.2587646076794656,Eth
51,YKR075C,chr11,587363,-,-621,2.7425925925925925,Glu
52,PTR2,chr11,620753,+,-650,2.6893203883495147,Eth
53,PCK1,chr11,636290,+,-471,4.394190871369295,Ana
54,PCK1,chr11,636290,+,-471,6.3624595469255665,Eth
55,PCK1,chr11,636290,+,-471,3.9339339339339343,Glu
56,BAS1,chr11,641140,+,-199,4.6,Ana
57,BAS1,chr11,641140,+,-199,12.175066312997346,Eth
58,BAS1,chr11,641140,+,-199,10.207792207792208,Glu
59,UBP11,chr11,641140,-,-65,4.6,Ana
60,UBP11,chr11,641140,-,-65,12.175066312997346,Eth
61,UBP11,chr11,641140,-,-65,10.207792207792208,Glu
62,AQY2,chr12,22046,-,-726,2.450592885375494,Ana
63,AQY2,chr12,22046,-,-726,13.184931506849315,Eth
64,AQY2,chr12,22046,-,-726,7.560975609756098,Glu
65,TPO1,chr12,69181,+,-405,4.300813008130081,Eth
66,SSA2,chr12,82673,-,-250,5.113122171945701,Ana
67,SSA2,chr12,82673,-,-250,20.22058823529412,Eth
68,SSA2,chr12,82673,-,-250,14.59375,Glu
69,GEP5,chr12,301954,+,668,2.8512396694214877,Eth
70,GEP5,chr12,301954,+,668,2.413793103448276,Glu
71,SUL2,chr12,301954,+,-594,2.8512396694214877,Eth
72,SUL2,chr12,301954,+,-594,2.413793103448276,Glu
73,AHP1,chr12,347403,+,-355,4.967359050445103,Ana
74,AHP1,chr12,347403,+,-355,22.385120350109407,Eth
75,AHP1,chr12,347403,+,-355,12.786995515695066,Glu
76,YLR108C,chr12,347403,-,-205,4.967359050445103,Ana
77,YLR108C,chr12,347403,-,-205,22.385120350109407,Eth
78,YLR108C,chr12,347403,-,-205,12.786995515695066,Glu
79,YPS3,chr12,369802,-,-492,2.7412280701754383,Ana
80,YPS3,chr12,369802,-,-492,9.723577235772357,Eth
81,YPS3,chr12,369802,-,-492,5.878594249201278,Glu
82,YLR122C,chr12,369802,-,902,2.7412280701754383,Ana
83,YLR122C,chr12,369802,-,902,9.723577235772357,Eth
84,YLR122C,chr12,369802,-,902,5.878594249201278,Glu
85,UCC1,chr12,546021,+,-120,3.3234200743494426,Ana
86,UCC1,chr12,546021,+,-120,25.211805555555557,Eth
87,UCC1,chr12,546021,+,-120,13.215189873417721,Glu
88,IFH1,chr12,546021,-,-374,3.3234200743494426,Ana
89,IFH1,chr12,546021,-,-374,25.211805555555557,Eth
90,IFH1,chr12,546021,-,-374,13.215189873417721,Glu
91,UFO1,chr13,85840,+,-899,2.284745762711865,Eth
92,RPM2,chr13,85840,-,271,2.284745762711865,Eth
93,HXT2,chr13,270286,+,-516,7.65204678362573,Ana
94,HXT2,chr13,270286,+,-516,25.51239669421488,Eth
95,HXT2,chr13,270286,+,-516,13.96983758700696,Glu
96,HXT2,chr13,270407,+,-395,37.05588235294118,Ana
97,HXT2,chr13,270407,+,-395,130.69696969696972,Eth
98,HXT2,chr13,270407,+,-395,41.28211009174312,Glu
99,HXT2,chr13,270407,+,-395,2.7362637362637363,Nit
100,HXT2,chr13,270571,+,-231,5.658823529411765,Ana
101,HXT2,chr13,270571,+,-231,18.80289855072464,Eth
102,HXT2,chr13,270571,+,-231,8.11883408071749,Glu
103,SOK2,chr13,288960,-,-381,2.038135593220339,Ana
104,SOK2,chr13,288960,-,-381,5.230508474576272,Eth
105,SOK2,chr13,288960,-,-381,2.4188790560471976,Glu
106,ISF1,chr13,403116,-,-678,2.3777777777777778,Ana
107,ISF1,chr13,403116,-,-678,8.37037037037037,Eth
108,ISF1,chr13,403116,-,-678,4.186186186186187,Glu
109,GAT2,chr13,517889,+,-643,4.099601593625498,Ana
110,GAT2,chr13,517889,+,-643,8.712460063897764,Eth
111,GAT2,chr13,517889,+,-643,5.779761904761904,Glu
112,GID8,chr13,517889,-,-349,4.099601593625498,Ana
113,GID8,chr13,517889,-,-349,8.712460063897764,Eth
114,GID8,chr13,517889,-,-349,5.779761904761904,Glu
115,GAT2,chr13,518196,+,-336,7.089068825910931,Ana
116,GAT2,chr13,518196,+,-336,15.766447368421053,Eth
117,GAT2,chr13,518196,+,-336,8.322388059701494,Glu
118,GID8,chr13,518196,-,-656,7.089068825910931,Ana
119,GID8,chr13,518196,-,-656,15.766447368421053,Eth
120,GID8,chr13,518196,-,-656,8.322388059701494,Glu
121,NDE1,chr13,534577,-,-442,2.004237288135593,Ana
122,NDE1,chr13,534577,-,-442,3.284745762711865,Eth
123,NDE1,chr13,534737,-,-602,2.3084745762711862,Eth
124,ICY1,chr13,630539,+,-808,3.0530612244897957,Ana
125,ICY1,chr13,630539,+,-808,10.844067796610169,Eth
126,ICY1,chr13,630539,+,-808,4.527777777777778,Glu
127,CMC4,chr13,630539,-,-236,3.0530612244897957,Ana
128,CMC4,chr13,630539,-,-236,10.844067796610169,Eth
129,CMC4,chr13,630539,-,-236,4.527777777777778,Glu
130,ICY1,chr13,630744,+,-603,5.461016949152542,Eth
131,CMC4,chr13,630744,-,-441,5.461016949152542,Eth
132,HOR7,chr13,751284,+,-367,2.1084745762711865,Eth
133,TDA1,chr13,828901,+,-520,2.083056478405316,Eth
134,HAS1,chr13,828901,-,-416,2.083056478405316,Eth
135,TDA1,chr13,829090,+,-331,13.830039525691697,Ana
136,TDA1,chr13,829090,+,-331,43.501694915254234,Eth
137,TDA1,chr13,829090,+,-331,25.802469135802472,Glu
138,HAS1,chr13,829090,-,-605,13.830039525691697,Ana
139,HAS1,chr13,829090,-,-605,43.501694915254234,Eth
140,HAS1,chr13,829090,-,-605,25.802469135802472,Glu
141,YNL234W,chr14,199966,+,-234,6.90566037735849,Ana
142,YNL234W,chr14,199966,+,-234,22.531645569620252,Eth
143,YNL234W,chr14,199966,+,-234,13.069053708439897,Glu
144,RHO5,chr14,291312,-,-581,8.253218884120171,Ana
145,RHO5,chr14,291312,-,-581,29.44943820224719,Eth
146,RHO5,chr14,291312,-,-581,9.681818181818182,Glu
147,RPS3,chr14,291654,+,-901,3.0913242009132422,Ana
148,RPS3,chr14,291654,+,-901,10.925093632958802,Eth
149,RPS3,chr14,291654,+,-901,3.038922155688623,Glu
150,RHO5,chr14,291654,-,-923,3.0913242009132422,Ana
151,RHO5,chr14,291654,-,-923,10.925093632958802,Eth
152,RHO5,chr14,291654,-,-923,3.038922155688623,Glu
153,RPS3,chr14,291860,+,-695,2.9213483146067416,Eth
154,MLS1,chr14,395767,+,-362,2.078034682080925,Eth
155,DCP2,chr14,395767,-,-306,2.078034682080925,Eth
156,SUN4,chr14,490500,+,-150,2.15547703180212,Eth
157,SUN4,chr14,491028,+,378,6.257978723404255,Eth
158,SUN4,chr14,491028,+,378,2.449064449064449,Glu
159,AQR1,chr14,492862,+,-487,4.969325153374233,Eth
160,AQR1,chr14,493071,+,-278,12.8014440433213,Ana
161,AQR1,chr14,493071,+,-278,67.62345679012346,Eth
162,AQR1,chr14,493071,+,-278,25.46684350132626,Glu
163,BOP3,chr14,537239,+,-484,3.0954545454545452,Ana
164,BOP3,chr14,537239,+,-484,13.235955056179774,Eth
165,BOP3,chr14,537239,+,-484,13.228956228956228,Glu
166,YNR014W,chr14,641972,+,-134,7.764044943820226,Eth
167,YNR014W,chr14,641972,+,-134,2.717171717171717,Glu
168,PHO91,chr14,641972,-,-530,7.764044943820226,Eth
169,PHO91,chr14,641972,-,-530,2.717171717171717,Glu
170,RCF2,chr14,654864,+,923,2.1655172413793102,Eth
171,ARE2,chr14,654864,+,-125,2.1655172413793102,Eth
172,GRE2,chr15,43511,+,-136,4.593639575971731,Eth
173,GRE2,chr15,43511,+,-136,2.435897435897436,Glu
174,PFK27,chr15,69148,-,-237,3.7295081967213117,Ana
175,PFK27,chr15,69148,-,-237,23.333333333333336,Eth
176,PFK27,chr15,69148,-,-237,7.790697674418605,Glu
177,MED7,chr15,69148,-,862,3.7295081967213117,Ana
178,MED7,chr15,69148,-,862,23.333333333333336,Eth
179,MED7,chr15,69148,-,862,7.790697674418605,Glu
180,RRT8,chr15,235323,-,-15,2.044025157232704,Glu
181,PSK2,chr15,236891,+,-91,2.4285714285714284,Ana
182,PSK2,chr15,236891,+,-91,18.69257950530035,Eth
183,PSK2,chr15,236891,+,-91,10.60576923076923,Glu
184,CIN5,chr15,384619,-,-380,2.8828124999999996,Ana
185,CIN5,chr15,384619,-,-380,5.622448979591837,Eth
186,STD1,chr15,417870,-,-143,19.392226148409893,Ana
187,STD1,chr15,417870,-,-143,58.59516616314199,Eth
188,STD1,chr15,417870,-,-143,29.78717948717949,Glu
189,ETT1,chr15,426208,-,-197,3.879003558718861,Ana
190,ETT1,chr15,426208,-,-197,17.389684813753583,Eth
191,ETT1,chr15,426208,-,-197,9.35068493150685,Glu
192,RPL3,chr15,443760,+,-791,20.13377926421405,Ana
193,RPL3,chr15,443760,+,-791,53.10126582278481,Eth
194,RPL3,chr15,443760,+,-791,30.87318087318087,Glu
195,YOR062C,chr15,443760,-,-291,20.13377926421405,Ana
196,YOR062C,chr15,443760,-,-291,53.10126582278481,Eth
197,YOR062C,chr15,443760,-,-291,30.87318087318087,Glu
198,RGS2,chr15,520486,+,-488,2.3356890459363955,Eth
199,GAC1,chr15,665442,-,-490,2.056537102473498,Eth
200,GAC1,chr15,665685,-,-733,3.2791519434628973,Eth
201,PAC1,chr15,820062,+,-575,6.3144876325088335,Eth
202,PAC1,chr15,820062,+,-575,3.608974358974359,Glu
203,HRK1,chr15,820062,-,-453,6.3144876325088335,Eth
204,HRK1,chr15,820062,-,-453,3.608974358974359,Glu
205,PAC1,chr15,820202,+,-435,2.5,Ana
206,PAC1,chr15,820202,+,-435,11.954063604240282,Eth
207,PAC1,chr15,820202,+,-435,3.185897435897436,Glu
208,HRK1,chr15,820202,-,-593,2.5,Ana
209,HRK1,chr15,820202,-,-593,11.954063604240282,Eth
210,HRK1,chr15,820202,-,-593,3.185897435897436,Glu
211,TYE7,chr15,973101,-,-633,3.0307017543859645,Ana
212,TYE7,chr15,973101,-,-633,7.766447368421053,Eth
213,TYE7,chr15,973101,-,-633,4.996794871794872,Glu
214,CIR2,chr15,1001257,+,-196,7.4628975265017665,Eth
215,CIR2,chr15,1001257,+,-196,2.7848837209302326,Glu
216,PDR12,chr16,458980,-,-281,2.4776119402985075,Eth
217,PDR12,chr16,458980,-,-281,2.4262820512820515,Glu
218,RMI1,chr16,510720,+,-912,11.545454545454545,Ana
219,RMI1,chr16,510720,+,-912,37.505995203836925,Eth
220,RMI1,chr16,510720,+,-912,22.244897959183675,Glu
221,SKS1,chr16,510720,-,-280,11.545454545454545,Ana
222,SKS1,chr16,510720,-,-280,37.505995203836925,Eth
223,SKS1,chr16,510720,-,-280,22.244897959183675,Glu
224,RMI1,chr16,511110,+,-522,26.230529595015575,Ana
225,RMI1,chr16,511110,+,-522,58.15602836879433,Eth
226,RMI1,chr16,511110,+,-522,38.562628336755644,Glu
227,SKS1,chr16,511110,-,-670,26.230529595015575,Ana
228,SKS1,chr16,511110,-,-670,58.15602836879433,Eth
229,SKS1,chr16,511110,-,-670,38.562628336755644,Glu
230,GLN1,chr16,649593,+,-655,3.8811475409836067,Ana
231,GLN1,chr16,649593,+,-655,10.805447470817121,Eth
232,GLN1,chr16,649593,+,-655,7.414790996784565,Glu
233,NCE102,chr16,836991,+,-880,2.409375,Eth
234,YPR148C,chr16,836991,-,-675,2.409375,Eth
235,TPO3,chr16,848947,-,-759,2.053811659192825,Ana
236,TPO3,chr16,848947,-,-759,6.175097276264591,Eth
237,TPO3,chr16,848947,-,-759,2.960526315789474,Glu
238,YBL029W,chr2,165402,+,-927,3.259259259259259,Eth
239,YBL029C-A,chr2,165402,-,-293,3.259259259259259,Eth
240,NTH2,chr2,237160,-,-101,2.528,Eth
241,QDR3,chr2,313855,-,-115,2.1688888888888886,Ana
242,QDR3,chr2,313855,-,-115,6.214285714285714,Eth
243,QDR3,chr2,313855,-,-115,4.096866096866097,Glu
244,REG2,chr2,328422,-,-531,2.0362537764350455,Eth
245,RFS1,chr2,328422,-,637,2.0362537764350455,Eth
246,YRO2,chr2,331553,+,-880,2.4201680672268906,Ana
247,YRO2,chr2,331553,+,-880,4.438871473354232,Eth
248,YRO2,chr2,331553,+,-880,2.6943699731903488,Glu
249,YRO2,chr2,331898,+,-535,2.045901639344262,Eth
250,TIP1,chr2,362770,-,-350,6.4982456140350875,Eth
251,TIP1,chr2,362770,-,-350,2.1056910569105693,Glu
252,UBC4,chr2,397022,-,-154,3.9379562043795624,Eth
253,SND3,chr2,440038,+,-353,2.4631147540983607,Ana
254,SND3,chr2,440038,+,-353,13.138297872340425,Eth
255,SND3,chr2,440038,+,-353,4.378830083565459,Glu
256,VID24,chr2,440038,-,-260,2.4631147540983607,Ana
257,VID24,chr2,440038,-,-260,13.138297872340425,Eth
258,VID24,chr2,440038,-,-260,4.378830083565459,Glu
259,SND3,chr2,440081,+,-310,2.5245901639344264,Ana
260,SND3,chr2,440081,+,-310,42.078853046594986,Eth
261,SND3,chr2,440081,+,-310,12.412256267409472,Glu
262,VID24,chr2,440081,-,-303,2.5245901639344264,Ana
263,VID24,chr2,440081,-,-303,42.078853046594986,Eth
264,VID24,chr2,440081,-,-303,12.412256267409472,Glu
265,YPC1,chr2,583543,+,-247,2.040983606557377,Ana
266,YPC1,chr2,583543,+,-247,6.303846153846154,Eth
267,YPC1,chr2,583543,+,-247,3.9190031152647973,Glu
268,COS111,chr2,616373,+,-330,5.440740740740741,Ana
269,COS111,chr2,616373,+,-330,19.764,Eth
270,COS111,chr2,616373,+,-330,9.368600682593856,Glu
271,YBR238C,chr2,691289,-,-324,2.0550458715596327,Ana
272,YBR238C,chr2,691289,-,-324,4.664,Eth
273,YBR238C,chr2,691289,-,-324,3.3890784982935154,Glu
274,ADY2,chr3,138766,-,-381,2.043307086614173,Eth
275,SIT4,chr4,368692,+,-556,5.532786885245902,Ana
276,SIT4,chr4,368692,+,-556,22.32,Eth
277,SIT4,chr4,368692,+,-556,6.724340175953079,Glu
278,STP4,chr4,368692,-,-731,5.532786885245902,Ana
279,STP4,chr4,368692,-,-731,22.32,Eth
280,STP4,chr4,368692,-,-731,6.724340175953079,Glu
281,GPD1,chr4,410623,+,-808,8.925714285714285,Eth
282,GPD1,chr4,410623,+,-808,3.1314285714285712,Glu
283,GPD1,chr4,410904,+,-527,5.531428571428571,Eth
284,YDR222W,chr4,889302,+,-307,3.4257142857142857,Eth
285,YDR222W,chr4,889302,+,-307,2.3577712609970676,Glu
286,YAP6,chr4,955980,-,-413,2.2581967213114758,Ana
287,YAP6,chr4,955980,-,-413,4.988571428571428,Eth
288,YAP6,chr4,955980,-,-413,2.43108504398827,Glu
289,SWM1,chr4,955980,-,859,2.2581967213114758,Ana
290,SWM1,chr4,955980,-,859,4.988571428571428,Eth
291,SWM1,chr4,955980,-,859,2.43108504398827,Glu
292,MTH1,chr4,995387,-,-124,3.4114285714285715,Eth
293,MTH1,chr4,995387,-,-124,2.231671554252199,Glu
294,MTH1,chr4,995582,-,-319,14.58125,Ana
295,MTH1,chr4,995582,-,-319,63.03714285714286,Eth
296,MTH1,chr4,995582,-,-319,22.466275659824046,Glu
297,MTH1,chr4,995650,-,-387,4.86335403726708,Ana
298,MTH1,chr4,995650,-,-387,54.037142857142854,Eth
299,MTH1,chr4,995650,-,-387,14.187683284457478,Glu
300,MTH1,chr4,995927,-,-664,4.2,Eth
301,HXT7,chr4,1135739,-,-332,10.591503267973856,Ana
302,HXT7,chr4,1135739,-,-332,22.146944083224966,Eth
303,HXT7,chr4,1135739,-,-332,11.286975717439294,Glu
304,HXT7,chr4,1135906,-,-499,24.745819397993312,Ana
305,HXT7,chr4,1135906,-,-499,58.61627906976743,Eth
306,HXT7,chr4,1135906,-,-499,23.16294642857143,Glu
307,HXT6,chr4,1141106,-,-291,9.155737704918034,Ana
308,HXT6,chr4,1141106,-,-291,40.4,Eth
309,HXT6,chr4,1141106,-,-291,10.589442815249267,Glu
310,HXT6,chr4,1141422,-,-607,6.104895104895105,Eth
311,HXT6,chr4,1141583,-,-768,17.392857142857142,Ana
312,HXT6,chr4,1141583,-,-768,23.425714285714285,Eth
313,HXT6,chr4,1141583,-,-768,7.788856304985337,Glu
314,HXT6,chr4,1141618,-,-803,3.7246963562753037,Ana
315,HXT6,chr4,1141618,-,-803,7.494285714285715,Eth
316,HXT6,chr4,1141618,-,-803,6.551319648093841,Glu
317,HXT3,chr4,1144339,-,-254,8.621951219512196,Ana
318,HXT3,chr4,1144339,-,-254,19.560000000000002,Eth
319,HXT3,chr4,1144339,-,-254,14.834239130434783,Glu
320,HXT3,chr4,1144448,-,-363,25.77018633540373,Ana
321,HXT3,chr4,1144448,-,-363,75.56889763779529,Eth
322,HXT3,chr4,1144448,-,-363,34.88803088803089,Glu
323,HXT3,chr4,1144486,-,-401,17.930672268907564,Ana
324,HXT3,chr4,1144486,-,-401,44.92215568862275,Eth
325,HXT3,chr4,1144486,-,-401,61.007766990291266,Glu
326,HXT3,chr4,1144753,-,-668,2.7252747252747254,Ana
327,HXT3,chr4,1144753,-,-668,5.841995841995842,Eth
328,HXT3,chr4,1144753,-,-668,6.346938775510204,Glu
329,CTS2,chr4,1198602,+,-141,2.22,Eth
330,DXO1,chr4,1198602,-,-96,2.22,Eth
331,APT2,chr4,1324843,-,-418,7.762295081967213,Ana
332,APT2,chr4,1324843,-,-418,42.31428571428572,Eth
333,APT2,chr4,1324843,-,-418,17.480938416422287,Glu
334,GTT3,chr5,124098,+,-431,3.3422818791946307,Eth
335,GTT3,chr5,124098,+,-431,2.578313253012048,Glu
336,PMP2,chr5,124098,-,-208,3.3422818791946307,Eth
337,PMP2,chr5,124098,-,-208,2.578313253012048,Glu
338,MIG3,chr5,213081,-,-307,35.11824324324324,Ana
339,MIG3,chr5,213081,-,-307,136.5016077170418,Eth
340,MIG3,chr5,213081,-,-307,82.81024096385542,Glu
341,MIG3,chr5,213116,-,-342,8.470790378006873,Ana
342,MIG3,chr5,213116,-,-342,26.167202572347264,Eth
343,MIG3,chr5,213116,-,-342,20.10979228486647,Glu
344,MIG3,chr5,213116,-,-342,2.032967032967033,Nit
345,SMB1,chr5,213116,-,996,8.470790378006873,Ana
346,SMB1,chr5,213116,-,996,26.167202572347264,Eth
347,SMB1,chr5,213116,-,996,20.10979228486647,Glu
348,SMB1,chr5,213116,-,996,2.032967032967033,Nit
349,PHM8,chr5,226546,+,-169,2.5503355704697985,Eth
350,ARB1,chr5,226546,-,-443,2.5503355704697985,Eth
351,THO1,chr5,281486,+,-673,4.9742489270386265,Ana
352,THO1,chr5,281486,+,-673,22.228187919463085,Eth
353,THO1,chr5,281486,+,-673,9.512261580381471,Glu
354,GPP2,chr5,281486,-,-236,4.9742489270386265,Ana
355,GPP2,chr5,281486,-,-236,22.228187919463085,Eth
356,GPP2,chr5,281486,-,-236,9.512261580381471,Glu
357,YER158C,chr5,485571,-,-533,3.120805369127517,Eth
358,BUR6,chr5,485571,-,820,3.120805369127517,Eth
359,AQY3,chr6,23585,-,-119,10.5202492211838,Eth
360,AQY3,chr6,23620,-,-154,2.3803418803418808,Ana
361,AQY3,chr6,23620,-,-154,15.679127725856697,Eth
362,AQY3,chr6,23620,-,-154,9.55015197568389,Glu
363,HXK1,chr6,257608,-,-453,7.356294536817102,Ana
364,HXK1,chr6,257608,-,-453,29.330396475770925,Eth
365,HXK1,chr6,257608,-,-453,20.98497854077253,Glu
366,HXK1,chr6,257716,-,-561,3.2850356294536818,Ana
367,HXK1,chr6,257716,-,-561,14.485523385300668,Eth
368,HXK1,chr6,257716,-,-561,7.0954446854663775,Glu
369,HXK2,chr7,29862,+,-353,3.84,Ana
370,HXK2,chr7,29862,+,-353,9.407166123778502,Eth
371,HXK2,chr7,29862,+,-353,7.512269938650307,Glu
372,MIG2,chr7,107079,+,-963,14.164222873900293,Ana
373,MIG2,chr7,107079,+,-963,23.390625,Eth
374,MIG2,chr7,107079,+,-963,23.247863247863247,Glu
375,MIG2,chr7,107771,+,-271,17.384615384615383,Ana
376,MIG2,chr7,107771,+,-271,49.4773082942097,Eth
377,MIG2,chr7,107771,+,-271,30.532490974729242,Glu
378,MIG2,chr7,107871,+,-171,4.532637075718016,Ana
379,MIG2,chr7,107871,+,-171,5.608763693270736,Eth
380,MIG2,chr7,107871,+,-171,4.919064748201439,Glu
381,TOS3,chr7,184024,-,541,2.4750733137829912,Glu
382,ARI1,chr7,227016,+,-352,2.058355437665782,Eth
383,ARI1,chr7,227233,+,-135,15.669565217391304,Ana
384,ARI1,chr7,227233,+,-135,51.08794788273616,Eth
385,ARI1,chr7,227233,+,-135,25.46319018404908,Glu
386,RIM8,chr7,431400,+,-550,2.403908794788274,Eth
387,MIG1,chr7,451284,-,-221,7.395904436860068,Ana
388,MIG1,chr7,451284,-,-221,42.44904458598727,Eth
389,MIG1,chr7,451284,-,-221,20.363636363636363,Glu
390,MIG1,chr7,451606,-,-543,5.052117263843648,Eth
391,MIG1,chr7,451606,-,-543,3.7720797720797723,Glu
392,PMA1,chr7,501307,-,-524,5.190114068441065,Ana
393,PMA1,chr7,501307,-,-524,14.472312703583063,Eth
394,PMA1,chr7,501307,-,-524,8.770171149144254,Glu
395,PMA1,chr7,501471,-,-688,8.57421875,Ana
396,PMA1,chr7,501471,-,-688,19.990228013029316,Eth
397,PMA1,chr7,501471,-,-688,9.340740740740742,Glu
398,YGR035C,chr7,575707,-,-257,2.1335504885993486,Eth
399,FMP48,chr7,616170,+,-850,3.192182410423453,Eth
400,FMP48,chr7,616453,+,-567,2.576419213973799,Ana
401,FMP48,chr7,616453,+,-567,8.175895765472314,Eth
402,FMP48,chr7,616453,+,-567,3.374233128834356,Glu
403,ASK10,chr7,701345,+,-810,11.908794788273617,Eth
404,ASK10,chr7,701345,+,-810,4.377300613496932,Glu
405,MAL13,chr7,1095661,+,-802,3.4497816593886466,Ana
406,MAL13,chr7,1095661,+,-802,5.830618892508143,Eth
407,MAL13,chr7,1095661,+,-802,3.8343558282208585,Glu
408,IMA1,chr7,1095661,-,-357,3.4497816593886466,Ana
409,IMA1,chr7,1095661,-,-357,5.830618892508143,Eth
410,IMA1,chr7,1095661,-,-357,3.8343558282208585,Glu
411,MAL12,chr7,1102530,+,-273,2.465798045602606,Eth
412,MAL11,chr7,1102530,-,-450,2.465798045602606,Eth
413,HXT4,chr8,289704,-,-384,22.611963190184046,Ana
414,HXT4,chr8,289704,-,-384,28.51706608569354,Eth
415,HXT4,chr8,289704,-,-384,21.16097987751531,Glu
416,HXT4,chr8,289847,-,-527,27.802147239263803,Ana
417,HXT4,chr8,289847,-,-527,41.16981132075471,Eth
418,HXT4,chr8,289847,-,-527,32.793525809273845,Glu
419,HXT4,chr8,289847,-,-527,3.763157894736842,Nit
420,HXT1,chr8,293758,-,-697,11.464358452138493,Ana
421,HXT1,chr8,293758,-,-697,17.32900432900433,Eth
422,HXT1,chr8,293758,-,-697,15.860999999999999,Glu
423,HXT1,chr8,293758,-,-697,3.2835820895522385,Nit
424,HXT1,chr8,294034,-,-973,25.537981269510926,Ana
425,HXT1,chr8,294034,-,-973,18.810031595576618,Eth
426,HXT1,chr8,294034,-,-973,13.934409687184663,Glu
427,ROF1,chr8,456203,+,-668,2.5216450216450217,Eth
428,SUC2,chr9,31191,+,-455,4.3076923076923075,Ana
429,SUC2,chr9,31191,+,-455,14.129554655870447,Eth
430,SUC2,chr9,31191,+,-455,4.6887608069164255,Glu
431,SUC2,chr9,31309,+,-337,5.795454545454546,Ana
432,SUC2,chr9,31309,+,-337,29.39271255060729,Eth
433,SUC2,chr9,31309,+,-337,9.518731988472622,Glu
434,RPI1,chr9,132669,-,-331,4.202127659574468,Eth
435,RHO3,chr9,132972,+,-936,2.956989247311828,Eth
436,RPI1,chr9,132972,-,-634,2.956989247311828,Eth
437,VHR1,chr9,237671,+,-360,2.4291497975708505,Eth
438,RGI2,chr9,237671,-,-860,2.4291497975708505,Eth
