,Gene,Chr,Pos,Strand,DistanceTSS,Strength,Condition
91,YAT1,chr1,173134,+,-303,5.0,Glu
92,YAT1,chr1,174029,+,592,2.327447833065811,Eth
93,YAT1,chr1,174029,+,592,2.9375,Glu
94,PHO11,chr1,203727,+,30,2.7472527472527473,Ana
95,PHO11,chr1,203727,+,30,7.544141252006421,Eth
96,PHO11,chr1,203727,+,30,6.46875,Glu
97,PEX2,chr10,26601,+,941,25.521472392638035,Ana
98,PEX2,chr10,26601,+,941,21.393678160919542,Eth
99,PEX2,chr10,26601,+,941,22.354533152909337,Glu
100,PEX2,chr10,26601,+,941,15.984251968503937,Nit
101,CBP1,chr10,26601,+,-105,25.521472392638035,Ana
102,CBP1,chr10,26601,+,-105,21.393678160919542,Eth
103,CBP1,chr10,26601,+,-105,22.354533152909337,Glu
104,CBP1,chr10,26601,+,-105,15.984251968503937,Nit
105,UBP12,chr10,52668,+,123,2.6580459770114944,Eth
106,UBP12,chr10,52668,+,123,2.0838971583220567,Glu
107,RPL39,chr10,65536,+,845,2.515337423312883,Ana
108,RPL39,chr10,65536,+,845,4.856321839080461,Eth
109,RPL39,chr10,65536,+,845,3.761840324763193,Glu
110,MNN5,chr10,68403,+,-513,25.208588957055213,Ana
111,MNN5,chr10,68403,+,-513,13.658045977011495,Eth
112,MNN5,chr10,68403,+,-513,19.441136671177265,Glu
113,MNN5,chr10,68403,+,-513,25.03740157480315,Nit
114,SWE1,chr10,68403,-,-257,25.208588957055213,Ana
115,SWE1,chr10,68403,-,-257,13.658045977011495,Eth
116,SWE1,chr10,68403,-,-257,19.441136671177265,Glu
117,SWE1,chr10,68403,-,-257,25.03740157480315,Nit
118,MNN5,chr10,68485,+,-431,14.822085889570552,Ana
119,MNN5,chr10,68485,+,-431,6.2701149425287355,Eth
120,MNN5,chr10,68485,+,-431,6.607577807848443,Glu
121,MNN5,chr10,68485,+,-431,17.02952755905512,Nit
122,SWE1,chr10,68485,-,-339,14.822085889570552,Ana
123,SWE1,chr10,68485,-,-339,6.2701149425287355,Eth
124,SWE1,chr10,68485,-,-339,6.607577807848443,Glu
125,SWE1,chr10,68485,-,-339,17.02952755905512,Nit
126,RBH1,chr10,74098,+,-328,2.313218390804598,Eth
127,ERG20,chr10,93307,+,-429,6.5911330049261085,Ana
128,ERG20,chr10,93307,+,-429,8.125,Eth
129,ERG20,chr10,93307,+,-429,7.7131258457374825,Glu
130,ERG20,chr10,93307,+,-429,4.385113268608414,Nit
131,SET2,chr10,93307,-,-6,6.5911330049261085,Ana
132,SET2,chr10,93307,-,-6,8.125,Eth
133,SET2,chr10,93307,-,-6,7.7131258457374825,Glu
134,SET2,chr10,93307,-,-6,4.385113268608414,Nit
135,ERG20,chr10,93424,+,-312,36.360097323600975,Ana
136,ERG20,chr10,93424,+,-312,30.050287356321842,Eth
137,ERG20,chr10,93424,+,-312,34.66847090663058,Glu
138,ERG20,chr10,93424,+,-312,34.991789819376024,Nit
139,SET2,chr10,93424,-,-123,36.360097323600975,Ana
140,SET2,chr10,93424,-,-123,30.050287356321842,Eth
141,SET2,chr10,93424,-,-123,34.66847090663058,Glu
142,SET2,chr10,93424,-,-123,34.991789819376024,Nit
143,CIS3,chr10,112169,-,-410,28.98773006134969,Ana
144,CIS3,chr10,112169,-,-410,20.57471264367816,Eth
145,CIS3,chr10,112169,-,-410,23.098782138024355,Glu
146,CIS3,chr10,112169,-,-410,20.472440944881892,Nit
147,SSY5,chr10,118430,-,-654,6.5030674846625764,Ana
148,SSY5,chr10,118430,-,-654,8.563218390804598,Eth
149,SSY5,chr10,118430,-,-654,8.822733423545332,Glu
150,SSY5,chr10,118430,-,-654,4.311023622047244,Nit
151,DAS1,chr10,125698,+,-386,16.56441717791411,Ana
152,DAS1,chr10,125698,+,-386,18.477011494252874,Eth
153,DAS1,chr10,125698,+,-386,17.26657645466847,Glu
154,DAS1,chr10,125698,+,-386,6.594488188976379,Nit
155,SNA3,chr10,125698,-,-133,16.56441717791411,Ana
156,SNA3,chr10,125698,-,-133,18.477011494252874,Eth
157,SNA3,chr10,125698,-,-133,17.26657645466847,Glu
158,SNA3,chr10,125698,-,-133,6.594488188976379,Nit
159,TIM17,chr10,136200,+,379,2.0245398773006134,Ana
160,TIM17,chr10,136200,+,379,4.080459770114943,Eth
161,TIM17,chr10,136200,+,379,3.6535859269282813,Glu
162,LCB3,chr10,146662,+,-244,2.9907975460122698,Ana
163,LCB3,chr10,146662,+,-244,2.8836206896551726,Eth
164,LCB3,chr10,146662,+,-244,2.456021650879567,Glu
165,RPS21B,chr10,146662,-,-606,2.9907975460122698,Ana
166,RPS21B,chr10,146662,-,-606,2.8836206896551726,Eth
167,RPS21B,chr10,146662,-,-606,2.456021650879567,Glu
168,LCB3,chr10,146754,+,-152,6.61042944785276,Ana
169,LCB3,chr10,146754,+,-152,13.423850574712644,Eth
170,LCB3,chr10,146754,+,-152,13.186738836265222,Glu
171,LCB3,chr10,146754,+,-152,2.5255905511811028,Nit
172,RPS21B,chr10,146754,-,-698,6.61042944785276,Ana
173,RPS21B,chr10,146754,-,-698,13.423850574712644,Eth
174,RPS21B,chr10,146754,-,-698,13.186738836265222,Glu
175,RPS21B,chr10,146754,-,-698,2.5255905511811028,Nit
176,MRS3,chr10,148949,+,-336,37.714723926380366,Ana
177,MRS3,chr10,148949,+,-336,34.906609195402304,Eth
178,MRS3,chr10,148949,+,-336,43.78890392422192,Glu
179,MRS3,chr10,148949,+,-336,25.78125,Nit
180,DPI8,chr10,148949,-,-322,37.714723926380366,Ana
181,DPI8,chr10,148949,-,-322,34.906609195402304,Eth
182,DPI8,chr10,148949,-,-322,43.78890392422192,Glu
183,DPI8,chr10,148949,-,-322,25.78125,Nit
184,MRS3,chr10,148967,+,-318,14.677914110429446,Ana
185,MRS3,chr10,148967,+,-318,14.647988505747128,Eth
186,MRS3,chr10,148967,+,-318,16.008119079837616,Glu
187,MRS3,chr10,148967,+,-318,7.068014705882353,Nit
188,DPI8,chr10,148967,-,-340,14.677914110429446,Ana
189,DPI8,chr10,148967,-,-340,14.647988505747128,Eth
190,DPI8,chr10,148967,-,-340,16.008119079837616,Glu
191,DPI8,chr10,148967,-,-340,7.068014705882353,Nit
192,YJL118W,chr10,181092,+,665,7.45398773006135,Ana
193,YJL118W,chr10,181092,+,665,9.626436781609197,Eth
194,YJL118W,chr10,181092,+,665,10.202976995940459,Glu
195,YJL118W,chr10,181092,+,665,2.677165354330709,Nit
196,PHO86,chr10,181092,+,-139,7.45398773006135,Ana
197,PHO86,chr10,181092,+,-139,9.626436781609197,Eth
198,PHO86,chr10,181092,+,-139,10.202976995940459,Glu
199,PHO86,chr10,181092,+,-139,2.677165354330709,Nit
200,ASF1,chr10,184225,+,-734,23.190184049079754,Ana
201,ASF1,chr10,184225,+,-734,18.649425287356323,Eth
202,ASF1,chr10,184225,+,-734,20.081190798376184,Glu
203,ASF1,chr10,184225,+,-734,18.50393700787402,Nit
204,NCA3,chr10,184225,-,-397,23.190184049079754,Ana
205,NCA3,chr10,184225,-,-397,18.649425287356323,Eth
206,NCA3,chr10,184225,-,-397,20.081190798376184,Glu
207,NCA3,chr10,184225,-,-397,18.50393700787402,Nit
208,UTP10,chr10,200614,-,-8,5.858895705521472,Ana
209,UTP10,chr10,200614,-,-8,4.698275862068966,Eth
210,UTP10,chr10,200614,-,-8,5.317997293640054,Glu
211,UTP10,chr10,200614,-,-8,3.0118110236220472,Nit
212,UTP10,chr10,200881,-,-275,5.49079754601227,Ana
213,UTP10,chr10,200881,-,-275,5.057471264367816,Eth
214,UTP10,chr10,200881,-,-275,4.42489851150203,Glu
215,UTP10,chr10,200881,-,-275,2.421259842519685,Nit
216,LSB6,chr10,219886,+,-588,6.288793103448276,Eth
217,LSB6,chr10,219886,+,-588,4.688768606224627,Glu
218,LSB6,chr10,219886,+,-588,2.562992125984252,Nit
219,GSH1,chr10,219886,-,-103,6.288793103448276,Eth
220,GSH1,chr10,219886,-,-103,4.688768606224627,Glu
221,GSH1,chr10,219886,-,-103,2.562992125984252,Nit
222,LSB6,chr10,219996,+,-478,24.30368098159509,Ana
223,LSB6,chr10,219996,+,-478,20.83764367816092,Eth
224,LSB6,chr10,219996,+,-478,20.45331529093369,Glu
225,LSB6,chr10,219996,+,-478,17.929133858267715,Nit
226,GSH1,chr10,219996,-,-213,24.30368098159509,Ana
227,GSH1,chr10,219996,-,-213,20.83764367816092,Eth
228,GSH1,chr10,219996,-,-213,20.45331529093369,Glu
229,GSH1,chr10,219996,-,-213,17.929133858267715,Nit
230,TAX4,chr10,262985,+,943,4.137931034482759,Eth
231,TAX4,chr10,262985,+,943,3.8565629228687412,Glu
232,COA3,chr10,300570,+,608,2.21264367816092,Eth
233,LAS21,chr10,300570,+,29,2.21264367816092,Eth
234,MRPL8,chr10,300570,-,-788,2.21264367816092,Eth
235,NUP82,chr10,303058,+,-186,2.6724137931034484,Eth
236,NUP82,chr10,303058,+,-186,2.814614343707713,Glu
237,BNA3,chr10,306502,+,-159,18.165644171779142,Ana
238,BNA3,chr10,306502,+,-159,18.21264367816092,Eth
239,BNA3,chr10,306502,+,-159,19.20974289580514,Glu
240,BNA3,chr10,306502,+,-159,17.531496062992126,Nit
241,BNA3,chr10,306699,+,38,2.0890804597701154,Eth
242,BNA3,chr10,306699,+,38,2.0157480314960634,Nit
243,LOG1,chr10,317109,+,512,5.030674846625766,Ana
244,LOG1,chr10,317109,+,512,6.048850574712644,Eth
245,LOG1,chr10,317109,+,512,6.2246278755074425,Glu
246,LOG1,chr10,317109,+,512,3.4448818897637796,Nit
247,TIM54,chr10,317109,+,-419,5.030674846625766,Ana
248,TIM54,chr10,317109,+,-419,6.048850574712644,Eth
249,TIM54,chr10,317109,+,-419,6.2246278755074425,Glu
250,TIM54,chr10,317109,+,-419,3.4448818897637796,Nit
251,ZAP1,chr10,317109,-,-760,5.030674846625766,Ana
252,ZAP1,chr10,317109,-,-760,6.048850574712644,Eth
253,ZAP1,chr10,317109,-,-760,6.2246278755074425,Glu
254,ZAP1,chr10,317109,-,-760,3.4448818897637796,Nit
255,TDH1,chr10,321006,+,-459,2.71264367816092,Eth
256,TDH1,chr10,321006,+,-459,2.422192151556157,Glu
257,TDH1,chr10,321284,+,-181,4.313218390804598,Eth
258,TDH1,chr10,321284,+,-181,4.627875507442489,Glu
259,VTC4,chr10,396758,-,-75,10.122699386503067,Ana
260,VTC4,chr10,396758,-,-75,21.82471264367816,Eth
261,VTC4,chr10,396758,-,-75,21.407307171853855,Glu
262,VTC4,chr10,396758,-,-75,3.346456692913386,Nit
263,AVT1,chr10,426448,+,-326,20.49079754601227,Ana
264,AVT1,chr10,426448,+,-326,8.793103448275863,Eth
265,AVT1,chr10,426448,+,-326,12.97699594046008,Glu
266,AVT1,chr10,426448,+,-326,26.775193798449614,Nit
267,POL31,chr10,439368,+,146,3.3045977011494254,Eth
268,POL31,chr10,439368,+,146,3.085250338294993,Glu
269,MHO1,chr10,442319,+,-135,2.0977011494252875,Eth
270,TDH2,chr10,445107,-,-350,22.17616580310881,Ana
271,TDH2,chr10,445107,-,-350,29.439655172413797,Eth
272,TDH2,chr10,445107,-,-350,28.403247631935045,Glu
273,TDH2,chr10,445107,-,-350,10.985155195681513,Nit
274,MET3,chr10,445800,+,-424,14.586111111111112,Ana
275,MET3,chr10,445800,+,-424,6.639367816091955,Eth
276,MET3,chr10,445800,+,-424,6.949932341001353,Glu
277,MET3,chr10,445800,+,-424,9.554744525547445,Nit
278,MET3,chr10,445892,+,-332,27.73728813559322,Ana
279,MET3,chr10,445892,+,-332,25.616379310344833,Eth
280,MET3,chr10,445892,+,-332,33.53721244925575,Glu
281,MET3,chr10,445892,+,-332,16.522693997071745,Nit
282,ILV3,chr10,456553,-,-317,2.8160919540229887,Eth
283,ILV3,chr10,456553,-,-317,2.476319350473613,Glu
284,ESS1,chr10,456553,-,515,2.8160919540229887,Eth
285,ESS1,chr10,456553,-,515,2.476319350473613,Glu
286,CYC1,chr10,516062,+,-93,3.635057471264368,Eth
287,CYC1,chr10,516062,+,-93,3.558863328822733,Glu
288,ANB1,chr10,516062,-,-754,3.635057471264368,Eth
289,ANB1,chr10,516062,-,-754,3.558863328822733,Glu
290,ISY1,chr10,518418,+,-132,2.25,Eth
291,ISY1,chr10,518418,+,-132,2.1299052774018943,Glu
292,UTR1,chr10,518418,-,-45,2.25,Eth
293,UTR1,chr10,518418,-,-45,2.1299052774018943,Glu
294,PTK2,chr10,540551,+,-170,6.06441717791411,Ana
295,PTK2,chr10,540551,+,-170,14.517241379310345,Eth
296,PTK2,chr10,540551,+,-170,11.580514208389713,Glu
297,APS2,chr10,540551,-,-332,6.06441717791411,Ana
298,APS2,chr10,540551,-,-332,14.517241379310345,Eth
299,APS2,chr10,540551,-,-332,11.580514208389713,Glu
300,AIM24,chr10,576723,-,-55,2.598159509202454,Ana
301,AIM24,chr10,576723,-,-55,7.579022988505748,Eth
302,AIM24,chr10,576723,-,-55,6.09742895805142,Glu
303,EAF6,chr10,576723,-,695,2.598159509202454,Ana
304,EAF6,chr10,576723,-,695,7.579022988505748,Eth
305,EAF6,chr10,576723,-,695,6.09742895805142,Glu
306,RPL43B,chr10,604050,+,776,25.858895705521473,Ana
307,RPL43B,chr10,604050,+,776,13.893678160919542,Eth
308,RPL43B,chr10,604050,+,776,17.19891745602165,Glu
309,RPL43B,chr10,604050,+,776,20.466321243523318,Nit
310,SFC1,chr10,604050,+,-564,25.858895705521473,Ana
311,SFC1,chr10,604050,+,-564,13.893678160919542,Eth
312,SFC1,chr10,604050,+,-564,17.19891745602165,Glu
313,SFC1,chr10,604050,+,-564,20.466321243523318,Nit
314,YJR115W,chr10,634158,+,-937,14.837423312883434,Ana
315,YJR115W,chr10,634158,+,-937,16.436781609195403,Eth
316,YJR115W,chr10,634158,+,-937,19.27469553450609,Glu
317,YJR115W,chr10,634158,+,-937,7.320866141732283,Nit
318,RSM7,chr10,634158,-,-146,14.837423312883434,Ana
319,RSM7,chr10,634158,-,-146,16.436781609195403,Eth
320,RSM7,chr10,634158,-,-146,19.27469553450609,Glu
321,RSM7,chr10,634158,-,-146,7.320866141732283,Nit
322,YJR115W,chr10,634260,+,-835,3.322085889570552,Ana
323,YJR115W,chr10,634260,+,-835,7.270114942528736,Eth
324,YJR115W,chr10,634260,+,-835,4.933694181326116,Glu
325,RSM7,chr10,634260,-,-248,3.322085889570552,Ana
326,RSM7,chr10,634260,-,-248,7.270114942528736,Eth
327,RSM7,chr10,634260,-,-248,4.933694181326116,Glu
328,ATP2,chr10,641831,+,-549,3.1005747126436787,Eth
329,ATP2,chr10,641831,+,-549,2.1041948579161027,Glu
330,ATP2,chr10,642088,+,-292,18.095092024539877,Ana
331,ATP2,chr10,642088,+,-292,35.117816091954026,Eth
332,ATP2,chr10,642088,+,-292,34.86468200270636,Glu
333,ATP2,chr10,642088,+,-292,10.28937007874016,Nit
334,IML1,chr10,678552,+,-954,36.55652173913044,Ana
335,IML1,chr10,678552,+,-954,42.76005747126437,Eth
336,IML1,chr10,678552,+,-954,51.09742895805142,Glu
337,IML1,chr10,678552,+,-954,20.36849710982659,Nit
338,MET5,chr10,678552,-,-234,36.55652173913044,Ana
339,MET5,chr10,678552,-,-234,42.76005747126437,Eth
340,MET5,chr10,678552,-,-234,51.09742895805142,Glu
341,MET5,chr10,678552,-,-234,20.36849710982659,Nit
342,IML1,chr10,678676,+,-830,12.789625360230547,Ana
343,IML1,chr10,678676,+,-830,16.36350574712644,Eth
344,IML1,chr10,678676,+,-830,16.317997293640055,Glu
345,IML1,chr10,678676,+,-830,8.251088534107401,Nit
346,MET5,chr10,678676,-,-358,12.789625360230547,Ana
347,MET5,chr10,678676,-,-358,16.36350574712644,Eth
348,MET5,chr10,678676,-,-358,16.317997293640055,Glu
349,MET5,chr10,678676,-,-358,8.251088534107401,Nit
350,IML1,chr10,679398,+,-108,28.343023255813954,Ana
351,IML1,chr10,679398,+,-108,16.57902298850575,Eth
352,IML1,chr10,679398,+,-108,20.426251691474963,Glu
353,IML1,chr10,679398,+,-108,18.103351955307264,Nit
354,IML1,chr10,679504,+,-2,3.4319526627218937,Ana
355,IML1,chr10,679504,+,-2,2.1422413793103448,Eth
356,IML1,chr10,679504,+,-2,2.4582743988684586,Nit
357,HOM6,chr10,685719,-,-165,14.745398773006134,Ana
358,HOM6,chr10,685719,-,-165,15.452586206896553,Eth
359,HOM6,chr10,685719,-,-165,18.347767253044655,Glu
360,HOM6,chr10,685719,-,-165,8.811023622047244,Nit
361,HOM6,chr10,685809,-,-255,6.228448275862069,Eth
362,HOM6,chr10,685809,-,-255,5.427604871447903,Glu
363,HMS2,chr10,698767,+,-359,10.714723926380367,Ana
364,HMS2,chr10,698767,+,-359,12.795977011494255,Eth
365,HMS2,chr10,698767,+,-359,10.31123139377537,Glu
366,HMS2,chr10,698767,+,-359,3.9881889763779528,Nit
367,RPS4A,chr10,698767,-,-700,10.714723926380367,Ana
368,RPS4A,chr10,698767,-,-700,12.795977011494255,Eth
369,RPS4A,chr10,698767,-,-700,10.31123139377537,Glu
370,RPS4A,chr10,698767,-,-700,3.9881889763779528,Nit
371,DAN1,chr10,705191,-,-477,4.570552147239264,Ana
372,DAN1,chr10,705191,-,-477,2.298850574712644,Eth
373,DAN1,chr10,705191,-,-477,2.638700947225981,Glu
374,DAL5,chr10,715140,+,507,2.377873563218391,Eth
375,PTK1,chr11,77172,-,-267,2.298136645962733,Eth
376,PTK1,chr11,77172,-,-267,2.1357285429141717,Glu
377,DPH2,chr11,87243,+,-286,42.48868778280543,Ana
378,DPH2,chr11,87243,+,-286,24.61697722567288,Eth
379,DPH2,chr11,87243,+,-286,28.263473053892216,Glu
380,DPH2,chr11,87243,+,-286,28.264462809917354,Nit
381,SDS22,chr11,87243,-,-795,42.48868778280543,Ana
382,SDS22,chr11,87243,-,-795,24.61697722567288,Eth
383,SDS22,chr11,87243,-,-795,28.263473053892216,Glu
384,SDS22,chr11,87243,-,-795,28.264462809917354,Nit
385,ACP1,chr11,87243,-,-139,42.48868778280543,Ana
386,ACP1,chr11,87243,-,-139,24.61697722567288,Eth
387,ACP1,chr11,87243,-,-139,28.263473053892216,Glu
388,ACP1,chr11,87243,-,-139,28.264462809917354,Nit
389,FAS1,chr11,107175,+,376,3.34841628959276,Ana
390,FAS1,chr11,107175,+,376,4.409937888198758,Eth
391,FAS1,chr11,107175,+,376,3.852295409181637,Glu
392,FAS1,chr11,107175,+,376,2.0334928229665072,Nit
393,EBP2,chr11,132981,+,789,8.76923076923077,Ana
394,EBP2,chr11,132981,+,789,15.919254658385094,Eth
395,EBP2,chr11,132981,+,789,14.578842315369261,Glu
396,EBP2,chr11,132981,+,789,4.294258373205742,Nit
397,NNK1,chr11,132981,+,-857,8.76923076923077,Ana
398,NNK1,chr11,132981,+,-857,15.919254658385094,Eth
399,NNK1,chr11,132981,+,-857,14.578842315369261,Glu
400,NNK1,chr11,132981,+,-857,4.294258373205742,Nit
401,EBP2,chr11,133114,+,922,2.723981900452489,Ana
402,EBP2,chr11,133114,+,922,5.2815734989648035,Eth
403,EBP2,chr11,133114,+,922,5.70059880239521,Glu
404,NNK1,chr11,133114,+,-724,2.723981900452489,Ana
405,NNK1,chr11,133114,+,-724,5.2815734989648035,Eth
406,NNK1,chr11,133114,+,-724,5.70059880239521,Glu
407,KKQ8,chr11,139466,-,449,2.8364389233954452,Eth
408,KKQ8,chr11,139466,-,449,2.2914171656686624,Glu
409,PIR3,chr11,150095,+,-663,3.0766045548654244,Eth
410,PIR3,chr11,150095,+,-663,2.8802395209580838,Glu
411,PIR1,chr11,150095,-,-765,3.0766045548654244,Eth
412,PIR1,chr11,150095,-,-765,2.8802395209580838,Glu
413,MCR1,chr11,172465,+,-443,2.401656314699793,Eth
414,MCR1,chr11,172465,+,-443,2.2355289421157685,Glu
415,NNR2,chr11,172465,-,-71,2.401656314699793,Eth
416,NNR2,chr11,172465,-,-71,2.2355289421157685,Glu
417,CTK1,chr11,189034,+,-127,16.276150627615063,Ana
418,CTK1,chr11,189034,+,-127,14.285714285714286,Eth
419,CTK1,chr11,189034,+,-127,15.429141716566866,Glu
420,CTK1,chr11,189034,+,-127,8.744075829383887,Nit
421,KTI12,chr11,237251,-,-988,8.868778280542985,Ana
422,KTI12,chr11,237251,-,-988,11.01449275362319,Eth
423,KTI12,chr11,237251,-,-988,12.19560878243513,Glu
424,KTI12,chr11,237251,-,-988,2.4401913875598087,Nit
425,SLD2,chr11,239766,+,-964,6.199095022624434,Ana
426,SLD2,chr11,239766,+,-964,8.488612836438923,Eth
427,SLD2,chr11,239766,+,-964,9.181636726546905,Glu
428,SLD2,chr11,239766,+,-964,4.736842105263158,Nit
429,SLD2,chr11,240635,+,-95,2.546583850931677,Eth
430,SLD2,chr11,240635,+,-95,2.395209580838323,Glu
431,CWP2,chr11,266505,+,976,2.919254658385093,Eth
432,CWP1,chr11,266505,+,-904,2.919254658385093,Eth
433,CAB3,chr11,281153,+,-433,3.0769230769230766,Ana
434,CAB3,chr11,281153,+,-433,3.3643892339544514,Eth
435,CAB3,chr11,281153,+,-433,3.5469061876247503,Glu
436,SRX1,chr11,284905,+,688,2.3076923076923075,Ana
437,SRX1,chr11,284905,+,688,3.975155279503106,Eth
438,SRX1,chr11,284905,+,688,3.0339321357285427,Glu
439,MDH1,chr11,284905,+,-143,2.3076923076923075,Ana
440,MDH1,chr11,284905,+,-143,3.975155279503106,Eth
441,MDH1,chr11,284905,+,-143,3.0339321357285427,Glu
442,MDH1,chr11,285451,+,403,2.443438914027149,Ana
443,MDH1,chr11,285451,+,403,5.6521739130434785,Eth
444,MDH1,chr11,285451,+,403,5.469061876247505,Glu
445,MDH1,chr11,285451,+,403,2.22488038277512,Nit
446,YKL068W-A,chr11,314844,+,-351,7.749482401656316,Eth
447,YKL068W-A,chr11,314844,+,-351,6.259481037924152,Glu
448,YKL068W-A,chr11,314906,+,-289,3.9547511312217196,Ana
449,YKL068W-A,chr11,314906,+,-289,3.3271221532091095,Eth
450,YKL068W-A,chr11,314906,+,-289,3.600798403193613,Glu
451,YKL068W-A,chr11,314906,+,-289,8.801435406698564,Nit
452,FBA1,chr11,333854,-,-321,2.262443438914027,Ana
