,Gene,Chr,Pos,Strand,DistanceTSS,Strength,Condition
76,UFO1,chr13,85813,+,-926,2.5074037512339586,Eth
77,UFO1,chr13,85813,+,-926,5.477586206896552,Glu
78,RPM2,chr13,85813,-,298,11.185628742514972,Ana
79,RPM2,chr13,85813,-,298,2.5074037512339586,Eth
80,RPM2,chr13,85813,-,298,5.477586206896552,Glu
81,UFO1,chr13,86355,+,-384,2.259493670886076,Ana
82,RPM2,chr13,86355,-,-244,2.259493670886076,Ana
83,YAP1,chr13,236197,+,-250,2.3177083333333335,Ana
84,ERG6,chr13,236197,-,-412,2.3177083333333335,Ana
85,ADI1,chr13,265856,+,-973,3.5324675324675323,Ana
86,PLB1,chr13,265856,-,-327,3.5324675324675323,Ana
87,ERG5,chr13,285675,-,-374,5.236220472440945,Ana
88,SOK2,chr13,289161,-,-582,2.2576687116564416,Ana
89,MOT3,chr13,379991,+,-159,3.5766423357664237,Ana
90,GAT2,chr13,517883,+,-649,4.690140845070422,Ana
91,GID8,chr13,517883,-,-343,4.690140845070422,Ana
92,NDE1,chr13,534568,-,-433,3.2237762237762237,Ana
93,ICY1,chr13,630545,+,-802,7.55897435897436,Ana
94,ICY1,chr13,630545,+,-802,3.326113116726835,Eth
95,ICY1,chr13,630545,+,-802,7.522108843537415,Glu
96,CMC4,chr13,630545,-,-242,7.55897435897436,Ana
97,CMC4,chr13,630545,-,-242,3.326113116726835,Eth
98,CMC4,chr13,630545,-,-242,7.522108843537415,Glu
99,HOR7,chr13,751165,+,-486,3.506944444444444,Ana
100,SCS7,chr13,787835,-,-144,4.05511811023622,Ana
101,FET4,chr13,892615,-,-706,5.574193548387097,Ana
102,MET2,chr14,106838,+,-337,3.1073825503355703,Ana
103,PDR16,chr14,207326,-,-226,5.65625,Ana
104,RHO5,chr14,291318,-,-587,2.697674418604651,Ana
105,RPS3,chr14,291953,+,-602,7.506493506493506,Ana
106,ESBP6,chr14,382304,-,-91,3.046875,Ana
107,MLS1,chr14,395850,+,-279,2.0355029585798814,Glu
108,DCP2,chr14,395850,-,-389,2.0355029585798814,Glu
109,AQR1,chr14,493065,+,-284,62.6271186440678,Ana
110,AQR1,chr14,493065,+,-284,3.32258064516129,Eth
111,AQR1,chr14,493065,+,-284,16.74124513618677,Glu
112,POR1,chr14,508712,-,-110,2.5624999999999996,Ana
113,NCE103,chr14,549408,+,-67,2.2457142857142856,Ana
114,IDH1,chr14,549408,-,-589,2.2457142857142856,Ana
115,CIT1,chr14,621116,-,-256,2.315270935960591,Ana
116,ATO2,chr14,623917,-,-322,4.121794871794871,Ana
117,ATO2,chr14,623917,-,-322,2.4039497307001794,Glu
118,TIM23,chr14,651913,+,-495,6.1923076923076925,Ana
119,ACC1,chr14,651913,-,-313,6.1923076923076925,Ana
120,ARE2,chr14,655018,+,29,2.653061224489796,Ana
121,EGO4,chr14,681712,+,-455,3.8846153846153846,Ana
122,TRM13,chr15,83233,+,-387,2.4061135371179043,Eth
123,TRM13,chr15,83233,+,-387,2.577570093457944,Glu
124,MDH2,chr15,83233,-,-301,2.4061135371179043,Eth
125,MDH2,chr15,83233,-,-301,2.577570093457944,Glu
126,SHR5,chr15,109712,+,621,3.3576642335766427,Ana
127,ZEO1,chr15,109712,+,-456,3.3576642335766427,Ana
128,MDY2,chr15,109712,-,-840,3.3576642335766427,Ana
129,ZEO1,chr15,110327,+,159,2.076923076923077,Nit
130,ZEO1,chr15,110854,+,686,2.373015873015873,Ana
131,INO4,chr15,110854,-,957,2.373015873015873,Ana
132,PHM7,chr15,155813,+,-431,4.827586206896552,Ana
133,ARG1,chr15,212854,+,-248,3.093525179856115,Ana
134,DDR2,chr15,226214,-,-470,2.238095238095238,Ana
135,PLB3,chr15,304187,+,-993,2.167741935483871,Ana
136,HTZ1,chr15,304187,-,-239,2.167741935483871,Ana
137,CIN5,chr15,384714,-,-475,7.134831460674157,Ana
138,HMS1,chr15,391690,-,-756,4.491017964071856,Ana
139,TMC1,chr15,427297,-,-41,2.4523809523809526,Ana
140,RGS2,chr15,520720,+,-254,7.238095238095238,Ana
141,BAG7,chr15,577899,+,-430,5.690476190476191,Ana
142,PDR5,chr15,613644,+,-386,3.256944444444444,Ana
143,ATG40,chr15,613644,-,-834,3.256944444444444,Ana
144,CPA1,chr15,876813,+,-175,5.634920634920635,Ana
145,FAA1,chr15,902688,+,-924,2.0615384615384618,Ana
146,COT1,chr15,902688,-,-716,2.0615384615384618,Ana
147,FAA1,chr15,903085,+,-527,5.5212765957446805,Ana
148,PUT4,chr15,983632,-,-568,2.8990825688073394,Ana
149,FIT2,chr15,1053398,+,-361,3.055555555555556,Ana
150,POC4,chr16,288400,+,-372,2.301587301587302,Ana
151,KES1,chr16,288400,-,-99,2.301587301587302,Ana
152,ISU1,chr16,305512,+,-295,7.8375,Ana
153,GIP3,chr16,305512,-,-485,7.8375,Ana
154,ALD6,chr16,440159,+,-530,3.601626016260162,Ana
155,IRC15,chr16,528583,-,-204,2.101449275362319,Ana
156,CMR3,chr16,594229,-,-337,2.676056338028169,Ana
157,GLN1,chr16,649599,+,-649,2.6814814814814816,Ana
158,SPO24,chr16,653748,+,-284,4.27710843373494,Ana
159,ROX1,chr16,687165,+,-617,5.624161073825503,Ana
160,YPR063C,chr16,687165,-,-673,5.624161073825503,Ana
161,TKL1,chr16,703336,-,-293,2.847328244274809,Ana
162,TKL1,chr16,703336,-,-293,2.4437869822485205,Glu
163,NCE102,chr16,837234,+,-637,3.8461538461538463,Ana
164,YPR148C,chr16,837234,-,-918,3.8461538461538463,Ana
165,AQY1,chr16,923176,+,-657,2.9105691056910565,Ana
166,AQY1,chr16,923176,+,-657,2.0986460348162477,Glu
167,YPR196W,chr16,932633,+,-765,4.213235294117647,Ana
168,YBL029W,chr2,165508,+,-821,18.354430379746834,Ana
169,YBL029W,chr2,165508,+,-821,4.322475570032574,Eth
170,YBL029W,chr2,165508,+,-821,9.715542521994134,Glu
171,YBL029C-A,chr2,165508,-,-399,18.354430379746834,Ana
172,YBL029C-A,chr2,165508,-,-399,4.322475570032574,Eth
173,YBL029C-A,chr2,165508,-,-399,9.715542521994134,Glu
174,QDR3,chr2,313849,-,-109,6.237804878048781,Ana
175,QDR3,chr2,313849,-,-109,3.9007633587786263,Glu
176,HSP26,chr2,371079,+,-511,2.2419354838709675,Ana
177,SND3,chr2,440032,+,-359,17.935714285714287,Ana
178,SND3,chr2,440032,+,-359,3.729624838292368,Eth
179,SND3,chr2,440032,+,-359,10.814531548757172,Glu
180,VID24,chr2,440032,-,-254,17.935714285714287,Ana
181,VID24,chr2,440032,-,-254,3.729624838292368,Eth
182,VID24,chr2,440032,-,-254,10.814531548757172,Glu
183,SND3,chr2,440102,+,-289,10.556338028169016,Ana
184,SND3,chr2,440102,+,-289,3.0760309278350517,Eth
185,SND3,chr2,440102,+,-289,12.608030592734226,Glu
186,VID24,chr2,440102,-,-324,10.556338028169016,Ana
187,VID24,chr2,440102,-,-324,3.0760309278350517,Eth
188,VID24,chr2,440102,-,-324,12.608030592734226,Glu
189,CNS1,chr2,536951,+,-538,2.1129032258064515,Ana
190,RPB5,chr2,536951,-,-96,2.1129032258064515,Ana
191,EHT1,chr2,573955,-,-30,5.459677419354839,Ana
192,YPC1,chr2,583701,+,-89,2.388888888888889,Ana
193,ERV15,chr2,638670,+,-446,2.032258064516129,Ana
194,KCC4,chr3,78316,+,-360,3.1666666666666665,Ana
195,AGP1,chr3,78316,-,-790,3.1666666666666665,Ana
196,ADY2,chr3,138572,-,-187,2.338129496402878,Ana
197,HSP30,chr3,165434,-,-220,2.880281690140845,Ana
198,HSP30,chr3,165434,-,-220,2.2883895131086143,Glu
199,HSP30,chr3,165688,-,-474,5.215277777777778,Ana
200,PMP1,chr3,171737,-,-511,3.0578512396694215,Ana
201,SOR2,chr4,9904,-,-940,3.045161290322581,Ana
202,VCX1,chr4,232012,+,-282,2.192513368983957,Ana
203,BSC1,chr4,386062,-,-606,2.25,Ana
204,SNQ2,chr4,464850,+,-394,6.112903225806451,Ana
205,SNQ2,chr4,465176,+,-68,3.213114754098361,Ana
206,RSM10,chr4,525269,+,-870,2.1838235294117645,Ana
207,RSM10,chr4,525806,+,-333,2.2222222222222223,Ana
208,SED1,chr4,586369,+,-609,4.221311475409836,Ana
209,COX26,chr4,670254,+,-134,2.2131147540983607,Ana
210,UPC2,chr4,868815,+,-345,3.740458015267176,Ana
211,ADR1,chr4,873775,+,-351,2.429292929292929,Ana
212,PEX5,chr4,929995,+,-124,7.696296296296297,Ana
213,PEX5,chr4,929995,+,-124,2.34652278177458,Eth
214,PEX5,chr4,929995,+,-124,4.849220103986135,Glu
215,PRP28,chr4,929995,-,-101,7.696296296296297,Ana
216,PRP28,chr4,929995,-,-101,2.34652278177458,Eth
217,PRP28,chr4,929995,-,-101,4.849220103986135,Glu
218,VHS1,chr4,934894,+,-344,2.4285714285714284,Ana
219,YAP6,chr4,956159,-,-592,6.404907975460123,Ana
220,SWM1,chr4,956159,-,680,6.404907975460123,Ana
221,YDR262W,chr4,972215,+,-311,2.377049180327869,Ana
222,BSC2,chr4,991235,+,-323,2.275675675675676,Ana
223,SUR2,chr4,1035676,+,-242,2.182539682539683,Ana
224,RSC3,chr4,1050983,-,-82,3.2704918032786887,Ana
225,RSC3,chr4,1050983,-,-82,2.0330097087378642,Glu
226,SSF2,chr4,1066522,+,-420,2.295081967213115,Ana
227,MRPL35,chr4,1090018,+,63,2.2573529411764706,Ana
228,YDR341C,chr4,1133448,-,-408,2.860655737704918,Ana
229,HXT6,chr4,1141095,-,-280,2.516393442622951,Ana
230,SDH6,chr4,1213292,-,-367,2.1129032258064515,Ana
231,PDR15,chr4,1258315,+,-148,4.0,Ana
232,SAM2,chr4,1433744,-,-43,2.88,Ana
233,PSP1,chr4,1439184,-,-620,2.567375886524823,Ana
234,SNA2,chr4,1469460,+,-290,3.2934131736526946,Ana
235,SNA2,chr4,1469460,+,-290,2.1247803163444643,Glu
236,RBA50,chr4,1469460,+,-803,3.2934131736526946,Ana
237,RBA50,chr4,1469460,+,-803,2.1247803163444643,Glu
238,YDR524C-B,chr4,1469460,-,-434,3.2934131736526946,Ana
239,YDR524C-B,chr4,1469460,-,-434,2.1247803163444643,Glu
240,DSF1,chr5,19859,+,-640,3.467153284671533,Ana
241,DSF1,chr5,19859,+,-640,2.1657032755298653,Glu
242,PCM1,chr5,43245,+,-956,3.9374999999999996,Ana
243,PRB1,chr5,43245,-,-260,3.9374999999999996,Ana
244,SOM1,chr5,43245,-,434,3.9374999999999996,Ana
245,HAT2,chr5,47306,+,-798,2.109375,Ana
246,SDD1,chr5,47306,-,-528,2.109375,Ana
247,IES6,chr5,70091,+,-620,9.0234375,Ana
248,IES6,chr5,70091,+,-620,3.5711500974658867,Glu
249,GLY1,chr5,70091,-,-239,9.0234375,Ana
250,GLY1,chr5,70091,-,-239,3.5711500974658867,Glu
251,IES6,chr5,70330,+,-381,2.2265625,Ana
252,GLY1,chr5,70330,-,-478,2.2265625,Ana
253,HYP2,chr5,86354,+,-205,3.537414965986395,Ana
254,ANP1,chr5,86354,-,-721,3.537414965986395,Ana
255,TIM9,chr5,118687,+,624,4.632812499999999,Ana
256,TIM9,chr5,118687,+,624,2.2033271719038816,Glu
257,TIM9,chr5,118860,+,797,2.3749999999999996,Ana
258,GTT3,chr5,124104,+,-425,2.515625,Ana
259,PMP2,chr5,124104,-,-214,2.515625,Ana
260,RGI1,chr5,292033,+,-439,5.480769230769231,Ana
261,SSA4,chr5,364861,+,-418,2.8203125,Ana
262,BUR6,chr5,486728,-,-337,2.109375,Ana
263,GAT1,chr6,96278,+,-555,7.892561983471075,Ana
264,GAT1,chr6,96278,+,-555,3.3867924528301887,Glu
265,FRS2,chr6,96278,-,-404,7.892561983471075,Ana
266,FRS2,chr6,96278,-,-404,3.3867924528301887,Glu
267,HSP12,chr6,107454,+,-522,7.107692307692308,Ana
268,HSP12,chr6,107454,+,-522,2.269503546099291,Glu
269,MDJ1,chr6,107454,-,-406,7.107692307692308,Ana
270,MDJ1,chr6,107454,-,-406,2.269503546099291,Glu
271,YFR016C,chr6,182795,-,-223,2.6890756302521006,Ana
272,ATG1,chr7,177933,+,-56,2.142857142857143,Ana
273,TIP20,chr7,248267,+,-320,2.07258064516129,Ana
274,RRT6,chr7,248267,-,-129,2.07258064516129,Ana
275,OLE1,chr7,415990,+,-488,3.986013986013986,Ana
276,SDS23,chr7,415990,-,-396,3.986013986013986,Ana
277,HEM2,chr7,438955,-,-422,2.838709677419355,Ana
278,PMA1,chr7,501493,-,-710,4.376404494382022,Ana
279,PMA1,chr7,501493,-,-710,2.3698924731182798,Eth
280,PMA1,chr7,501493,-,-710,3.1672025723472665,Glu
281,YGR035C,chr7,575778,-,-328,5.73758865248227,Ana
282,TAM41,chr7,607854,+,-486,2.8607594936708862,Ana
283,RME1,chr7,607854,-,-323,2.8607594936708862,Ana
284,FMP48,chr7,616441,+,-579,6.418269230769231,Ana
285,FMP48,chr7,616441,+,-579,2.657314629258517,Glu
286,FMP48,chr7,616634,+,-386,2.3604060913705585,Ana
287,MUP1,chr7,622906,+,-26,2.408,Ana
288,PIL1,chr7,674441,-,-203,4.133333333333334,Ana
289,CTT1,chr7,677618,+,-500,2.8461538461538463,Ana
290,ASK10,chr7,701476,+,-679,2.3629032258064515,Ana
291,SPT6,chr7,743842,+,-4,2.2419354838709675,Ana
292,YGR161W-C,chr7,833228,+,-400,4.233870967741935,Ana
293,RTS3,chr7,833228,-,-282,4.233870967741935,Ana
294,YPP1,chr7,920823,+,-111,3.1386861313868613,Ana
295,SNG1,chr7,920823,-,-195,3.1386861313868613,Ana
296,YHB1,chr7,985371,+,-781,2.062937062937063,Ana
297,PHO81,chr7,985371,-,-669,2.062937062937063,Ana
298,LSC2,chr7,1005850,-,-165,15.774011299435028,Ana
299,LSC2,chr7,1005850,-,-165,5.067833698030634,Eth
300,LSC2,chr7,1005850,-,-165,11.265185185185185,Glu
301,RIE1,chr7,1020283,-,-305,3.4596774193548385,Ana
302,RIE1,chr7,1020568,-,-590,2.75,Ana
303,TNA1,chr7,1038108,+,-427,2.761194029850746,Ana
304,YOR1,chr7,1078514,+,-371,3.896825396825397,Ana
305,PXR1,chr7,1078514,-,-518,3.896825396825397,Ana
306,MAL12,chr7,1102292,+,-511,2.6451612903225805,Ana
307,MAL11,chr7,1102292,-,-212,2.6451612903225805,Ana
308,MUP3,chr8,22953,+,-154,2.8536585365853657,Ana
309,CBP2,chr8,22953,-,-513,2.8536585365853657,Ana
310,OPI1,chr8,64506,-,-74,9.226480836236934,Ana
311,OPI1,chr8,64506,-,-74,5.854961832061069,Eth
312,OPI1,chr8,64506,-,-74,8.534615384615385,Glu
313,OSH7,chr8,96249,+,-680,3.6974789915966384,Ana
314,OSH7,chr8,96798,+,-131,2.0252100840336134,Ana
315,ERG11,chr8,112900,-,-521,5.962686567164179,Ana
316,LRP1,chr8,267714,+,-230,2.0924369747899156,Ana
317,LAM4,chr8,267714,-,-240,2.0924369747899156,Ana
318,STB5,chr8,459494,+,-117,2.7952755905511815,Ana
319,POG1,chr9,124323,+,-306,2.5338983050847457,Ana
320,HIS5,chr9,136289,+,-876,2.125984251968504,Ana
321,PRM5,chr9,136289,-,-380,2.125984251968504,Ana
322,VHR1,chr9,237395,+,-636,3.2035928143712575,Ana
323,RGI2,chr9,237395,-,-584,3.2035928143712575,Ana
324,VHR1,chr9,237591,+,-440,6.735294117647059,Ana
325,RGI2,chr9,237591,-,-780,6.735294117647059,Ana
326,FLO11,chr9,388844,-,-966,3.296610169491525,Ana
