,Gene,Chr,Pos,Strand,DistanceTSS,Strength,Condition
49,RNH203,chr12,427522,-,-139,12.205128205128206,Glu
50,YLR297W,chr12,683077,+,-412,5.555555555555555,Eth
51,YLR297W,chr12,683077,+,-412,2.5,Glu
52,CDA2,chr12,707076,+,-358,14.634146341463415,Eth
53,CDA2,chr12,707076,+,-358,17.181818181818183,Glu
54,YLR307C-A,chr12,707076,-,-345,14.634146341463415,Eth
55,YLR307C-A,chr12,707076,-,-345,17.181818181818183,Glu
56,CDA2,chr12,707199,+,-235,3.243243243243243,Ana
57,CDA2,chr12,707199,+,-235,20.68181818181818,Eth
58,CDA2,chr12,707199,+,-235,19.55357142857143,Glu
59,YLR307C-A,chr12,707199,-,-468,3.243243243243243,Ana
60,YLR307C-A,chr12,707199,-,-468,20.68181818181818,Eth
61,YLR307C-A,chr12,707199,-,-468,19.55357142857143,Glu
62,FBP1,chr12,834778,-,-456,21.0,Eth
63,FBP1,chr12,834778,-,-456,23.391304347826086,Glu
64,CAT2,chr13,181021,+,-225,7.375,Eth
65,CAT2,chr13,181021,+,-225,9.833333333333332,Glu
66,RRN11,chr13,181021,-,-537,7.375,Eth
67,RRN11,chr13,181021,-,-537,9.833333333333332,Glu
68,CAT2,chr13,181218,+,-28,2.953488372093023,Glu
69,RRN11,chr13,181218,-,-734,2.953488372093023,Glu
70,TRM12,chr13,243414,+,436,4.604166666666667,Eth
71,TRM12,chr13,243414,+,436,5.0754716981132075,Glu
72,TRM12,chr13,243414,+,436,2.121212121212121,Nit
73,MLS1,chr14,395684,+,-445,3.3846153846153846,Ana
74,MLS1,chr14,395684,+,-445,34.57446808510638,Eth
75,MLS1,chr14,395684,+,-445,56.02564102564103,Glu
76,MLS1,chr14,395684,+,-445,2.6451612903225805,Nit
77,DCP2,chr14,395684,-,-223,3.3846153846153846,Ana
78,DCP2,chr14,395684,-,-223,34.57446808510638,Eth
79,DCP2,chr14,395684,-,-223,56.02564102564103,Glu
80,DCP2,chr14,395684,-,-223,2.6451612903225805,Nit
81,MLS1,chr14,395692,+,-437,2.923076923076923,Ana
82,MLS1,chr14,395692,+,-437,21.95744680851064,Eth
83,MLS1,chr14,395692,+,-437,56.97435897435897,Glu
84,DCP2,chr14,395692,-,-231,2.923076923076923,Ana
85,DCP2,chr14,395692,-,-231,21.95744680851064,Eth
86,DCP2,chr14,395692,-,-231,56.97435897435897,Glu
87,TRM13,chr15,83231,+,-389,45.2093023255814,Eth
88,TRM13,chr15,83231,+,-389,36.71212121212122,Glu
89,MDH2,chr15,83231,-,-299,45.2093023255814,Eth
90,MDH2,chr15,83231,-,-299,36.71212121212122,Glu
91,TRM13,chr15,83279,+,-341,26.90697674418605,Eth
92,TRM13,chr15,83279,+,-341,25.955882352941178,Glu
93,TRM13,chr15,83279,+,-341,2.096774193548387,Nit
94,MDH2,chr15,83279,-,-347,26.90697674418605,Eth
95,MDH2,chr15,83279,-,-347,25.955882352941178,Glu
96,MDH2,chr15,83279,-,-347,2.096774193548387,Nit
97,LAG2,chr15,268728,+,-117,3.1470588235294117,Eth
98,LAG2,chr15,268728,+,-117,2.871794871794872,Glu
99,MIM1,chr15,268728,-,-414,3.1470588235294117,Eth
100,MIM1,chr15,268728,-,-414,2.871794871794872,Glu
101,RKI1,chr15,504542,-,-245,2.5853658536585367,Ana
102,RKI1,chr15,504542,-,-245,24.204081632653057,Eth
103,RKI1,chr15,504542,-,-245,31.072727272727274,Glu
104,RAS1,chr15,514379,+,-690,10.0,Eth
105,RAS1,chr15,514379,+,-690,8.333333333333334,Glu
106,CRC1,chr15,514379,-,-174,10.0,Eth
107,CRC1,chr15,514379,-,-174,8.333333333333334,Glu
108,WTM1,chr15,764493,+,-587,4.411764705882353,Eth
109,WTM1,chr15,764493,+,-587,2.307692307692308,Glu
110,ALD6,chr16,439809,+,-880,6.031746031746032,Eth
111,ALD6,chr16,439809,+,-880,7.288135593220338,Glu
112,YPL034W,chr16,494811,+,244,5.588235294117648,Eth
113,YPL034W,chr16,494811,+,244,4.25,Glu
114,SUT2,chr16,584127,+,-531,3.333333333333333,Eth
115,SUT2,chr16,584127,+,-531,2.2222222222222223,Glu
116,GLN1,chr16,649543,+,-705,3.9534883720930236,Eth
117,ACH1,chr2,194019,+,-237,6.61764705882353,Eth
118,ACH1,chr2,194019,+,-237,4.978260869565218,Glu
119,REG2,chr2,328274,-,-383,21.73913043478261,Eth
120,REG2,chr2,328274,-,-383,14.791666666666668,Glu
121,RFS1,chr2,328274,-,785,21.73913043478261,Eth
122,RFS1,chr2,328274,-,785,14.791666666666668,Glu
123,BEM1,chr2,608472,+,-75,3.947368421052632,Eth
124,BEM1,chr2,608472,+,-75,8.72340425531915,Glu
125,CIT2,chr3,127887,-,-350,3.6363636363636362,Eth
126,CIT2,chr3,127887,-,-350,2.173913043478261,Glu
127,YCR006C,chr3,127887,-,251,3.6363636363636362,Eth
128,YCR006C,chr3,127887,-,251,2.173913043478261,Glu
129,CIT2,chr3,128341,-,-804,18.22222222222222,Eth
130,CIT2,chr3,128341,-,-804,16.32608695652174,Glu
131,YCR006C,chr3,128341,-,-203,18.22222222222222,Eth
132,YCR006C,chr3,128341,-,-203,16.32608695652174,Glu
133,CIT2,chr3,128536,-,-999,11.59090909090909,Eth
134,CIT2,chr3,128536,-,-999,2.3695652173913047,Glu
135,YCR006C,chr3,128536,-,-398,11.59090909090909,Eth
136,YCR006C,chr3,128536,-,-398,2.3695652173913047,Glu
137,ADY2,chr3,138848,-,-463,3.8461538461538463,Glu
138,FEN2,chr3,185975,-,-201,3.8666666666666667,Eth
139,FEN2,chr3,185975,-,-201,7.242424242424242,Glu
140,RIM1,chr3,185975,-,756,3.8666666666666667,Eth
141,RIM1,chr3,185975,-,756,7.242424242424242,Glu
142,SRF1,chr4,221720,+,-258,9.161290322580644,Eth
143,SRF1,chr4,221720,+,-258,5.395833333333333,Glu
144,PPH21,chr4,221720,-,-741,9.161290322580644,Eth
145,PPH21,chr4,221720,-,-741,5.395833333333333,Glu
146,SCC2,chr4,800614,+,-162,7.484374999999999,Eth
147,SCC2,chr4,800614,+,-162,8.979591836734693,Glu
148,HYP2,chr5,86673,+,114,3.2,Eth
149,ICL1,chr5,287797,-,-346,3.4285714285714284,Ana
150,ICL1,chr5,287797,-,-346,18.18181818181818,Eth
151,ICL1,chr5,287797,-,-346,29.12280701754386,Glu
152,AGP3,chr6,17110,+,-500,5.593749999999999,Eth
153,AGP3,chr6,17110,+,-500,4.975,Glu
154,AGP3,chr6,17285,+,-325,5.891891891891892,Eth
155,AGP3,chr6,17285,+,-325,8.1,Glu
156,BUD27,chr6,91132,+,-468,9.032258064516128,Eth
157,BUD27,chr6,91132,+,-468,9.18918918918919,Glu
158,EPL1,chr6,91132,-,155,9.032258064516128,Eth
159,EPL1,chr6,91132,-,155,9.18918918918919,Glu
160,ERG25,chr7,633105,+,-971,4.947368421052632,Eth
161,ERG25,chr7,633105,+,-971,2.6122448979591835,Glu
162,YGR067C,chr7,648804,-,-367,6.122448979591836,Eth
163,YGR067C,chr7,648804,-,-367,3.7,Glu
164,TIM13,chr7,883573,+,-976,2.738095238095238,Eth
165,TIM13,chr7,883573,+,-976,6.095238095238095,Glu
166,RNR4,chr7,883573,-,-963,2.738095238095238,Eth
167,RNR4,chr7,883573,-,-963,6.095238095238095,Glu
168,ZUO1,chr7,1089325,-,81,6.666666666666667,Eth
169,ZUO1,chr7,1089325,-,81,4.705882352941177,Glu
170,HXT1,chr8,294046,-,-985,3.5000000000000004,Eth
171,HXT1,chr8,294046,-,-985,12.733333333333333,Glu
