,Gene,Chr,Pos,Strand,DistanceTSS,Strength,Condition
75,FBA1,chr11,333839,-,-306,57.970711297071134,Eth
76,FBA1,chr11,333839,-,-306,50.02272727272727,Glu
77,FBA1,chr11,333839,-,-306,8.004750593824228,Nit
78,FBA1,chr11,333931,-,-398,11.740223463687153,Ana
79,FBA1,chr11,333931,-,-398,43.55691056910569,Eth
80,FBA1,chr11,333931,-,-398,40.35055350553505,Glu
81,FBA1,chr11,333931,-,-398,9.962311557788945,Nit
82,FBA1,chr11,333998,-,-465,5.036827195467422,Ana
83,FBA1,chr11,333998,-,-465,16.730290456431533,Eth
84,FBA1,chr11,333998,-,-465,9.105839416058394,Glu
85,FBA1,chr11,333998,-,-465,6.356962025316456,Nit
86,FBA1,chr11,334178,-,-645,6.290322580645161,Eth
87,FBA1,chr11,334178,-,-645,4.377104377104377,Glu
88,FBA1,chr11,334178,-,-645,2.912371134020619,Nit
89,IXR1,chr11,388225,-,-255,2.303206997084548,Eth
90,IXR1,chr11,388225,-,-255,3.4387351778656123,Glu
91,PCK1,chr11,636394,+,-367,2.9360730593607305,Eth
92,YCT1,chr12,14677,+,-333,4.257425742574258,Eth
93,YCT1,chr12,14677,+,-333,4.107142857142858,Glu
94,FPS1,chr12,34599,+,-162,2.843434343434343,Eth
95,FPS1,chr12,34599,+,-162,2.846153846153846,Glu
96,TPO1,chr12,69038,+,-548,2.7956989247311825,Eth
97,IZH3,chr12,172887,-,-513,2.5277777777777777,Eth
98,TRX1,chr12,211259,-,-105,2.9181818181818184,Eth
99,TRX1,chr12,211259,-,-105,2.1496350364963503,Glu
100,PDC1,chr12,213716,-,-503,10.276223776223775,Ana
101,PDC1,chr12,213716,-,-503,46.21304347826087,Eth
102,PDC1,chr12,213716,-,-503,47.08741258741259,Glu
103,PDC1,chr12,213716,-,-503,11.503386004514674,Nit
104,PDC1,chr12,213847,-,-634,4.586805555555555,Ana
105,PDC1,chr12,213847,-,-634,16.86283185840708,Eth
106,PDC1,chr12,213847,-,-634,13.377551020408164,Glu
107,PDC1,chr12,213847,-,-634,7.12304250559284,Nit
108,YLR112W,chr12,349507,+,-255,2.1139240506329116,Eth
109,HOG1,chr12,349507,+,-989,2.1139240506329116,Eth
110,CCW12,chr12,349507,-,-352,2.1139240506329116,Eth
111,YLR112W,chr12,349747,+,-15,6.572687224669603,Eth
112,YLR112W,chr12,349747,+,-15,5.229007633587786,Glu
113,HOG1,chr12,349747,+,-749,6.572687224669603,Eth
114,HOG1,chr12,349747,+,-749,5.229007633587786,Glu
115,CCW12,chr12,349747,-,-592,6.572687224669603,Eth
116,CCW12,chr12,349747,-,-592,5.229007633587786,Glu
117,YLR112W,chr12,349841,+,79,8.259090909090908,Eth
118,YLR112W,chr12,349841,+,79,6.062499999999999,Glu
119,HOG1,chr12,349841,+,-655,8.259090909090908,Eth
120,HOG1,chr12,349841,+,-655,6.062499999999999,Glu
121,CCW12,chr12,349841,-,-686,8.259090909090908,Eth
122,CCW12,chr12,349841,-,-686,6.062499999999999,Glu
123,YPS3,chr12,369647,-,-337,3.270742358078603,Glu
124,ADY4,chr12,553005,-,-952,5.545787545787546,Ana
125,ADY4,chr12,553005,-,-952,14.928571428571429,Eth
126,ADY4,chr12,553005,-,-952,5.397129186602871,Glu
127,YLR283W,chr12,664106,+,-617,6.642857142857142,Eth
128,YLR283W,chr12,664106,+,-617,4.070175438596491,Glu
129,YLR278C,chr12,664106,-,-494,6.642857142857142,Eth
130,YLR278C,chr12,664106,-,-494,4.070175438596491,Glu
131,RSO55,chr12,664106,-,422,6.642857142857142,Eth
132,RSO55,chr12,664106,-,422,4.070175438596491,Glu
133,ATP14,chr12,682395,-,-424,2.017857142857143,Eth
134,YLR297W,chr12,683069,+,-420,2.101190476190476,Eth
135,EXG1,chr12,687575,+,-836,6.885245901639345,Glu
136,EXG1,chr12,687906,+,-505,2.7738095238095237,Eth
137,EXG1,chr12,687906,+,-505,2.1792828685258963,Glu
138,CDA2,chr12,707073,+,-361,2.0564102564102567,Eth
139,YLR307C-A,chr12,707073,-,-342,2.0564102564102567,Eth
140,TAL1,chr12,796830,-,59,2.3601532567049808,Glu
141,TAL1,chr12,797162,-,-273,2.951672862453532,Glu
142,CAR2,chr12,965996,+,-289,2.1052631578947367,Glu
143,ECM30,chr12,965996,-,-865,2.1052631578947367,Glu
144,DIF1,chr12,965996,-,-77,2.1052631578947367,Glu
145,HMG1,chr13,113886,-,-385,2.0737327188940093,Glu
146,ADI1,chr13,265833,+,-996,3.016759776536313,Eth
147,ADI1,chr13,265833,+,-996,4.754098360655738,Glu
148,PLB1,chr13,265833,-,-304,3.016759776536313,Eth
149,PLB1,chr13,265833,-,-304,4.754098360655738,Glu
150,GAT2,chr13,518112,+,-420,2.0670391061452515,Eth
151,GID8,chr13,518112,-,-572,2.0670391061452515,Eth
152,ICY1,chr13,632221,+,874,2.004385964912281,Glu
153,YMR196W,chr13,632221,+,-193,2.004385964912281,Glu
154,YMR206W,chr13,652570,+,-568,11.658823529411764,Ana
155,YMR206W,chr13,652570,+,-568,24.605187319884724,Eth
156,YMR206W,chr13,652570,+,-568,25.564263322884013,Glu
157,YMR206W,chr13,652570,+,-568,7.902887139107611,Nit
158,PFK2,chr13,652570,-,-347,11.658823529411764,Ana
159,PFK2,chr13,652570,-,-347,24.605187319884724,Eth
160,PFK2,chr13,652570,-,-347,25.564263322884013,Glu
161,PFK2,chr13,652570,-,-347,7.902887139107611,Nit
162,YMR206W,chr13,652710,+,-428,25.833827893175073,Ana
163,YMR206W,chr13,652710,+,-428,50.82022471910112,Eth
164,YMR206W,chr13,652710,+,-428,45.453125,Glu
165,YMR206W,chr13,652710,+,-428,19.865079365079367,Nit
166,PFK2,chr13,652710,-,-487,25.833827893175073,Ana
167,PFK2,chr13,652710,-,-487,50.82022471910112,Eth
168,PFK2,chr13,652710,-,-487,45.453125,Glu
169,PFK2,chr13,652710,-,-487,19.865079365079367,Nit
170,TDA1,chr13,829058,+,-363,3.0552995391705067,Glu
171,HAS1,chr13,829058,-,-573,3.0552995391705067,Glu
172,TDA1,chr13,829183,+,-238,2.797235023041475,Glu
173,HAS1,chr13,829183,-,-698,2.797235023041475,Glu
174,SUN4,chr14,490494,+,-156,2.9388888888888887,Eth
175,SUN4,chr14,490494,+,-156,3.105263157894737,Glu
176,POR1,chr14,508921,-,-319,3.705128205128205,Eth
177,POR1,chr14,509278,-,-676,5.799256505576208,Ana
178,POR1,chr14,509278,-,-676,15.128205128205128,Eth
179,POR1,chr14,509278,-,-676,3.7435897435897436,Glu
180,PBI2,chr14,594596,+,-442,2.993630573248408,Eth
181,PBI2,chr14,594596,+,-442,2.207792207792208,Glu
182,ZEO1,chr15,110353,+,185,2.225225225225225,Nit
183,ADH1,chr15,155190,-,-568,18.027667984189723,Ana
184,ADH1,chr15,155190,-,-568,17.07032348804501,Eth
185,ADH1,chr15,155190,-,-568,17.084254143646408,Glu
186,ADH1,chr15,155190,-,-568,20.21661721068249,Nit
187,PHM7,chr15,155254,+,-990,14.829076620825147,Ana
188,PHM7,chr15,155254,+,-990,17.151129943502823,Eth
189,PHM7,chr15,155254,+,-990,14.7797783933518,Glu
190,PHM7,chr15,155254,+,-990,15.656804733727814,Nit
191,ADH1,chr15,155254,-,-632,14.829076620825147,Ana
192,ADH1,chr15,155254,-,-632,17.151129943502823,Eth
193,ADH1,chr15,155254,-,-632,14.7797783933518,Glu
194,ADH1,chr15,155254,-,-632,15.656804733727814,Nit
195,GPD2,chr15,210427,+,-682,6.633879781420765,Eth
196,GPD2,chr15,210427,+,-682,6.004166666666666,Glu
197,GPD2,chr15,210427,+,-682,3.315315315315315,Nit
198,MAM3,chr15,210427,-,-253,6.633879781420765,Eth
199,MAM3,chr15,210427,-,-253,6.004166666666666,Glu
200,MAM3,chr15,210427,-,-253,3.315315315315315,Nit
201,GPD2,chr15,210540,+,-569,4.27972027972028,Ana
202,GPD2,chr15,210540,+,-569,18.0625,Eth
203,GPD2,chr15,210540,+,-569,18.889328063241106,Glu
204,GPD2,chr15,210540,+,-569,5.797297297297297,Nit
205,MAM3,chr15,210540,-,-366,4.27972027972028,Ana
206,MAM3,chr15,210540,-,-366,18.0625,Eth
207,MAM3,chr15,210540,-,-366,18.889328063241106,Glu
208,MAM3,chr15,210540,-,-366,5.797297297297297,Nit
209,HMS1,chr15,391763,-,-829,3.8681318681318686,Eth
210,HMS1,chr15,391763,-,-829,3.7574626865671643,Glu
211,HMS1,chr15,391888,-,-954,2.4147286821705425,Glu
212,GAC1,chr15,665448,-,-496,5.054945054945055,Eth
213,GAC1,chr15,665448,-,-496,5.574468085106383,Glu
214,PEX27,chr15,703966,+,-764,2.3461538461538463,Eth
215,PEX27,chr15,704074,+,-656,2.331858407079646,Glu
216,PAC1,chr15,820287,+,-350,2.1991150442477876,Glu
217,HRK1,chr15,820287,-,-678,2.1991150442477876,Glu
218,CPA1,chr15,876571,+,-417,9.666666666666666,Eth
219,CPA1,chr15,876571,+,-417,8.696153846153846,Glu
220,CPA1,chr15,876668,+,-320,5.900862068965518,Eth
221,CPA1,chr15,876668,+,-320,5.611538461538462,Glu
222,HSH49,chr15,906417,+,-699,7.391304347826088,Eth
223,HSH49,chr15,906417,+,-699,4.557522123893805,Glu
224,HSH49,chr15,906417,+,-699,2.007575757575758,Nit
225,GDH1,chr15,1037579,-,-224,2.4364406779661016,Eth
226,USV1,chr16,123355,+,-534,2.154639175257732,Eth
227,GCR1,chr16,420180,+,-152,7.538878842676311,Ana
228,GCR1,chr16,420180,+,-152,11.63046544428773,Eth
229,GCR1,chr16,420180,+,-152,12.294614572333684,Glu
230,GCR1,chr16,420180,+,-152,10.0187265917603,Nit
231,GCR1,chr16,420265,+,-67,4.186594202898551,Ana
232,GCR1,chr16,420265,+,-67,9.123249299719888,Eth
233,GCR1,chr16,420265,+,-67,7.765263157894737,Glu
234,GCR1,chr16,420265,+,-67,5.093984962406015,Nit
235,ALD6,chr16,440133,+,-556,3.0208333333333335,Eth
236,ALD6,chr16,440133,+,-556,2.059090909090909,Glu
237,ALD6,chr16,440268,+,-421,2.210526315789474,Eth
238,PMA2,chr16,490600,+,-332,2.6497175141242937,Eth
239,PMA2,chr16,490600,+,-332,6.113636363636363,Glu
240,EGD1,chr16,490600,-,-445,2.6497175141242937,Eth
241,EGD1,chr16,490600,-,-445,6.113636363636363,Glu
242,RMI1,chr16,510994,+,-638,2.2227272727272727,Glu
243,SKS1,chr16,510994,-,-554,2.2227272727272727,Glu
244,HAA1,chr16,580608,+,-284,2.61139896373057,Eth
245,HAA1,chr16,580608,+,-284,2.035874439461883,Glu
246,TPO3,chr16,848750,-,-562,2.0451977401129944,Eth
247,GPH1,chr16,862971,+,-339,3.728813559322034,Eth
248,GPH1,chr16,862971,+,-339,8.136363636363637,Glu
249,AQY1,chr16,923097,+,-736,3.076555023923445,Eth
250,AQY1,chr16,923097,+,-736,2.3636363636363638,Glu
251,UTP20,chr2,222418,+,-748,2.781132075471698,Glu
252,YBR071W,chr2,370962,+,989,2.0905923344947737,Glu
253,HSP26,chr2,370962,+,-628,2.0905923344947737,Glu
254,PGI1,chr2,601909,-,-237,9.511827956989247,Ana
255,PGI1,chr2,601909,-,-237,18.31779661016949,Eth
256,PGI1,chr2,601909,-,-237,15.516483516483516,Glu
257,PGI1,chr2,601909,-,-237,6.870182555780933,Nit
258,PGI1,chr2,602033,-,-361,17.83083511777302,Ana
259,PGI1,chr2,602033,-,-361,34.92307692307693,Eth
260,PGI1,chr2,602033,-,-361,30.465631929046562,Glu
261,PGI1,chr2,602033,-,-361,15.47165991902834,Nit
262,YBR197C,chr2,602770,-,827,5.695464362850972,Ana
263,YBR197C,chr2,602770,-,827,9.706860706860706,Eth
264,YBR197C,chr2,602770,-,827,11.156398104265403,Glu
265,YBR197C,chr2,602770,-,827,6.010706638115631,Nit
266,YBR197C,chr2,602968,-,629,5.006410256410257,Ana
267,YBR197C,chr2,602968,-,629,10.435950413223141,Eth
268,YBR197C,chr2,602968,-,629,10.67906976744186,Glu
269,YBR197C,chr2,602968,-,629,3.7698924731182797,Nit
270,MCM7,chr2,612805,+,-667,2.53125,Ana
271,MCM7,chr2,612805,+,-667,6.214953271028038,Eth
272,MCM7,chr2,612805,+,-667,5.604395604395604,Glu
273,MIN7,chr2,612805,-,-315,2.53125,Ana
274,MIN7,chr2,612805,-,-315,6.214953271028038,Eth
275,MIN7,chr2,612805,-,-315,5.604395604395604,Glu
276,COS111,chr2,616299,+,-404,2.4761904761904763,Eth
277,ERV15,chr2,638164,+,-952,5.698412698412699,Eth
278,ERV15,chr2,638423,+,-693,6.286219081272085,Ana
279,ERV15,chr2,638423,+,-693,18.269841269841272,Eth
280,ERV15,chr2,638423,+,-693,7.582959641255605,Glu
281,ERV15,chr2,638423,+,-693,3.283720930232558,Nit
282,GLK1,chr3,50184,+,-205,5.038647342995169,Eth
283,GLK1,chr3,50184,+,-205,5.493055555555555,Glu
284,PDI1,chr3,50184,-,-333,5.038647342995169,Eth
285,PDI1,chr3,50184,-,-333,5.493055555555555,Glu
286,GLK1,chr3,50305,+,-84,2.3043478260869565,Eth
287,GLK1,chr3,50305,+,-84,5.901408450704225,Glu
288,PDI1,chr3,50305,-,-454,2.3043478260869565,Eth
289,PDI1,chr3,50305,-,-454,5.901408450704225,Glu
290,PGK1,chr3,142403,+,-452,5.058080808080808,Ana
291,PGK1,chr3,142403,+,-452,19.79527559055118,Eth
292,PGK1,chr3,142403,+,-452,11.599397590361445,Glu
293,PGK1,chr3,142403,+,-452,5.714673913043479,Nit
294,ADP1,chr3,142403,-,-253,5.058080808080808,Ana
295,ADP1,chr3,142403,-,-253,19.79527559055118,Eth
296,ADP1,chr3,142403,-,-253,11.599397590361445,Glu
297,ADP1,chr3,142403,-,-253,5.714673913043479,Nit
298,PGK1,chr3,142511,+,-344,4.938775510204081,Ana
299,PGK1,chr3,142511,+,-344,19.623015873015873,Eth
300,PGK1,chr3,142511,+,-344,18.240853658536587,Glu
301,PGK1,chr3,142511,+,-344,5.631436314363144,Nit
302,ADP1,chr3,142511,-,-361,4.938775510204081,Ana
303,ADP1,chr3,142511,-,-361,19.623015873015873,Eth
304,ADP1,chr3,142511,-,-361,18.240853658536587,Glu
305,ADP1,chr3,142511,-,-361,5.631436314363144,Nit
306,PGK1,chr3,142570,+,-285,5.104591836734693,Ana
307,PGK1,chr3,142570,+,-285,22.980314960629926,Eth
308,PGK1,chr3,142570,+,-285,24.24773413897281,Glu
309,PGK1,chr3,142570,+,-285,3.1946666666666665,Nit
310,ADP1,chr3,142570,-,-420,5.104591836734693,Ana
311,ADP1,chr3,142570,-,-420,22.980314960629926,Eth
312,ADP1,chr3,142570,-,-420,24.24773413897281,Glu
313,ADP1,chr3,142570,-,-420,3.1946666666666665,Nit
314,CWH43,chr3,153804,-,-992,6.177536231884058,Ana
315,CWH43,chr3,153804,-,-992,14.719806763285025,Eth
316,CWH43,chr3,153804,-,-992,5.393013100436682,Glu
317,CWH43,chr3,153804,-,-992,2.4494949494949494,Nit
318,RHB1,chr3,176881,-,-699,2.7028985507246372,Ana
319,RHB1,chr3,176881,-,-699,6.830917874396135,Eth
320,RHB1,chr3,176881,-,-699,4.323144104803494,Glu
321,RHB1,chr3,176881,-,-699,3.626262626262626,Nit
322,RHB1,chr3,177018,-,-836,3.782608695652174,Ana
323,RHB1,chr3,177018,-,-836,14.521739130434785,Eth
324,RHB1,chr3,177018,-,-836,7.903930131004367,Glu
325,RHB1,chr3,177018,-,-836,3.1414141414141414,Nit
326,FMP45,chr4,62373,-,-593,2.2535211267605635,Glu
327,YDL124W,chr4,239745,+,-172,2.1839080459770117,Eth
328,HNT1,chr4,239745,-,-456,2.1839080459770117,Eth
329,USO1,chr4,344820,+,-507,2.1264367816091956,Eth
330,RAD59,chr4,344820,-,-128,2.1264367816091956,Eth
331,KNH1,chr4,366070,-,-445,3.7734806629834248,Eth
332,KNH1,chr4,366070,-,-445,3.215962441314554,Glu
333,KNH1,chr4,366214,-,-589,4.820652173913044,Eth
334,KNH1,chr4,366214,-,-589,3.169014084507042,Glu
335,SIT4,chr4,368698,+,-550,5.356321839080461,Eth
336,SIT4,chr4,368698,+,-550,4.075117370892018,Glu
337,STP4,chr4,368698,-,-737,5.356321839080461,Eth
338,STP4,chr4,368698,-,-737,4.075117370892018,Glu
339,GPD1,chr4,411077,+,-354,2.3782991202346038,Ana
340,GPD1,chr4,411077,+,-354,8.172248803827753,Eth
341,GPD1,chr4,411077,+,-354,6.118446601941748,Glu
342,GPD1,chr4,411077,+,-354,4.454198473282443,Nit
343,GPD1,chr4,411224,+,-207,4.406340057636887,Ana
344,GPD1,chr4,411224,+,-207,13.833729216152017,Eth
345,GPD1,chr4,411224,+,-207,9.255238095238095,Glu
346,GPD1,chr4,411224,+,-207,6.690839694656489,Nit
347,GPM2,chr4,413076,+,-524,3.5042735042735043,Eth
348,GPM2,chr4,413076,+,-524,4.0291262135922326,Glu
349,RSM10,chr4,525548,+,-591,2.10091743119266,Eth
350,TPI1,chr4,542970,-,-240,5.823529411764706,Ana
351,TPI1,chr4,542970,-,-240,16.195710455764075,Eth
352,TPI1,chr4,542970,-,-240,18.6125,Glu
353,TPI1,chr4,542970,-,-240,7.51089588377724,Nit
354,TPI1,chr4,543061,-,-331,9.226700251889168,Ana
355,TPI1,chr4,543061,-,-331,26.358490566037734,Eth
356,TPI1,chr4,543061,-,-331,21.78481012658228,Glu
357,TPI1,chr4,543061,-,-331,6.121065375302664,Nit
358,RPA14,chr4,750750,+,-242,2.9032258064516125,Eth
359,CPR1,chr4,750750,-,-212,2.9032258064516125,Eth
360,VHS1,chr4,934896,+,-342,4.11764705882353,Eth
361,VHS1,chr4,934896,+,-342,6.989247311827957,Glu
362,YDR262W,chr4,971902,+,-624,2.089605734767025,Ana
363,YDR262W,chr4,971902,+,-624,4.367816091954023,Eth
364,YDR262W,chr4,972003,+,-523,7.111111111111112,Ana
365,YDR262W,chr4,972003,+,-523,16.7816091954023,Eth
366,YDR262W,chr4,972003,+,-523,7.018779342723004,Glu
367,PMP3,chr4,993185,-,-98,3.872340425531915,Eth
368,PMP3,chr4,993185,-,-98,3.171641791044776,Glu
369,HXT6,chr4,1141461,-,-646,2.0114942528735633,Eth
370,ESF1,chr4,1186131,-,-297,6.082437275985663,Ana
371,ESF1,chr4,1186131,-,-297,11.304597701149426,Eth
372,ESF1,chr4,1186131,-,-297,4.72300469483568,Glu
373,SNA2,chr4,1469257,+,-493,2.0977011494252875,Eth
374,YDR524C-B,chr4,1469257,-,-231,2.0977011494252875,Eth
375,IES6,chr5,70093,+,-618,2.643979057591623,Eth
376,GLY1,chr5,70093,-,-241,2.643979057591623,Eth
377,TIM9,chr5,118785,+,722,2.392670157068063,Eth
378,TIM9,chr5,118785,+,722,2.2444444444444445,Glu
379,MIT1,chr5,142171,+,-380,2.4921465968586385,Eth
380,YER053C-A,chr5,262286,-,-656,2.060085836909871,Glu
381,YER158C,chr5,485350,-,-312,2.7748691099476437,Eth
382,YER158C,chr5,485350,-,-312,2.4444444444444446,Glu
383,BMH1,chr5,539127,+,-334,8.875706214689266,Ana
384,BMH1,chr5,539127,+,-334,18.7578125,Eth
385,BMH1,chr5,539127,+,-334,21.31940298507463,Glu
386,BMH1,chr5,539127,+,-334,10.699724517906336,Nit
387,BMH1,chr5,539263,+,-198,10.844192634560908,Ana
388,BMH1,chr5,539263,+,-198,33.473821989528794,Eth
389,BMH1,chr5,539263,+,-198,35.171597633136095,Glu
390,BMH1,chr5,539263,+,-198,11.97245179063361,Nit
391,GAT1,chr6,96268,+,-565,2.1341463414634148,Eth
392,GAT1,chr6,96268,+,-565,2.2439024390243905,Glu
393,FRS2,chr6,96268,-,-394,2.1341463414634148,Eth
394,FRS2,chr6,96268,-,-394,2.2439024390243905,Glu
395,HSP12,chr6,107455,+,-521,4.581818181818182,Ana
396,HSP12,chr6,107455,+,-521,19.83422459893048,Eth
397,HSP12,chr6,107455,+,-521,14.495901639344263,Glu
398,HSP12,chr6,107455,+,-521,3.1772727272727277,Nit
399,MDJ1,chr6,107455,-,-407,4.581818181818182,Ana
400,MDJ1,chr6,107455,-,-407,19.83422459893048,Eth
401,MDJ1,chr6,107455,-,-407,14.495901639344263,Glu
402,MDJ1,chr6,107455,-,-407,3.1772727272727277,Nit
403,HXK1,chr6,257585,-,-430,3.2393617021276593,Eth
404,HXK1,chr6,257585,-,-430,5.0794223826714795,Glu
405,MTC3,chr7,80385,+,695,6.964285714285714,Ana
406,MTC3,chr7,80385,+,695,11.216494845360826,Eth
407,MTC3,chr7,80385,+,695,7.915611814345992,Glu
408,MTC3,chr7,80385,+,695,5.865116279069767,Nit
409,OST5,chr7,80385,-,-846,6.964285714285714,Ana
410,OST5,chr7,80385,-,-846,11.216494845360826,Eth
411,OST5,chr7,80385,-,-846,7.915611814345992,Glu
412,OST5,chr7,80385,-,-846,5.865116279069767,Nit
413,MTC3,chr7,80486,+,796,5.072164948453609,Eth
414,OST5,chr7,80486,-,-947,5.072164948453609,Eth
415,ARO8,chr7,133505,+,-951,3.511627906976744,Nit
416,MPT5,chr7,184678,+,-707,2.907172995780591,Glu
417,TOS3,chr7,184678,-,-113,2.907172995780591,Glu
418,SCS3,chr7,289835,+,764,3.7628865979381447,Eth
419,SCS3,chr7,289835,+,764,2.7426160337552745,Glu
420,MET13,chr7,289835,+,-644,3.7628865979381447,Eth
421,MET13,chr7,289835,+,-644,2.7426160337552745,Glu
422,SOH1,chr7,289835,-,-933,3.7628865979381447,Eth
423,SOH1,chr7,289835,-,-933,2.7426160337552745,Glu
424,OLE1,chr7,416020,+,-458,2.061855670103093,Eth
425,SDS23,chr7,416020,-,-426,2.061855670103093,Eth
426,RPS25A,chr7,553777,-,-977,5.871428571428572,Ana
427,RPS25A,chr7,553777,-,-977,14.341013824884792,Eth
428,RPS25A,chr7,553777,-,-977,7.286919831223629,Glu
429,RPS25A,chr7,553777,-,-977,4.786046511627907,Nit
430,KSS1,chr7,598216,+,-527,2.3714285714285714,Ana
431,KSS1,chr7,598216,+,-527,2.8402061855670104,Eth
432,FMP48,chr7,616164,+,-856,2.3711340206185567,Eth
433,PIL1,chr7,674476,-,-238,3.2010309278350517,Eth
434,PIL1,chr7,674476,-,-238,2.59915611814346,Glu
435,CTT1,chr7,677611,+,-507,2.312236286919831,Glu
436,ASK10,chr7,701231,+,-924,6.232394366197183,Ana
437,ASK10,chr7,701231,+,-924,12.7,Eth
438,ASK10,chr7,701231,+,-924,13.632450331125828,Glu
439,ASK10,chr7,701231,+,-924,3.065116279069768,Nit
440,ASK10,chr7,701329,+,-826,3.0313588850174216,Ana
441,ASK10,chr7,701329,+,-826,6.919191919191919,Eth
442,ASK10,chr7,701329,+,-826,10.043624161073826,Glu
443,ASK10,chr7,701329,+,-826,2.144186046511628,Nit
444,TDH3,chr7,910461,-,-330,9.397530864197531,Ana
445,TDH3,chr7,910461,-,-330,33.43766578249336,Eth
446,TDH3,chr7,910461,-,-330,26.47321428571429,Glu
447,TDH3,chr7,910461,-,-330,6.56938775510204,Nit
