,Gene,Chr,Pos,Strand,DistanceTSS,Strength,Condition
151,MMO1,chr11,361697,+,-798,4.219269102990033,Eth
152,MMO1,chr11,361697,+,-798,7.125,Glu
153,MMO1,chr11,361697,+,-798,4.759358288770054,Nit
154,RGT1,chr11,370522,+,-866,2.754237288135593,Eth
155,RGT1,chr11,370522,+,-866,3.2894736842105265,Glu
156,RGT1,chr11,370522,+,-866,2.0168067226890756,Nit
157,IXR1,chr11,388353,-,-383,5.967741935483871,Ana
158,IXR1,chr11,388353,-,-383,8.88495575221239,Eth
159,IXR1,chr11,388353,-,-383,12.944785276073619,Glu
160,IXR1,chr11,388353,-,-383,5.973154362416107,Nit
161,TFA1,chr11,391193,+,-521,2.142857142857143,Glu
162,MAE1,chr11,391193,-,-419,2.142857142857143,Glu
163,CAP1,chr11,434705,+,-554,2.962962962962963,Ana
164,CAP1,chr11,434705,+,-554,5.707964601769911,Eth
165,CAP1,chr11,434705,+,-554,7.834394904458599,Glu
166,CAP1,chr11,434705,+,-554,2.671232876712329,Nit
167,LAC1,chr11,434705,-,-127,2.962962962962963,Ana
168,LAC1,chr11,434705,-,-127,5.707964601769911,Eth
169,LAC1,chr11,434705,-,-127,7.834394904458599,Glu
170,LAC1,chr11,434705,-,-127,2.671232876712329,Nit
171,MET14,chr11,445612,-,-197,2.156862745098039,Ana
172,MET14,chr11,445612,-,-197,2.743362831858407,Eth
173,MET14,chr11,445612,-,-197,3.8815789473684212,Glu
174,MET14,chr11,445612,-,-197,3.037037037037037,Nit
175,FOX2,chr11,463317,-,-206,5.2,Ana
176,FOX2,chr11,463317,-,-206,8.487394957983193,Eth
177,FOX2,chr11,463317,-,-206,12.424242424242424,Glu
178,FOX2,chr11,463317,-,-206,4.3076923076923075,Nit
179,CAF4,chr11,517313,-,-722,2.1538461538461537,Nit
180,SPC34,chr11,517313,-,432,2.1538461538461537,Nit
181,YKR041W,chr11,523207,+,-913,4.208333333333333,Eth
182,YKR041W,chr11,523207,+,-913,6.381578947368421,Glu
183,YKR041W,chr11,523763,+,-357,2.6050420168067228,Eth
184,YKR041W,chr11,523763,+,-357,2.0394736842105265,Glu
185,YKR041W,chr11,524853,+,733,2.096774193548387,Ana
186,UTH1,chr11,524853,+,-383,2.096774193548387,Ana
187,MET1,chr11,577303,+,-180,2.433628318584071,Eth
188,MET1,chr11,577303,+,-180,4.144736842105264,Glu
189,MET1,chr11,577303,+,-180,3.865546218487395,Nit
190,BET3,chr11,577303,-,-442,2.433628318584071,Eth
191,BET3,chr11,577303,-,-442,4.144736842105264,Glu
192,BET3,chr11,577303,-,-442,3.865546218487395,Nit
193,YKR075C,chr11,587169,-,-427,2.692737430167598,Glu
194,PTR2,chr11,620773,+,-630,3.225806451612903,Ana
195,PTR2,chr11,620773,+,-630,3.2743362831858405,Eth
196,PTR2,chr11,620773,+,-630,4.605263157894737,Glu
197,PTR2,chr11,620773,+,-630,2.436974789915966,Nit
198,PCK1,chr11,636419,+,-342,2.9646017699115044,Eth
199,PCK1,chr11,636419,+,-342,2.5,Glu
200,AQY2,chr12,21984,-,-664,2.0081300813008127,Eth
201,AQY2,chr12,21984,-,-664,3.6705882352941175,Glu
202,SDH2,chr12,38989,-,-98,2.2748091603053435,Nit
203,SDH2,chr12,39056,-,-165,2.7073170731707314,Eth
204,SDH2,chr12,39056,-,-165,2.123529411764706,Glu
205,FRA1,chr12,66088,+,-186,2.3529411764705883,Glu
206,GPI13,chr12,66088,-,-903,2.3529411764705883,Glu
207,TPO1,chr12,68798,+,-788,2.832167832167832,Ana
208,TPO1,chr12,68798,+,-788,2.8185328185328187,Eth
209,TPO1,chr12,68798,+,-788,3.9176470588235293,Glu
210,TPO1,chr12,69195,+,-391,4.486301369863014,Ana
211,TPO1,chr12,69195,+,-391,5.4275092936802976,Eth
212,TPO1,chr12,69195,+,-391,7.436781609195403,Glu
213,TPO1,chr12,69195,+,-391,2.549618320610687,Nit
214,KNS1,chr12,93324,-,-232,2.6518518518518515,Ana
215,KNS1,chr12,93324,-,-232,4.591093117408907,Eth
216,KNS1,chr12,93324,-,-232,6.764705882352941,Glu
217,KNS1,chr12,93324,-,-232,2.618320610687023,Nit
218,COX19,chr12,93324,-,616,2.6518518518518515,Ana
219,COX19,chr12,93324,-,616,4.591093117408907,Eth
220,COX19,chr12,93324,-,616,6.764705882352941,Glu
221,COX19,chr12,93324,-,616,2.618320610687023,Nit
222,YEH1,chr12,110072,+,-290,2.6016260162601625,Eth
223,YEH1,chr12,110072,+,-290,2.0588235294117645,Glu
224,PUF3,chr12,110072,-,-203,2.6016260162601625,Eth
225,PUF3,chr12,110072,-,-203,2.0588235294117645,Glu
226,IZH3,chr12,172970,-,-596,2.131782945736434,Eth
227,IZH3,chr12,172970,-,-596,2.967032967032967,Glu
228,YLR042C,chr12,210294,-,-666,2.8048780487804876,Eth
229,YLR042C,chr12,210294,-,-666,2.458100558659218,Glu
230,TRX1,chr12,210294,-,860,2.8048780487804876,Eth
231,TRX1,chr12,210294,-,860,2.458100558659218,Glu
232,ERG3,chr12,232420,+,-447,2.423529411764706,Glu
233,SPT8,chr12,232420,-,-209,2.423529411764706,Glu
234,ERG3,chr12,232781,+,-86,2.635294117647059,Glu
235,SPT8,chr12,232781,-,-570,2.635294117647059,Glu
236,RPL10,chr12,261679,+,-262,2.0325203252032518,Eth
237,RPL10,chr12,261679,+,-262,3.1176470588235294,Glu
238,RFU1,chr12,261679,-,-885,2.0325203252032518,Eth
239,RFU1,chr12,261679,-,-885,3.1176470588235294,Glu
240,BUD20,chr12,261679,-,-161,2.0325203252032518,Eth
241,BUD20,chr12,261679,-,-161,3.1176470588235294,Glu
242,GEP5,chr12,301255,+,-31,2.310734463276836,Glu
243,GEP5,chr12,302144,+,858,2.0772357723577235,Eth
244,GEP5,chr12,302144,+,858,2.664705882352941,Glu
245,SUL2,chr12,302144,+,-404,2.0772357723577235,Eth
246,SUL2,chr12,302144,+,-404,2.664705882352941,Glu
247,MIM2,chr12,320687,+,375,2.2444444444444445,Ana
248,MIM2,chr12,320687,+,375,3.0325203252032518,Eth
249,MIM2,chr12,320687,+,375,2.7470588235294118,Glu
250,ERG27,chr12,320687,+,-117,2.2444444444444445,Ana
251,ERG27,chr12,320687,+,-117,3.0325203252032518,Eth
252,ERG27,chr12,320687,+,-117,2.7470588235294118,Glu
253,ICT1,chr12,320687,-,-716,2.2444444444444445,Ana
254,ICT1,chr12,320687,-,-716,3.0325203252032518,Eth
255,ICT1,chr12,320687,-,-716,2.7470588235294118,Glu
256,YLR112W,chr12,350340,+,578,4.154411764705882,Ana
257,YLR112W,chr12,350340,+,578,7.048192771084338,Eth
258,YLR112W,chr12,350340,+,578,7.78494623655914,Glu
259,YLR112W,chr12,350340,+,578,6.277056277056277,Nit
260,HOG1,chr12,350340,+,-156,4.154411764705882,Ana
261,HOG1,chr12,350340,+,-156,7.048192771084338,Eth
262,HOG1,chr12,350340,+,-156,7.78494623655914,Glu
263,HOG1,chr12,350340,+,-156,6.277056277056277,Nit
264,CFT2,chr12,356876,+,-92,2.823529411764706,Glu
265,AVL9,chr12,356876,-,-559,2.823529411764706,Glu
266,YPS1,chr12,367832,-,-493,2.195121951219512,Eth
267,YPS1,chr12,367832,-,-493,2.235294117647059,Glu
268,STM1,chr12,419033,+,-400,2.8455284552845526,Eth
269,STM1,chr12,419033,+,-400,3.3529411764705883,Glu
270,YLR149C,chr12,419033,-,-116,2.8455284552845526,Eth
271,YLR149C,chr12,419033,-,-116,3.3529411764705883,Glu
272,YLR152C,chr12,423978,-,-116,4.7700000000000005,Ana
273,YLR152C,chr12,423978,-,-116,10.507163323782235,Eth
274,YLR152C,chr12,423978,-,-116,9.758278145695364,Glu
275,YLR152C,chr12,423978,-,-116,11.255892255892256,Nit
276,YLR152C,chr12,424018,-,-156,17.620512820512822,Ana
277,YLR152C,chr12,424018,-,-156,23.04970760233918,Eth
278,YLR152C,chr12,424018,-,-156,25.89455782312925,Glu
279,YLR152C,chr12,424018,-,-156,6.690721649484535,Nit
280,ACS2,chr12,426739,-,-119,2.7338129496402876,Ana
281,ACS2,chr12,426739,-,-119,3.1417624521072796,Eth
282,ACS2,chr12,426739,-,-119,3.4285714285714284,Glu
283,RNH203,chr12,426739,-,644,2.7338129496402876,Ana
284,RNH203,chr12,426739,-,644,3.1417624521072796,Eth
285,RNH203,chr12,426739,-,644,3.4285714285714284,Glu
286,IDP2,chr12,464180,+,-257,6.222222222222222,Ana
287,IDP2,chr12,464180,+,-257,10.689138576779026,Eth
288,IDP2,chr12,464180,+,-257,14.08235294117647,Glu
289,IDP2,chr12,464180,+,-257,6.333333333333333,Nit
290,IDP2,chr12,464317,+,-120,5.003773584905661,Eth
291,IDP2,chr12,464317,+,-120,4.211764705882352,Glu
292,IDP2,chr12,464317,+,-120,2.05,Nit
293,HAP1,chr12,605531,+,-405,2.6294117647058823,Glu
294,NDL1,chr12,605531,-,-652,2.6294117647058823,Glu
295,HAP1,chr12,605895,+,-41,2.605882352941176,Glu
296,YLR297W,chr12,682981,+,-508,2.983552631578948,Eth
297,YLR297W,chr12,682981,+,-508,3.3918918918918917,Glu
298,ECM38,chr12,685339,+,-164,3.452380952380952,Ana
299,ECM38,chr12,685339,+,-164,7.676056338028169,Eth
300,ECM38,chr12,685339,+,-164,9.313304721030043,Glu
301,ECM38,chr12,685339,+,-164,7.0879120879120885,Nit
302,YHC1,chr12,685339,-,-364,3.452380952380952,Ana
303,YHC1,chr12,685339,-,-364,7.676056338028169,Eth
304,YHC1,chr12,685339,-,-364,9.313304721030043,Glu
305,YHC1,chr12,685339,-,-364,7.0879120879120885,Nit
306,EXG1,chr12,688073,+,-338,2.5,Ana
307,EXG1,chr12,688073,+,-338,4.512195121951219,Eth
308,EXG1,chr12,688073,+,-338,7.470588235294118,Glu
309,ACO1,chr12,697504,-,-363,3.111111111111111,Ana
310,ACO1,chr12,697504,-,-363,4.943089430894308,Eth
311,ACO1,chr12,697504,-,-363,5.364705882352942,Glu
312,ACO1,chr12,697504,-,-363,2.6259541984732824,Nit
313,CDA2,chr12,707113,+,-321,3.6178861788617884,Eth
314,CDA2,chr12,707113,+,-321,3.411764705882353,Glu
315,YLR307C-A,chr12,707113,-,-382,3.6178861788617884,Eth
316,YLR307C-A,chr12,707113,-,-382,3.411764705882353,Glu
317,MID2,chr12,749449,+,-396,2.088888888888889,Ana
318,MID2,chr12,749449,+,-396,2.227642276422764,Eth
319,MID2,chr12,749449,+,-396,2.6882352941176473,Glu
320,MID2,chr12,749602,+,-243,2.2529411764705882,Glu
321,NUP2,chr12,756785,+,-155,2.3529411764705883,Glu
322,RPS25B,chr12,756785,-,-878,2.3529411764705883,Glu
323,TAL1,chr12,797165,-,-276,29.923404255319152,Ana
324,TAL1,chr12,797165,-,-276,29.970744680851066,Eth
325,TAL1,chr12,797165,-,-276,35.01320132013201,Glu
326,TAL1,chr12,797165,-,-276,28.376760563380284,Nit
327,TAL1,chr12,797212,-,-323,18.008438818565402,Ana
328,TAL1,chr12,797212,-,-323,16.62466487935657,Eth
329,TAL1,chr12,797212,-,-323,25.745874587458747,Glu
330,TAL1,chr12,797212,-,-323,24.45964912280702,Nit
331,STP3,chr12,831026,+,-123,3.014814814814815,Ana
332,STP3,chr12,831026,+,-123,5.288617886178861,Eth
333,STP3,chr12,831026,+,-123,8.282352941176471,Glu
334,STP3,chr12,831026,+,-123,3.7251908396946565,Nit
335,VID22,chr12,831026,-,-154,3.014814814814815,Ana
336,VID22,chr12,831026,-,-154,5.288617886178861,Eth
337,VID22,chr12,831026,-,-154,8.282352941176471,Glu
338,VID22,chr12,831026,-,-154,3.7251908396946565,Nit
339,FBP1,chr12,834704,-,-382,4.37037037037037,Ana
340,FBP1,chr12,834704,-,-382,5.8130081300813,Eth
341,FBP1,chr12,834704,-,-382,7.0588235294117645,Glu
342,FBP1,chr12,834704,-,-382,4.351145038167939,Nit
343,CSR1,chr12,837443,+,-205,2.1176470588235294,Glu
344,SEC61,chr12,837443,-,-570,2.1176470588235294,Glu
345,SFP1,chr12,884081,+,-305,3.524822695035461,Ana
346,SFP1,chr12,884081,+,-305,2.817073170731707,Eth
347,SFP1,chr12,884081,+,-305,4.370588235294117,Glu
348,DUS3,chr12,884081,-,-133,3.524822695035461,Ana
349,DUS3,chr12,884081,-,-133,2.817073170731707,Eth
350,DUS3,chr12,884081,-,-133,4.370588235294117,Glu
351,SFP1,chr12,884110,+,-276,4.468085106382979,Ana
352,SFP1,chr12,884110,+,-276,5.203252032520325,Eth
353,SFP1,chr12,884110,+,-276,10.541176470588235,Glu
354,SFP1,chr12,884110,+,-276,6.50354609929078,Nit
355,DUS3,chr12,884110,-,-162,4.468085106382979,Ana
356,DUS3,chr12,884110,-,-162,5.203252032520325,Eth
357,DUS3,chr12,884110,-,-162,10.541176470588235,Glu
358,DUS3,chr12,884110,-,-162,6.50354609929078,Nit
359,SFP1,chr12,884210,+,-176,3.330935251798561,Ana
360,SFP1,chr12,884210,+,-176,2.2235772357723578,Eth
361,SFP1,chr12,884210,+,-176,4.088235294117647,Glu
362,DUS3,chr12,884210,-,-262,3.330935251798561,Ana
363,DUS3,chr12,884210,-,-262,2.2235772357723578,Eth
364,DUS3,chr12,884210,-,-262,4.088235294117647,Glu
365,YLR407W,chr12,891865,+,-316,2.5333333333333337,Ana
366,YLR407W,chr12,891865,+,-316,4.47560975609756,Eth
367,YLR407W,chr12,891865,+,-316,5.635359116022099,Glu
368,YLR407W,chr12,891865,+,-316,3.7483870967741937,Nit
369,RPL31B,chr12,891865,-,-626,2.5333333333333337,Ana
370,RPL31B,chr12,891865,-,-626,4.47560975609756,Eth
371,RPL31B,chr12,891865,-,-626,5.635359116022099,Glu
372,RPL31B,chr12,891865,-,-626,3.7483870967741937,Nit
373,YLR407W,chr12,892183,+,2,3.096296296296296,Ana
374,YLR407W,chr12,892183,+,2,4.955284552845528,Eth
375,YLR407W,chr12,892183,+,2,4.885057471264369,Glu
376,YLR407W,chr12,892183,+,2,5.800000000000001,Nit
377,RPL31B,chr12,892183,-,-944,3.096296296296296,Ana
378,RPL31B,chr12,892183,-,-944,4.955284552845528,Eth
379,RPL31B,chr12,892183,-,-944,4.885057471264369,Glu
380,RPL31B,chr12,892183,-,-944,5.800000000000001,Nit
381,CTR3,chr12,900547,+,-162,2.4390243902439024,Eth
382,CTR3,chr12,900547,+,-162,2.2941176470588234,Glu
383,INA1,chr12,904219,+,-385,3.4814814814814814,Ana
384,INA1,chr12,904219,+,-385,2.588235294117647,Glu
385,CRN1,chr12,944509,+,-70,2.1176470588235294,Glu
386,ECM30,chr12,965247,-,-116,2.0476190476190474,Glu
387,DIF1,chr12,965247,-,672,2.0476190476190474,Glu
388,MRPL4,chr12,968404,+,137,3.2061068702290076,Nit
389,LSM3,chr12,968404,-,-333,3.2061068702290076,Nit
390,ATR1,chr13,32376,+,-313,4.08,Ana
391,ATR1,chr13,32376,+,-313,6.455696202531645,Glu
392,ATR1,chr13,32376,+,-313,3.6885245901639347,Nit
393,UFO1,chr13,85833,+,-906,2.685314685314685,Ana
394,UFO1,chr13,85833,+,-906,2.9140624999999996,Eth
395,UFO1,chr13,85833,+,-906,3.5759493670886076,Glu
396,RPM2,chr13,85833,-,278,2.685314685314685,Ana
397,RPM2,chr13,85833,-,278,2.9140624999999996,Eth
398,RPM2,chr13,85833,-,278,3.5759493670886076,Glu
399,TDA9,chr13,98798,+,-348,2.207792207792208,Eth
400,TDA9,chr13,98798,+,-348,2.6582278481012658,Glu
401,ATP18,chr13,98798,-,-80,2.207792207792208,Eth
402,ATP18,chr13,98798,-,-80,2.6582278481012658,Glu
403,HMG1,chr13,113948,-,-447,2.512,Ana
404,HMG1,chr13,113948,-,-447,4.632478632478633,Eth
405,HMG1,chr13,113948,-,-447,9.468354430379746,Glu
406,HMG1,chr13,113948,-,-447,2.488,Nit
407,HUG1,chr13,152952,+,-268,2.681159420289855,Ana
408,HUG1,chr13,152952,+,-268,2.2983870967741935,Eth
409,HUG1,chr13,152952,+,-268,2.9746835443037973,Glu
410,SML1,chr13,152952,+,-897,2.681159420289855,Ana
411,SML1,chr13,152952,+,-897,2.2983870967741935,Eth
412,SML1,chr13,152952,+,-897,2.9746835443037973,Glu
413,NTE1,chr13,152952,-,-109,2.681159420289855,Ana
414,NTE1,chr13,152952,-,-109,2.2983870967741935,Eth
415,NTE1,chr13,152952,-,-109,2.9746835443037973,Glu
416,HUG1,chr13,153763,+,543,2.7088607594936707,Glu
417,SML1,chr13,153763,+,-86,2.7088607594936707,Glu
418,CMP2,chr13,153763,+,-862,2.7088607594936707,Glu
419,NTE1,chr13,153763,-,-920,2.7088607594936707,Glu
420,CAT2,chr13,181090,+,-156,2.96875,Ana
421,CAT2,chr13,181090,+,-156,5.481171548117155,Eth
422,CAT2,chr13,181090,+,-156,5.5696202531645564,Glu
423,CAT2,chr13,181090,+,-156,2.6229508196721314,Nit
424,RRN11,chr13,181090,-,-606,2.96875,Ana
425,RRN11,chr13,181090,-,-606,5.481171548117155,Eth
426,RRN11,chr13,181090,-,-606,5.5696202531645564,Glu
427,RRN11,chr13,181090,-,-606,2.6229508196721314,Nit
428,YAP1,chr13,236195,+,-252,2.7746478873239435,Ana
429,YAP1,chr13,236195,+,-252,2.866396761133603,Eth
430,YAP1,chr13,236195,+,-252,4.442622950819672,Glu
431,YAP1,chr13,236195,+,-252,2.2601626016260163,Nit
432,ERG6,chr13,236195,-,-410,2.7746478873239435,Ana
433,ERG6,chr13,236195,-,-410,2.866396761133603,Eth
434,ERG6,chr13,236195,-,-410,4.442622950819672,Glu
435,ERG6,chr13,236195,-,-410,2.2601626016260163,Nit
436,PLB2,chr13,262736,-,-236,2.380952380952381,Eth
437,PLB2,chr13,262736,-,-236,2.4683544303797467,Glu
438,PLB1,chr13,265660,-,-131,4.891774891774891,Eth
439,PLB1,chr13,265660,-,-131,7.245508982035928,Glu
440,PLB1,chr13,265660,-,-131,2.22972972972973,Nit
441,ADI1,chr13,266737,+,-92,2.3728813559322033,Eth
442,ADI1,chr13,266737,+,-92,2.1666666666666665,Glu
443,ADI1,chr13,266737,+,-92,2.4675324675324677,Nit
444,ANY1,chr13,266737,+,-896,2.3728813559322033,Eth
445,ANY1,chr13,266737,+,-896,2.1666666666666665,Glu
446,ANY1,chr13,266737,+,-896,2.4675324675324677,Nit
